tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"FLU-0227","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","Critical","Schneider","DCS-2736","Fluid Catalytic Cracking (FCC) - Station 12","DCS for Fluid Catalytic Cracking (FCC) operations","2024-09-20","192.168.10.93","Profinet"
"FLU-0228","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","Critical","Rockwell","PressureTransmitter-2962","Fluid Catalytic Cracking (FCC) - Station 13","Pressure Transmitter for Fluid Catalytic Cracking (FCC) operations","2022-01-26","192.168.151.114","DNP3"
"FLU-0229","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Medium","ABB","SafetyPLC-5779","Fluid Catalytic Cracking (FCC) - Station 14","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2022-04-15","192.168.84.224","Profinet"
"FLU-0230","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","High","Rockwell","MotorStarter-2059","Fluid Catalytic Cracking (FCC) - Station 15","Motor Starter for Fluid Catalytic Cracking (FCC) operations","2024-10-16","192.168.182.128","Modbus TCP"
"FLU-0231","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","Medium","ABB","PressureTransmitter-3322","Fluid Catalytic Cracking (FCC) - Station 16","Pressure Transmitter for Fluid Catalytic Cracking (FCC) operations","2023-03-08","192.168.155.123","OPC UA"
"FLU-0232","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","High","Emerson","ControlValve-2941","Fluid Catalytic Cracking (FCC) - Station 17","Control Valve for Fluid Catalytic Cracking (FCC) operations","2023-10-22","192.168.215.148","OPC UA"
"FLU-0233","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","High","Emerson","PLC-7931","Fluid Catalytic Cracking (FCC) - Station 18","PLC for Fluid Catalytic Cracking (FCC) operations","2022-05-21","192.168.19.238","DNP3"
"FLU-0234","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","High","Honeywell","HMI-1650","Fluid Catalytic Cracking (FCC) - Station 19","HMI for Fluid Catalytic Cracking (FCC) operations","2022-02-11","192.168.236.157","Ethernet/IP"
"FLU-0235","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","High","Rockwell","DCS-5406","Fluid Catalytic Cracking (FCC) - Station 20","DCS for Fluid Catalytic Cracking (FCC) operations","2023-04-26","192.168.143.214","Modbus TCP"
"FLU-0236","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Medium","Schneider","SafetyPLC-9484","Fluid Catalytic Cracking (FCC) - Station 21","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2022-12-17","192.168.237.212","DNP3"
"FLU-0237","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","High","Rockwell","HMI-9123","Fluid Catalytic Cracking (FCC) - Station 22","HMI for Fluid Catalytic Cracking (FCC) operations","2023-08-03","192.168.117.190","DNP3"
"FLU-0238","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","Medium","Schneider","FlowTransmitter-5170","Fluid Catalytic Cracking (FCC) - Station 23","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2022-07-08","192.168.65.174","OPC UA"
"FLU-0239","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Critical","Emerson","SafetyPLC-7621","Fluid Catalytic Cracking (FCC) - Station 24","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2022-03-15","192.168.120.107","OPC UA"
"HYD-0240","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Medium","Emerson","FlowTransmitter-5893","Hydrocracking Unit (HCU) - Station 1","Flow Transmitter for Hydrocracking Unit (HCU) operations","2022-10-17","192.168.69.242","Ethernet/IP"
"HYD-0241","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","Medium","Rockwell","HMI-3469","Hydrocracking Unit (HCU) - Station 2","HMI for Hydrocracking Unit (HCU) operations","2025-03-10","192.168.57.67","Modbus TCP"
"HYD-0242","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","High","Siemens","PLC-4578","Hydrocracking Unit (HCU) - Station 3","PLC for Hydrocracking Unit (HCU) operations","2023-11-23","192.168.84.88","DNP3"
"HYD-0243","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","Medium","ABB","RTU-9840","Hydrocracking Unit (HCU) - Station 4","RTU for Hydrocracking Unit (HCU) operations","2023-04-06","192.168.189.106","DNP3"
"HYD-0244","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","Medium","Siemens","DCS-5089","Hydrocracking Unit (HCU) - Station 5","DCS for Hydrocracking Unit (HCU) operations","2022-09-15","192.168.200.121","Ethernet/IP"
"HYD-0245","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","High","Rockwell","SafetyPLC-4197","Hydrocracking Unit (HCU) - Station 6","Safety PLC for Hydrocracking Unit (HCU) operations","2022-09-07","192.168.103.153","DNP3"
"HYD-0246","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","Critical","Siemens","RTU-7822","Hydrocracking Unit (HCU) - Station 7","RTU for Hydrocracking Unit (HCU) operations","2023-09-10","192.168.232.181","OPC UA"
"HYD-0247","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","Low","Rockwell","RTU-7920","Hydrocracking Unit (HCU) - Station 8","RTU for Hydrocracking Unit (HCU) operations","2021-08-07","192.168.108.50","Ethernet/IP"
"HYD-0248","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Medium","Siemens","PressureTransmitter-4352","Hydrocracking Unit (HCU) - Station 9","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2022-02-27","192.168.57.82","Profinet"
"HYD-0249","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","High","Siemens","PressureTransmitter-7480","Hydrocracking Unit (HCU) - Station 10","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2021-02-13","192.168.190.57","DNP3"
"HYD-0250","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","High","Rockwell","PLC-2635","Hydrocracking Unit (HCU) - Station 11","PLC for Hydrocracking Unit (HCU) operations","2022-12-02","192.168.29.5","DNP3"
"HYD-0251","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","Medium","Honeywell","RTU-5349","Hydrocracking Unit (HCU) - Station 12","RTU for Hydrocracking Unit (HCU) operations","2022-11-30","192.168.134.38","Profinet"
"HYD-0252","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","Low","Emerson","DCS-9314","Hydrocracking Unit (HCU) - Station 13","DCS for Hydrocracking Unit (HCU) operations","2025-02-04","192.168.76.163","Modbus TCP"
"HYD-0253","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Medium","Honeywell","FlowTransmitter-7737","Hydrocracking Unit (HCU) - Station 14","Flow Transmitter for Hydrocracking Unit (HCU) operations","2025-09-16","192.168.8.119","Profinet"
"HYD-0254","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","Critical","Siemens","SafetyPLC-2783","Hydrocracking Unit (HCU) - Station 15","Safety PLC for Hydrocracking Unit (HCU) operations","2024-04-27","192.168.35.84","Profinet"
"HYD-0255","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","Low","Honeywell","ControlValve-2206","Hydrocracking Unit (HCU) - Station 16","Control Valve for Hydrocracking Unit (HCU) operations","2022-08-13","192.168.206.55","DNP3"
"HYD-0256","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","Medium","Siemens","RTU-9122","Hydrocracking Unit (HCU) - Station 17","RTU for Hydrocracking Unit (HCU) operations","2022-07-25","192.168.175.102","Ethernet/IP"
"HYD-0257","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","Low","ABB","HMI-7262","Hydrocracking Unit (HCU) - Station 18","HMI for Hydrocracking Unit (HCU) operations","2025-05-15","192.168.216.101","Modbus TCP"
"HYD-0258","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","Critical","Siemens","MotorStarter-3554","Hydrocracking Unit (HCU) - Station 19","Motor Starter for Hydrocracking Unit (HCU) operations","2023-03-29","192.168.213.148","Ethernet/IP"
"HYD-0259","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","Low","Emerson","HMI-7050","Hydrocracking Unit (HCU) - Station 20","HMI for Hydrocracking Unit (HCU) operations","2023-01-29","192.168.165.107","Ethernet/IP"
"HYD-0260","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","Critical","Siemens","HMI-8470","Hydrocracking Unit (HCU) - Station 21","HMI for Hydrocracking Unit (HCU) operations","2022-09-08","192.168.219.215","OPC UA"
"HYD-0261","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","Critical","Rockwell","MotorStarter-8986","Hydrocracking Unit (HCU) - Station 22","Motor Starter for Hydrocracking Unit (HCU) operations","2022-03-18","192.168.146.174","Modbus TCP"
"HYD-0262","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","Critical","ABB","DCS-1774","Hydrocracking Unit (HCU) - Station 23","DCS for Hydrocracking Unit (HCU) operations","2023-08-13","192.168.32.27","OPC UA"
"HYD-0263","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","High","Emerson","HMI-3874","Hydrocracking Unit (HCU) - Station 24","HMI for Hydrocracking Unit (HCU) operations","2020-11-05","192.168.107.177","Ethernet/IP"
"HYD-0264","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","Low","Emerson","TemperatureTransmitter-8713","Hydrocracking Unit (HCU) - Station 25","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2024-05-05","192.168.113.58","Modbus TCP"
"HYD-0265","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","Medium","Honeywell","DCS-8741","Hydrocracking Unit (HCU) - Station 26","DCS for Hydrocracking Unit (HCU) operations","2020-11-16","192.168.161.74","Profinet"
"HYD-0266","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","Critical","ABB","ControlValve-2464","Hydrocracking Unit (HCU) - Station 27","Control Valve for Hydrocracking Unit (HCU) operations","2025-02-10","192.168.220.178","Profinet"
"HYD-0267","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","High","Siemens","PressureTransmitter-5021","Hydrocracking Unit (HCU) - Station 28","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2022-04-01","192.168.129.191","Modbus TCP"
"HYD-0268","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","High","Rockwell","DCS-4094","Hydrocracking Unit (HCU) - Station 29","DCS for Hydrocracking Unit (HCU) operations","2023-02-05","192.168.134.235","DNP3"
"HYD-0269","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","Critical","ABB","SafetyPLC-9703","Hydrocracking Unit (HCU) - Station 30","Safety PLC for Hydrocracking Unit (HCU) operations","2021-01-30","192.168.97.191","Profinet"
"HYD-0270","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Low","Siemens","FlowTransmitter-7916","Hydrocracking Unit (HCU) - Station 31","Flow Transmitter for Hydrocracking Unit (HCU) operations","2023-09-30","192.168.20.178","Modbus TCP"
"HYD-0271","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","Critical","Rockwell","PLC-4643","Hydrocracking Unit (HCU) - Station 32","PLC for Hydrocracking Unit (HCU) operations","2025-03-08","192.168.202.2","Ethernet/IP"
"HYD-0272","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","Medium","Siemens","TemperatureTransmitter-3344","Hydrocracking Unit (HCU) - Station 33","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2023-01-19","192.168.216.238","Ethernet/IP"
"HYD-0273","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","Low","Rockwell","TemperatureTransmitter-8088","Hydrocracking Unit (HCU) - Station 34","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2023-07-30","192.168.141.79","Modbus TCP"
"HYD-0274","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","Medium","Schneider","PLC-1662","Hydrocracking Unit (HCU) - Station 35","PLC for Hydrocracking Unit (HCU) operations","2020-11-06","192.168.150.124","Modbus TCP"
"HYD-0275","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","High","Rockwell","HMI-9327","Hydrocracking Unit (HCU) - Station 36","HMI for Hydrocracking Unit (HCU) operations","2022-10-09","192.168.203.151","Modbus TCP"
"HYD-0276","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Medium","Schneider","PressureTransmitter-4677","Hydrocracking Unit (HCU) - Station 37","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2024-01-12","192.168.213.89","Modbus TCP"
"HYD-0277","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","Critical","Honeywell","SafetyPLC-7054","Hydrocracking Unit (HCU) - Station 38","Safety PLC for Hydrocracking Unit (HCU) operations","2021-05-22","192.168.7.79","Profinet"
"HYD-0278","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","Critical","Honeywell","HMI-1951","Hydrocracking Unit (HCU) - Station 39","HMI for Hydrocracking Unit (HCU) operations","2023-12-28","192.168.198.77","OPC UA"
"HYD-0279","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","Critical","Emerson","PLC-7326","Hydrocracking Unit (HCU) - Station 40","PLC for Hydrocracking Unit (HCU) operations","2025-07-06","192.168.220.38","OPC UA"
"REF-0280","Baytown Refinery","Reformer Unit","Control Valve","Low","Siemens","ControlValve-4945","Reformer Unit - Station 1","Control Valve for Reformer Unit operations","2024-12-01","192.168.127.5","Profinet"
"REF-0281","Baytown Refinery","Reformer Unit","Pressure Transmitter","High","Honeywell","PressureTransmitter-3487","Reformer Unit - Station 2","Pressure Transmitter for Reformer Unit operations","2022-03-30","192.168.15.199","OPC UA"
"REF-0282","Baytown Refinery","Reformer Unit","HMI","Medium","Rockwell","HMI-5789","Reformer Unit - Station 3","HMI for Reformer Unit operations","2022-06-04","192.168.91.50","Modbus TCP"
"REF-0283","Baytown Refinery","Reformer Unit","DCS","High","Emerson","DCS-6863","Reformer Unit - Station 4","DCS for Reformer Unit operations","2025-09-20","192.168.234.243","DNP3"
"REF-0284","Baytown Refinery","Reformer Unit","DCS","High","Rockwell","DCS-1470","Reformer Unit - Station 5","DCS for Reformer Unit operations","2025-03-10","192.168.132.206","Ethernet/IP"
"REF-0285","Baytown Refinery","Reformer Unit","Flow Transmitter","High","Schneider","FlowTransmitter-6250","Reformer Unit - Station 6","Flow Transmitter for Reformer Unit operations","2022-07-07","192.168.230.207","Modbus TCP"
"REF-0286","Baytown Refinery","Reformer Unit","Safety PLC","Medium","Siemens","SafetyPLC-5077","Reformer Unit - Station 7","Safety PLC for Reformer Unit operations","2022-12-23","192.168.77.193","Profinet"
"REF-0287","Baytown Refinery","Reformer Unit","Temperature Transmitter","Critical","Honeywell","TemperatureTransmitter-1272","Reformer Unit - Station 8","Temperature Transmitter for Reformer Unit operations","2025-05-25","192.168.149.104","Profinet"
"REF-0288","Baytown Refinery","Reformer Unit","DCS","High","Emerson","DCS-5474","Reformer Unit - Station 9","DCS for Reformer Unit operations","2021-10-24","192.168.194.185","Ethernet/IP"
"REF-0289","Baytown Refinery","Reformer Unit","HMI","Medium","Siemens","HMI-4225","Reformer Unit - Station 10","HMI for Reformer Unit operations","2024-01-01","192.168.250.150","DNP3"
"REF-0290","Baytown Refinery","Reformer Unit","PLC","High","ABB","PLC-1792","Reformer Unit - Station 11","PLC for Reformer Unit operations","2022-03-19","192.168.140.206","Profinet"
"REF-0291","Baytown Refinery","Reformer Unit","RTU","Medium","Honeywell","RTU-6148","Reformer Unit - Station 12","RTU for Reformer Unit operations","2021-03-28","192.168.55.253","DNP3"
"REF-0292","Baytown Refinery","Reformer Unit","Safety PLC","Medium","Emerson","SafetyPLC-8918","Reformer Unit - Station 13","Safety PLC for Reformer Unit operations","2025-03-05","192.168.195.220","Profinet"
"REF-0293","Baytown Refinery","Reformer Unit","Pressure Transmitter","Critical","ABB","PressureTransmitter-4176","Reformer Unit - Station 14","Pressure Transmitter for Reformer Unit operations","2023-11-18","192.168.129.178","DNP3"
"REF-0294","Baytown Refinery","Reformer Unit","PLC","Critical","Schneider","PLC-2320","Reformer Unit - Station 15","PLC for Reformer Unit operations","2024-07-29","192.168.88.165","DNP3"
"REF-0295","Baytown Refinery","Reformer Unit","Flow Transmitter","Medium","Emerson","FlowTransmitter-2470","Reformer Unit - Station 16","Flow Transmitter for Reformer Unit operations","2022-03-01","192.168.171.54","Modbus TCP"
"REF-0296","Baytown Refinery","Reformer Unit","DCS","Low","Schneider","DCS-8312","Reformer Unit - Station 17","DCS for Reformer Unit operations","2025-04-15","192.168.210.214","Ethernet/IP"
"REF-0297","Baytown Refinery","Reformer Unit","Motor Starter","Medium","Schneider","MotorStarter-3250","Reformer Unit - Station 18","Motor Starter for Reformer Unit operations","2022-04-17","192.168.92.243","Ethernet/IP"
"REF-0298","Baytown Refinery","Reformer Unit","RTU","Low","Emerson","RTU-9149","Reformer Unit - Station 19","RTU for Reformer Unit operations","2021-01-13","192.168.232.149","Profinet"
"REF-0299","Baytown Refinery","Reformer Unit","Pressure Transmitter","Medium","Honeywell","PressureTransmitter-5846","Reformer Unit - Station 20","Pressure Transmitter for Reformer Unit operations","2021-10-23","192.168.149.157","Profinet"
"REF-0300","Baytown Refinery","Reformer Unit","Temperature Transmitter","Medium","Honeywell","TemperatureTransmitter-5203","Reformer Unit - Station 21","Temperature Transmitter for Reformer Unit operations","2021-07-28","192.168.195.76","OPC UA"
"REF-0301","Baytown Refinery","Reformer Unit","Control Valve","Low","ABB","ControlValve-8709","Reformer Unit - Station 22","Control Valve for Reformer Unit operations","2025-07-26","192.168.218.199","Ethernet/IP"
"ALK-0302","Baytown Refinery","Alkylation Unit","DCS","Critical","Schneider","DCS-6014","Alkylation Unit - Station 1","DCS for Alkylation Unit operations","2023-06-10","192.168.240.155","Ethernet/IP"
"ALK-0303","Baytown Refinery","Alkylation Unit","DCS","Medium","Schneider","DCS-4527","Alkylation Unit - Station 2","DCS for Alkylation Unit operations","2022-07-29","192.168.106.221","Modbus TCP"
"ALK-0304","Baytown Refinery","Alkylation Unit","Control Valve","Critical","Honeywell","ControlValve-5103","Alkylation Unit - Station 3","Control Valve for Alkylation Unit operations","2021-03-21","192.168.48.203","Profinet"
"ALK-0305","Baytown Refinery","Alkylation Unit","Safety PLC","Medium","Rockwell","SafetyPLC-4037","Alkylation Unit - Station 4","Safety PLC for Alkylation Unit operations","2022-09-26","192.168.31.169","Ethernet/IP"
"ALK-0306","Baytown Refinery","Alkylation Unit","DCS","Critical","Rockwell","DCS-5191","Alkylation Unit - Station 5","DCS for Alkylation Unit operations","2022-01-23","192.168.17.36","Modbus TCP"
"ALK-0307","Baytown Refinery","Alkylation Unit","Safety PLC","Critical","Schneider","SafetyPLC-6122","Alkylation Unit - Station 6","Safety PLC for Alkylation Unit operations","2022-03-15","192.168.68.98","Ethernet/IP"
"ALK-0308","Baytown Refinery","Alkylation Unit","Temperature Transmitter","Low","Schneider","TemperatureTransmitter-2301","Alkylation Unit - Station 7","Temperature Transmitter for Alkylation Unit operations","2022-12-03","192.168.28.252","Modbus TCP"
"ALK-0309","Baytown Refinery","Alkylation Unit","Safety PLC","High","Honeywell","SafetyPLC-2612","Alkylation Unit - Station 8","Safety PLC for Alkylation Unit operations","2022-08-09","192.168.204.109","Modbus TCP"
"ALK-0310","Baytown Refinery","Alkylation Unit","RTU","Medium","Siemens","RTU-6924","Alkylation Unit - Station 9","RTU for Alkylation Unit operations","2021-04-16","192.168.7.62","OPC UA"
"ALK-0311","Baytown Refinery","Alkylation Unit","PLC","Low","Schneider","PLC-2606","Alkylation Unit - Station 10","PLC for Alkylation Unit operations","2024-11-17","192.168.5.32","Modbus TCP"
"ALK-0312","Baytown Refinery","Alkylation Unit","Control Valve","Medium","Honeywell","ControlValve-8542","Alkylation Unit - Station 11","Control Valve for Alkylation Unit operations","2023-11-16","192.168.174.215","Profinet"
"ALK-0313","Baytown Refinery","Alkylation Unit","Motor Starter","Medium","Rockwell","MotorStarter-1434","Alkylation Unit - Station 12","Motor Starter for Alkylation Unit operations","2024-07-22","192.168.120.110","Ethernet/IP"
"ALK-0314","Baytown Refinery","Alkylation Unit","Flow Transmitter","Low","ABB","FlowTransmitter-4536","Alkylation Unit - Station 13","Flow Transmitter for Alkylation Unit operations","2022-08-31","192.168.161.229","Modbus TCP"
"ALK-0315","Baytown Refinery","Alkylation Unit","DCS","Low","Schneider","DCS-5610","Alkylation Unit - Station 14","DCS for Alkylation Unit operations","2023-12-15","192.168.101.117","Ethernet/IP"
"ALK-0316","Baytown Refinery","Alkylation Unit","Safety PLC","Low","Rockwell","SafetyPLC-7446","Alkylation Unit - Station 15","Safety PLC for Alkylation Unit operations","2023-04-26","192.168.21.85","Modbus TCP"
"ALK-0317","Baytown Refinery","Alkylation Unit","Pressure Transmitter","High","Emerson","PressureTransmitter-9779","Alkylation Unit - Station 16","Pressure Transmitter for Alkylation Unit operations","2022-05-17","192.168.66.188","Ethernet/IP"
"ALK-0318","Baytown Refinery","Alkylation Unit","HMI","High","ABB","HMI-3282","Alkylation Unit - Station 17","HMI for Alkylation Unit operations","2021-03-02","192.168.178.39","Profinet"
"ALK-0319","Baytown Refinery","Alkylation Unit","HMI","Medium","Honeywell","HMI-3047","Alkylation Unit - Station 18","HMI for Alkylation Unit operations","2021-01-27","192.168.216.131","OPC UA"
"ALK-0320","Baytown Refinery","Alkylation Unit","Pressure Transmitter","Low","Schneider","PressureTransmitter-5460","Alkylation Unit - Station 19","Pressure Transmitter for Alkylation Unit operations","2021-05-25","192.168.18.243","Profinet"
"ALK-0321","Baytown Refinery","Alkylation Unit","Safety PLC","High","Schneider","SafetyPLC-3907","Alkylation Unit - Station 20","Safety PLC for Alkylation Unit operations","2023-01-04","192.168.110.77","Ethernet/IP"
"ALK-0322","Baytown Refinery","Alkylation Unit","Motor Starter","Low","Emerson","MotorStarter-1392","Alkylation Unit - Station 21","Motor Starter for Alkylation Unit operations","2021-05-08","192.168.81.254","Ethernet/IP"
"ALK-0323","Baytown Refinery","Alkylation Unit","PLC","High","Rockwell","PLC-6448","Alkylation Unit - Station 22","PLC for Alkylation Unit operations","2022-01-25","192.168.23.36","OPC UA"
"ALK-0324","Baytown Refinery","Alkylation Unit","Safety PLC","Critical","ABB","SafetyPLC-6866","Alkylation Unit - Station 23","Safety PLC for Alkylation Unit operations","2022-12-13","192.168.108.18","Modbus TCP"
"ALK-0325","Baytown Refinery","Alkylation Unit","Flow Transmitter","High","ABB","FlowTransmitter-9018","Alkylation Unit - Station 24","Flow Transmitter for Alkylation Unit operations","2023-10-26","192.168.88.184","Modbus TCP"
"ALK-0326","Baytown Refinery","Alkylation Unit","RTU","Critical","Emerson","RTU-3220","Alkylation Unit - Station 25","RTU for Alkylation Unit operations","2022-12-22","192.168.89.111","Ethernet/IP"
"ALK-0327","Baytown Refinery","Alkylation Unit","PLC","Medium","Rockwell","PLC-2712","Alkylation Unit - Station 26","PLC for Alkylation Unit operations","2024-04-17","192.168.44.247","Ethernet/IP"
"ALK-0328","Baytown Refinery","Alkylation Unit","Pressure Transmitter","Critical","Honeywell","PressureTransmitter-9959","Alkylation Unit - Station 27","Pressure Transmitter for Alkylation Unit operations","2022-09-08","192.168.138.118","Profinet"
"ALK-0329","Baytown Refinery","Alkylation Unit","Safety PLC","Medium","Siemens","SafetyPLC-3273","Alkylation Unit - Station 28","Safety PLC for Alkylation Unit operations","2025-01-31","192.168.181.121","Ethernet/IP"
"ALK-0330","Baytown Refinery","Alkylation Unit","Temperature Transmitter","Low","Honeywell","TemperatureTransmitter-5221","Alkylation Unit - Station 29","Temperature Transmitter for Alkylation Unit operations","2021-10-30","192.168.174.25","Modbus TCP"
"CRU-0331","Port Arthur Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","Low","Rockwell","TemperatureTransmitter-9454","Crude Distillation Unit (CDU) - Station 1","Temperature Transmitter for Crude Distillation Unit (CDU) operations","2021-08-02","192.168.163.8","Profinet"
"CRU-0332","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","Medium","Siemens","PressureTransmitter-9566","Crude Distillation Unit (CDU) - Station 2","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2023-08-19","192.168.192.133","OPC UA"
"CRU-0333","Port Arthur Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","Critical","ABB","FlowTransmitter-2913","Crude Distillation Unit (CDU) - Station 3","Flow Transmitter for Crude Distillation Unit (CDU) operations","2025-05-01","192.168.211.244","Profinet"
"CRU-0334","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","High","Emerson","MotorStarter-9274","Crude Distillation Unit (CDU) - Station 4","Motor Starter for Crude Distillation Unit (CDU) operations","2023-09-21","192.168.85.222","Ethernet/IP"
"CRU-0335","Port Arthur Refinery","Crude Distillation Unit (CDU)","DCS","Low","Schneider","DCS-2303","Crude Distillation Unit (CDU) - Station 5","DCS for Crude Distillation Unit (CDU) operations","2020-11-09","192.168.218.50","Ethernet/IP"
"CRU-0336","Port Arthur Refinery","Crude Distillation Unit (CDU)","PLC","Critical","ABB","PLC-3613","Crude Distillation Unit (CDU) - Station 6","PLC for Crude Distillation Unit (CDU) operations","2023-07-14","192.168.106.65","OPC UA"
"CRU-0337","Port Arthur Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","Low","Rockwell","TemperatureTransmitter-6341","Crude Distillation Unit (CDU) - Station 7","Temperature Transmitter for Crude Distillation Unit (CDU) operations","2025-02-23","192.168.210.169","DNP3"
"CRU-0338","Port Arthur Refinery","Crude Distillation Unit (CDU)","Safety PLC","Medium","Siemens","SafetyPLC-6680","Crude Distillation Unit (CDU) - Station 8","Safety PLC for Crude Distillation Unit (CDU) operations","2021-12-22","192.168.105.83","OPC UA"
"CRU-0339","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Medium","ABB","HMI-5317","Crude Distillation Unit (CDU) - Station 9","HMI for Crude Distillation Unit (CDU) operations","2023-12-21","192.168.95.193","DNP3"
"CRU-0340","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","Low","Honeywell","MotorStarter-4058","Crude Distillation Unit (CDU) - Station 10","Motor Starter for Crude Distillation Unit (CDU) operations","2022-06-27","192.168.131.25","Modbus TCP"
"CRU-0341","Port Arthur Refinery","Crude Distillation Unit (CDU)","RTU","Critical","Siemens","RTU-5463","Crude Distillation Unit (CDU) - Station 11","RTU for Crude Distillation Unit (CDU) operations","2024-04-24","192.168.186.8","DNP3"
"CRU-0342","Port Arthur Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","Low","ABB","FlowTransmitter-6380","Crude Distillation Unit (CDU) - Station 12","Flow Transmitter for Crude Distillation Unit (CDU) operations","2025-05-19","192.168.118.29","OPC UA"
"CRU-0343","Port Arthur Refinery","Crude Distillation Unit (CDU)","PLC","High","Siemens","PLC-1104","Crude Distillation Unit (CDU) - Station 13","PLC for Crude Distillation Unit (CDU) operations","2021-11-12","192.168.55.129","DNP3"
"CRU-0344","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Medium","Honeywell","HMI-9816","Crude Distillation Unit (CDU) - Station 14","HMI for Crude Distillation Unit (CDU) operations","2023-06-07","192.168.36.30","OPC UA"
"CRU-0345","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","Medium","Emerson","PressureTransmitter-3247","Crude Distillation Unit (CDU) - Station 15","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2022-10-16","192.168.111.168","DNP3"
