tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"POW-0280","Honda Marysville","Powertrain","Welding Robot","Critical","Schneider","WeldingRobot-9223","Powertrain - Station 1","Welding Robot for Powertrain operations","2024-04-10","192.168.8.33","OPC UA"
"POW-0281","Honda Marysville","Powertrain","Assembly Robot","Critical","Schneider","AssemblyRobot-4382","Powertrain - Station 2","Assembly Robot for Powertrain operations","2023-12-27","192.168.106.130","Profinet"
"POW-0282","Honda Marysville","Powertrain","SCADA System","High","Emerson","SCADASystem-9898","Powertrain - Station 3","SCADA System for Powertrain operations","2020-12-26","192.168.172.123","OPC UA"
"POW-0283","Honda Marysville","Powertrain","HMI Station","Low","Honeywell","HMIStation-4547","Powertrain - Station 4","HMI Station for Powertrain operations","2021-09-26","192.168.93.44","OPC UA"
"POW-0284","Honda Marysville","Powertrain","Welding Robot","Medium","Siemens","WeldingRobot-7305","Powertrain - Station 5","Welding Robot for Powertrain operations","2024-12-08","192.168.249.29","DNP3"
"POW-0285","Honda Marysville","Powertrain","Paint Robot","High","Schneider","PaintRobot-4774","Powertrain - Station 6","Paint Robot for Powertrain operations","2021-09-05","192.168.39.165","Ethernet/IP"
"POW-0286","Honda Marysville","Powertrain","Conveyor Controller","High","Honeywell","ConveyorController-9805","Powertrain - Station 7","Conveyor Controller for Powertrain operations","2021-07-19","192.168.25.151","DNP3"
"POW-0287","Honda Marysville","Powertrain","Paint Robot","High","Rockwell","PaintRobot-2886","Powertrain - Station 8","Paint Robot for Powertrain operations","2025-06-10","192.168.107.75","DNP3"
"POW-0288","Honda Marysville","Powertrain","Safety PLC","Critical","Rockwell","SafetyPLC-7220","Powertrain - Station 9","Safety PLC for Powertrain operations","2024-11-15","192.168.244.2","Ethernet/IP"
"POW-0289","Honda Marysville","Powertrain","Vision System","High","Schneider","VisionSystem-8930","Powertrain - Station 10","Vision System for Powertrain operations","2023-04-24","192.168.43.36","Ethernet/IP"
"POW-0290","Honda Marysville","Powertrain","Quality Scanner","High","Schneider","QualityScanner-3693","Powertrain - Station 11","Quality Scanner for Powertrain operations","2021-12-10","192.168.2.19","Ethernet/IP"
"POW-0291","Honda Marysville","Powertrain","Quality Scanner","Critical","ABB","QualityScanner-6436","Powertrain - Station 12","Quality Scanner for Powertrain operations","2021-11-05","192.168.190.0","Ethernet/IP"
"POW-0292","Honda Marysville","Powertrain","HMI Station","Medium","Schneider","HMIStation-2661","Powertrain - Station 13","HMI Station for Powertrain operations","2023-10-14","192.168.23.164","Ethernet/IP"
"POW-0293","Honda Marysville","Powertrain","Safety PLC","Low","Rockwell","SafetyPLC-8812","Powertrain - Station 14","Safety PLC for Powertrain operations","2022-01-08","192.168.15.222","Profinet"
"POW-0294","Honda Marysville","Powertrain","Conveyor Controller","Low","Emerson","ConveyorController-7597","Powertrain - Station 15","Conveyor Controller for Powertrain operations","2024-07-31","192.168.132.254","DNP3"
"POW-0295","Honda Marysville","Powertrain","Vision System","Critical","Schneider","VisionSystem-3001","Powertrain - Station 16","Vision System for Powertrain operations","2023-08-21","192.168.112.116","OPC UA"
"POW-0296","Honda Marysville","Powertrain","Paint Robot","Critical","Schneider","PaintRobot-9511","Powertrain - Station 17","Paint Robot for Powertrain operations","2025-02-15","192.168.3.112","DNP3"
"POW-0297","Honda Marysville","Powertrain","Conveyor Controller","Low","Rockwell","ConveyorController-4455","Powertrain - Station 18","Conveyor Controller for Powertrain operations","2025-06-12","192.168.28.117","Ethernet/IP"
"POW-0298","Honda Marysville","Powertrain","Safety PLC","High","Schneider","SafetyPLC-5103","Powertrain - Station 19","Safety PLC for Powertrain operations","2022-04-09","192.168.84.186","DNP3"
"POW-0299","Honda Marysville","Powertrain","Paint Robot","Critical","Emerson","PaintRobot-3358","Powertrain - Station 20","Paint Robot for Powertrain operations","2025-04-08","192.168.188.70","Profinet"
"POW-0300","Honda Marysville","Powertrain","Safety PLC","Medium","Schneider","SafetyPLC-3594","Powertrain - Station 21","Safety PLC for Powertrain operations","2021-02-11","192.168.163.22","OPC UA"
"POW-0301","Honda Marysville","Powertrain","Quality Scanner","Medium","Schneider","QualityScanner-1111","Powertrain - Station 22","Quality Scanner for Powertrain operations","2024-08-21","192.168.117.147","DNP3"
"POW-0302","Honda Marysville","Powertrain","Vision System","High","Siemens","VisionSystem-2700","Powertrain - Station 23","Vision System for Powertrain operations","2023-11-17","192.168.31.239","Profinet"
"POW-0303","Honda Marysville","Powertrain","HMI Station","Medium","ABB","HMIStation-4023","Powertrain - Station 24","HMI Station for Powertrain operations","2021-05-29","192.168.18.240","Ethernet/IP"
"POW-0304","Honda Marysville","Powertrain","Conveyor Controller","Low","Siemens","ConveyorController-9475","Powertrain - Station 25","Conveyor Controller for Powertrain operations","2023-07-24","192.168.209.175","Ethernet/IP"
"POW-0305","Honda Marysville","Powertrain","Paint Robot","Critical","Siemens","PaintRobot-6443","Powertrain - Station 26","Paint Robot for Powertrain operations","2023-08-14","192.168.54.50","OPC UA"
"POW-0306","Honda Marysville","Powertrain","Robot Controller","High","ABB","RobotController-3607","Powertrain - Station 27","Robot Controller for Powertrain operations","2024-11-11","192.168.134.179","OPC UA"
"POW-0307","Honda Marysville","Powertrain","Paint Robot","High","ABB","PaintRobot-4875","Powertrain - Station 28","Paint Robot for Powertrain operations","2023-12-11","192.168.182.46","Profinet"
"POW-0308","Honda Marysville","Powertrain","Safety PLC","Low","Honeywell","SafetyPLC-5332","Powertrain - Station 29","Safety PLC for Powertrain operations","2023-03-21","192.168.32.95","DNP3"
"POW-0309","Honda Marysville","Powertrain","Paint Robot","Medium","Siemens","PaintRobot-4898","Powertrain - Station 30","Paint Robot for Powertrain operations","2023-06-19","192.168.152.159","DNP3"
"QUA-0310","Honda Marysville","Quality Control","Assembly Robot","Critical","Emerson","AssemblyRobot-6455","Quality Control - Station 1","Assembly Robot for Quality Control operations","2024-10-07","192.168.149.113","Modbus TCP"
"QUA-0311","Honda Marysville","Quality Control","Conveyor Controller","Critical","ABB","ConveyorController-2962","Quality Control - Station 2","Conveyor Controller for Quality Control operations","2021-02-28","192.168.249.181","Profinet"
"QUA-0312","Honda Marysville","Quality Control","HMI Station","Critical","Emerson","HMIStation-7138","Quality Control - Station 3","HMI Station for Quality Control operations","2025-09-09","192.168.182.173","OPC UA"
"QUA-0313","Honda Marysville","Quality Control","Vision System","Low","ABB","VisionSystem-6156","Quality Control - Station 4","Vision System for Quality Control operations","2025-06-30","192.168.9.84","DNP3"
"QUA-0314","Honda Marysville","Quality Control","Robot Controller","High","Rockwell","RobotController-6165","Quality Control - Station 5","Robot Controller for Quality Control operations","2023-03-01","192.168.226.78","DNP3"
"QUA-0315","Honda Marysville","Quality Control","Paint Robot","Medium","Honeywell","PaintRobot-3621","Quality Control - Station 6","Paint Robot for Quality Control operations","2022-02-17","192.168.190.50","OPC UA"
"QUA-0316","Honda Marysville","Quality Control","Vision System","Low","Emerson","VisionSystem-2636","Quality Control - Station 7","Vision System for Quality Control operations","2023-04-09","192.168.119.51","DNP3"
"QUA-0317","Honda Marysville","Quality Control","Assembly Robot","Medium","Schneider","AssemblyRobot-1387","Quality Control - Station 8","Assembly Robot for Quality Control operations","2025-04-26","192.168.254.16","OPC UA"
"QUA-0318","Honda Marysville","Quality Control","Quality Scanner","High","Honeywell","QualityScanner-6860","Quality Control - Station 9","Quality Scanner for Quality Control operations","2024-09-20","192.168.11.126","Modbus TCP"
"QUA-0319","Honda Marysville","Quality Control","Safety PLC","Medium","Honeywell","SafetyPLC-8623","Quality Control - Station 10","Safety PLC for Quality Control operations","2024-08-03","192.168.84.212","Ethernet/IP"
"QUA-0320","Honda Marysville","Quality Control","Safety PLC","Low","Rockwell","SafetyPLC-6068","Quality Control - Station 11","Safety PLC for Quality Control operations","2023-01-19","192.168.97.139","Ethernet/IP"
"QUA-0321","Honda Marysville","Quality Control","Conveyor Controller","High","Honeywell","ConveyorController-5355","Quality Control - Station 12","Conveyor Controller for Quality Control operations","2021-03-23","192.168.206.49","Modbus TCP"
"QUA-0322","Honda Marysville","Quality Control","SCADA System","Critical","ABB","SCADASystem-3918","Quality Control - Station 13","SCADA System for Quality Control operations","2021-08-03","192.168.61.241","DNP3"
"QUA-0323","Honda Marysville","Quality Control","HMI Station","Medium","Schneider","HMIStation-4929","Quality Control - Station 14","HMI Station for Quality Control operations","2022-08-02","192.168.151.49","Modbus TCP"
"QUA-0324","Honda Marysville","Quality Control","Paint Robot","High","Siemens","PaintRobot-6517","Quality Control - Station 15","Paint Robot for Quality Control operations","2025-01-14","192.168.132.60","Modbus TCP"
"QUA-0325","Honda Marysville","Quality Control","Welding Robot","Critical","Rockwell","WeldingRobot-4782","Quality Control - Station 16","Welding Robot for Quality Control operations","2024-03-25","192.168.229.128","Profinet"
"QUA-0326","Honda Marysville","Quality Control","Quality Scanner","Critical","ABB","QualityScanner-9312","Quality Control - Station 17","Quality Scanner for Quality Control operations","2022-06-19","192.168.203.121","OPC UA"
"QUA-0327","Honda Marysville","Quality Control","HMI Station","Critical","ABB","HMIStation-9214","Quality Control - Station 18","HMI Station for Quality Control operations","2023-06-09","192.168.202.237","Profinet"
"QUA-0328","Honda Marysville","Quality Control","Quality Scanner","Medium","Emerson","QualityScanner-5996","Quality Control - Station 19","Quality Scanner for Quality Control operations","2023-10-31","192.168.163.39","OPC UA"
"QUA-0329","Honda Marysville","Quality Control","Conveyor Controller","Medium","Emerson","ConveyorController-4337","Quality Control - Station 20","Conveyor Controller for Quality Control operations","2022-08-10","192.168.13.101","Profinet"
"QUA-0330","Honda Marysville","Quality Control","HMI Station","Low","Rockwell","HMIStation-8241","Quality Control - Station 21","HMI Station for Quality Control operations","2024-01-17","192.168.147.145","DNP3"
"QUA-0331","Honda Marysville","Quality Control","Safety PLC","Low","ABB","SafetyPLC-9727","Quality Control - Station 22","Safety PLC for Quality Control operations","2025-07-28","192.168.151.7","OPC UA"
"QUA-0332","Honda Marysville","Quality Control","SCADA System","Low","Emerson","SCADASystem-4572","Quality Control - Station 23","SCADA System for Quality Control operations","2023-08-27","192.168.60.83","Modbus TCP"
"QUA-0333","Honda Marysville","Quality Control","Assembly Robot","Medium","ABB","AssemblyRobot-4282","Quality Control - Station 24","Assembly Robot for Quality Control operations","2023-07-31","192.168.82.86","Ethernet/IP"
"QUA-0334","Honda Marysville","Quality Control","Paint Robot","High","ABB","PaintRobot-2087","Quality Control - Station 25","Paint Robot for Quality Control operations","2022-04-25","192.168.199.132","DNP3"
"QUA-0335","Honda Marysville","Quality Control","Assembly Robot","Low","Honeywell","AssemblyRobot-1250","Quality Control - Station 26","Assembly Robot for Quality Control operations","2023-02-17","192.168.149.120","Modbus TCP"
"QUA-0336","Honda Marysville","Quality Control","Assembly Robot","High","Honeywell","AssemblyRobot-4352","Quality Control - Station 27","Assembly Robot for Quality Control operations","2022-01-28","192.168.79.5","OPC UA"
"QUA-0337","Honda Marysville","Quality Control","Quality Scanner","Critical","Siemens","QualityScanner-3792","Quality Control - Station 28","Quality Scanner for Quality Control operations","2025-09-18","192.168.11.190","Modbus TCP"
"QUA-0338","Honda Marysville","Quality Control","Welding Robot","Low","Rockwell","WeldingRobot-6498","Quality Control - Station 29","Welding Robot for Quality Control operations","2020-12-06","192.168.217.224","DNP3"
"QUA-0339","Honda Marysville","Quality Control","SCADA System","Medium","Siemens","SCADASystem-2942","Quality Control - Station 30","SCADA System for Quality Control operations","2021-06-23","192.168.226.92","OPC UA"
"QUA-0340","Honda Marysville","Quality Control","Welding Robot","Medium","Schneider","WeldingRobot-5271","Quality Control - Station 31","Welding Robot for Quality Control operations","2021-09-05","192.168.136.166","Profinet"
"QUA-0341","Honda Marysville","Quality Control","Assembly Robot","Medium","Siemens","AssemblyRobot-8753","Quality Control - Station 32","Assembly Robot for Quality Control operations","2022-02-19","192.168.195.47","Modbus TCP"
"QUA-0342","Honda Marysville","Quality Control","SCADA System","Critical","Schneider","SCADASystem-2548","Quality Control - Station 33","SCADA System for Quality Control operations","2021-04-13","192.168.127.138","OPC UA"
"QUA-0343","Honda Marysville","Quality Control","SCADA System","Critical","Rockwell","SCADASystem-9017","Quality Control - Station 34","SCADA System for Quality Control operations","2025-02-20","192.168.74.68","OPC UA"
"QUA-0344","Honda Marysville","Quality Control","Quality Scanner","High","Honeywell","QualityScanner-2604","Quality Control - Station 35","Quality Scanner for Quality Control operations","2022-12-24","192.168.210.3","Ethernet/IP"
"QUA-0345","Honda Marysville","Quality Control","Assembly Robot","High","Emerson","AssemblyRobot-5072","Quality Control - Station 36","Assembly Robot for Quality Control operations","2022-02-14","192.168.146.157","Ethernet/IP"
"QUA-0346","Honda Marysville","Quality Control","Paint Robot","High","Siemens","PaintRobot-1675","Quality Control - Station 37","Paint Robot for Quality Control operations","2023-07-15","192.168.244.47","Profinet"
"QUA-0347","Honda Marysville","Quality Control","Welding Robot","High","Honeywell","WeldingRobot-9594","Quality Control - Station 38","Welding Robot for Quality Control operations","2020-12-17","192.168.179.223","Profinet"
"QUA-0348","Honda Marysville","Quality Control","Quality Scanner","High","Siemens","QualityScanner-9032","Quality Control - Station 39","Quality Scanner for Quality Control operations","2021-11-05","192.168.155.194","Modbus TCP"
"BOD-0349","BMW Spartanburg","Body Shop","Quality Scanner","Low","Rockwell","QualityScanner-4797","Body Shop - Station 1","Quality Scanner for Body Shop operations","2025-01-29","192.168.253.143","Ethernet/IP"
"BOD-0350","BMW Spartanburg","Body Shop","Safety PLC","Low","Schneider","SafetyPLC-2021","Body Shop - Station 2","Safety PLC for Body Shop operations","2023-03-16","192.168.83.147","Profinet"
"BOD-0351","BMW Spartanburg","Body Shop","Paint Robot","Low","Rockwell","PaintRobot-5009","Body Shop - Station 3","Paint Robot for Body Shop operations","2021-01-07","192.168.49.220","DNP3"
"BOD-0352","BMW Spartanburg","Body Shop","Paint Robot","Medium","Schneider","PaintRobot-9655","Body Shop - Station 4","Paint Robot for Body Shop operations","2021-05-14","192.168.221.227","Ethernet/IP"
"BOD-0353","BMW Spartanburg","Body Shop","HMI Station","High","Siemens","HMIStation-1541","Body Shop - Station 5","HMI Station for Body Shop operations","2024-10-02","192.168.45.54","DNP3"
"BOD-0354","BMW Spartanburg","Body Shop","Welding Robot","Critical","Honeywell","WeldingRobot-8992","Body Shop - Station 6","Welding Robot for Body Shop operations","2021-07-08","192.168.9.140","OPC UA"
"BOD-0355","BMW Spartanburg","Body Shop","Assembly Robot","Medium","ABB","AssemblyRobot-2054","Body Shop - Station 7","Assembly Robot for Body Shop operations","2022-06-01","192.168.74.236","Profinet"
"BOD-0356","BMW Spartanburg","Body Shop","SCADA System","Critical","Honeywell","SCADASystem-7379","Body Shop - Station 8","SCADA System for Body Shop operations","2025-10-11","192.168.246.242","OPC UA"
"BOD-0357","BMW Spartanburg","Body Shop","Assembly Robot","Critical","Honeywell","AssemblyRobot-9286","Body Shop - Station 9","Assembly Robot for Body Shop operations","2022-05-07","192.168.50.42","DNP3"
"BOD-0358","BMW Spartanburg","Body Shop","Assembly Robot","Critical","ABB","AssemblyRobot-2770","Body Shop - Station 10","Assembly Robot for Body Shop operations","2021-11-19","192.168.118.191","DNP3"
"BOD-0359","BMW Spartanburg","Body Shop","Quality Scanner","Low","Rockwell","QualityScanner-2425","Body Shop - Station 11","Quality Scanner for Body Shop operations","2024-12-01","192.168.107.15","Profinet"
"BOD-0360","BMW Spartanburg","Body Shop","HMI Station","Medium","ABB","HMIStation-1033","Body Shop - Station 12","HMI Station for Body Shop operations","2024-01-31","192.168.165.159","DNP3"
"BOD-0361","BMW Spartanburg","Body Shop","HMI Station","High","ABB","HMIStation-5115","Body Shop - Station 13","HMI Station for Body Shop operations","2022-08-04","192.168.45.56","Profinet"
"BOD-0362","BMW Spartanburg","Body Shop","Conveyor Controller","Low","Siemens","ConveyorController-5249","Body Shop - Station 14","Conveyor Controller for Body Shop operations","2024-05-06","192.168.62.160","Profinet"
"BOD-0363","BMW Spartanburg","Body Shop","HMI Station","Medium","Emerson","HMIStation-3057","Body Shop - Station 15","HMI Station for Body Shop operations","2024-12-18","192.168.178.84","Ethernet/IP"
"BOD-0364","BMW Spartanburg","Body Shop","Welding Robot","Low","Honeywell","WeldingRobot-3216","Body Shop - Station 16","Welding Robot for Body Shop operations","2021-04-01","192.168.18.140","Profinet"
"BOD-0365","BMW Spartanburg","Body Shop","Welding Robot","High","ABB","WeldingRobot-4598","Body Shop - Station 17","Welding Robot for Body Shop operations","2021-08-19","192.168.4.151","Modbus TCP"
"BOD-0366","BMW Spartanburg","Body Shop","Vision System","Low","ABB","VisionSystem-8813","Body Shop - Station 18","Vision System for Body Shop operations","2022-06-17","192.168.220.111","Ethernet/IP"
"BOD-0367","BMW Spartanburg","Body Shop","Conveyor Controller","Critical","Siemens","ConveyorController-4525","Body Shop - Station 19","Conveyor Controller for Body Shop operations","2022-02-03","192.168.110.72","DNP3"
"BOD-0368","BMW Spartanburg","Body Shop","Robot Controller","Low","Siemens","RobotController-9518","Body Shop - Station 20","Robot Controller for Body Shop operations","2021-04-14","192.168.222.30","DNP3"
"BOD-0369","BMW Spartanburg","Body Shop","Assembly Robot","Medium","ABB","AssemblyRobot-4764","Body Shop - Station 21","Assembly Robot for Body Shop operations","2024-04-06","192.168.251.170","Profinet"
"BOD-0370","BMW Spartanburg","Body Shop","Quality Scanner","Medium","Schneider","QualityScanner-5884","Body Shop - Station 22","Quality Scanner for Body Shop operations","2022-03-12","192.168.141.93","DNP3"
"BOD-0371","BMW Spartanburg","Body Shop","Paint Robot","Critical","Siemens","PaintRobot-8538","Body Shop - Station 23","Paint Robot for Body Shop operations","2024-02-12","192.168.237.85","Profinet"
"BOD-0372","BMW Spartanburg","Body Shop","Paint Robot","High","Honeywell","PaintRobot-2245","Body Shop - Station 24","Paint Robot for Body Shop operations","2022-05-25","192.168.251.222","Profinet"
"BOD-0373","BMW Spartanburg","Body Shop","SCADA System","High","Emerson","SCADASystem-2566","Body Shop - Station 25","SCADA System for Body Shop operations","2023-10-30","192.168.247.32","DNP3"
"BOD-0374","BMW Spartanburg","Body Shop","Assembly Robot","Critical","ABB","AssemblyRobot-4642","Body Shop - Station 26","Assembly Robot for Body Shop operations","2021-03-04","192.168.231.242","OPC UA"
"BOD-0375","BMW Spartanburg","Body Shop","Robot Controller","Low","Honeywell","RobotController-9780","Body Shop - Station 27","Robot Controller for Body Shop operations","2021-04-06","192.168.2.123","DNP3"
"BOD-0376","BMW Spartanburg","Body Shop","Conveyor Controller","High","ABB","ConveyorController-2214","Body Shop - Station 28","Conveyor Controller for Body Shop operations","2025-05-12","192.168.134.237","OPC UA"
"BOD-0377","BMW Spartanburg","Body Shop","Safety PLC","Critical","Rockwell","SafetyPLC-9347","Body Shop - Station 29","Safety PLC for Body Shop operations","2025-03-22","192.168.5.69","Profinet"
"PAI-0378","BMW Spartanburg","Paint Shop","Assembly Robot","Low","Emerson","AssemblyRobot-3322","Paint Shop - Station 1","Assembly Robot for Paint Shop operations","2025-06-13","192.168.168.29","OPC UA"
"PAI-0379","BMW Spartanburg","Paint Shop","HMI Station","Critical","ABB","HMIStation-2256","Paint Shop - Station 2","HMI Station for Paint Shop operations","2025-07-27","192.168.206.191","Profinet"
"PAI-0380","BMW Spartanburg","Paint Shop","Conveyor Controller","Low","ABB","ConveyorController-1770","Paint Shop - Station 3","Conveyor Controller for Paint Shop operations","2023-03-24","192.168.94.116","Profinet"
"PAI-0381","BMW Spartanburg","Paint Shop","Vision System","Medium","Honeywell","VisionSystem-8184","Paint Shop - Station 4","Vision System for Paint Shop operations","2021-04-13","192.168.117.175","DNP3"
"PAI-0382","BMW Spartanburg","Paint Shop","SCADA System","Medium","Honeywell","SCADASystem-6351","Paint Shop - Station 5","SCADA System for Paint Shop operations","2024-06-09","192.168.110.92","Modbus TCP"
"PAI-0383","BMW Spartanburg","Paint Shop","HMI Station","High","Rockwell","HMIStation-7693","Paint Shop - Station 6","HMI Station for Paint Shop operations","2024-03-20","192.168.94.30","Profinet"
"PAI-0384","BMW Spartanburg","Paint Shop","Safety PLC","High","Honeywell","SafetyPLC-5867","Paint Shop - Station 7","Safety PLC for Paint Shop operations","2022-07-29","192.168.65.3","DNP3"
"PAI-0385","BMW Spartanburg","Paint Shop","Assembly Robot","High","Honeywell","AssemblyRobot-5608","Paint Shop - Station 8","Assembly Robot for Paint Shop operations","2023-02-16","192.168.62.78","OPC UA"
"PAI-0386","BMW Spartanburg","Paint Shop","Conveyor Controller","Medium","Schneider","ConveyorController-8669","Paint Shop - Station 9","Conveyor Controller for Paint Shop operations","2022-03-19","192.168.105.186","DNP3"
"PAI-0387","BMW Spartanburg","Paint Shop","SCADA System","Medium","Emerson","SCADASystem-4684","Paint Shop - Station 10","SCADA System for Paint Shop operations","2025-01-20","192.168.27.118","DNP3"
"PAI-0388","BMW Spartanburg","Paint Shop","Robot Controller","Critical","Siemens","RobotController-8157","Paint Shop - Station 11","Robot Controller for Paint Shop operations","2024-11-10","192.168.191.146","Profinet"
"PAI-0389","BMW Spartanburg","Paint Shop","Vision System","Medium","Emerson","VisionSystem-3131","Paint Shop - Station 12","Vision System for Paint Shop operations","2023-08-20","192.168.244.158","DNP3"
"PAI-0390","BMW Spartanburg","Paint Shop","Vision System","Medium","Siemens","VisionSystem-3855","Paint Shop - Station 13","Vision System for Paint Shop operations","2021-05-09","192.168.155.193","OPC UA"
"PAI-0391","BMW Spartanburg","Paint Shop","Assembly Robot","High","ABB","AssemblyRobot-8016","Paint Shop - Station 14","Assembly Robot for Paint Shop operations","2025-02-16","192.168.201.214","Modbus TCP"
"PAI-0392","BMW Spartanburg","Paint Shop","Vision System","Critical","ABB","VisionSystem-7372","Paint Shop - Station 15","Vision System for Paint Shop operations","2025-10-17","192.168.211.44","Ethernet/IP"
"PAI-0393","BMW Spartanburg","Paint Shop","Paint Robot","Medium","Emerson","PaintRobot-3789","Paint Shop - Station 16","Paint Robot for Paint Shop operations","2021-07-11","192.168.128.188","Profinet"
"PAI-0394","BMW Spartanburg","Paint Shop","Paint Robot","Low","Schneider","PaintRobot-8396","Paint Shop - Station 17","Paint Robot for Paint Shop operations","2022-12-20","192.168.247.195","Profinet"
"PAI-0395","BMW Spartanburg","Paint Shop","Welding Robot","Medium","Emerson","WeldingRobot-9780","Paint Shop - Station 18","Welding Robot for Paint Shop operations","2021-07-02","192.168.184.199","DNP3"
"PAI-0396","BMW Spartanburg","Paint Shop","Paint Robot","High","Honeywell","PaintRobot-5339","Paint Shop - Station 19","Paint Robot for Paint Shop operations","2025-06-06","192.168.41.96","DNP3"
"PAI-0397","BMW Spartanburg","Paint Shop","Robot Controller","Low","Honeywell","RobotController-9889","Paint Shop - Station 20","Robot Controller for Paint Shop operations","2024-07-26","192.168.244.219","DNP3"
"ASS-0398","BMW Spartanburg","Assembly Line","HMI Station","Critical","Emerson","HMIStation-4628","Assembly Line - Station 1","HMI Station for Assembly Line operations","2020-12-28","192.168.226.33","DNP3"
"ASS-0399","BMW Spartanburg","Assembly Line","Quality Scanner","Critical","Rockwell","QualityScanner-9885","Assembly Line - Station 2","Quality Scanner for Assembly Line operations","2025-03-11","192.168.149.140","Ethernet/IP"
"ASS-0400","BMW Spartanburg","Assembly Line","Welding Robot","High","Emerson","WeldingRobot-3012","Assembly Line - Station 3","Welding Robot for Assembly Line operations","2025-01-01","192.168.38.158","OPC UA"
"ASS-0401","BMW Spartanburg","Assembly Line","Paint Robot","Medium","Emerson","PaintRobot-5036","Assembly Line - Station 4","Paint Robot for Assembly Line operations","2023-01-05","192.168.81.39","Ethernet/IP"
"ASS-0402","BMW Spartanburg","Assembly Line","Robot Controller","Medium","Siemens","RobotController-2470","Assembly Line - Station 5","Robot Controller for Assembly Line operations","2024-08-04","192.168.161.222","Modbus TCP"
"ASS-0403","BMW Spartanburg","Assembly Line","Assembly Robot","High","Honeywell","AssemblyRobot-6157","Assembly Line - Station 6","Assembly Robot for Assembly Line operations","2024-04-14","192.168.40.170","Ethernet/IP"
"ASS-0404","BMW Spartanburg","Assembly Line","Vision System","High","Rockwell","VisionSystem-8149","Assembly Line - Station 7","Vision System for Assembly Line operations","2021-03-08","192.168.214.133","DNP3"
"ASS-0405","BMW Spartanburg","Assembly Line","SCADA System","Low","Schneider","SCADASystem-9213","Assembly Line - Station 8","SCADA System for Assembly Line operations","2023-10-05","192.168.235.245","OPC UA"
"ASS-0406","BMW Spartanburg","Assembly Line","Safety PLC","Low","Rockwell","SafetyPLC-5165","Assembly Line - Station 9","Safety PLC for Assembly Line operations","2022-04-20","192.168.24.69","Profinet"
"ASS-0407","BMW Spartanburg","Assembly Line","HMI Station","Critical","Rockwell","HMIStation-5677","Assembly Line - Station 10","HMI Station for Assembly Line operations","2021-07-01","192.168.47.55","OPC UA"
"ASS-0408","BMW Spartanburg","Assembly Line","Quality Scanner","Low","Schneider","QualityScanner-3659","Assembly Line - Station 11","Quality Scanner for Assembly Line operations","2023-05-16","192.168.83.27","DNP3"
"ASS-0409","BMW Spartanburg","Assembly Line","Safety PLC","Critical","Schneider","SafetyPLC-5365","Assembly Line - Station 12","Safety PLC for Assembly Line operations","2022-05-20","192.168.119.215","DNP3"
"ASS-0410","BMW Spartanburg","Assembly Line","Assembly Robot","Medium","Rockwell","AssemblyRobot-8376","Assembly Line - Station 13","Assembly Robot for Assembly Line operations","2022-11-24","192.168.123.169","Modbus TCP"
"ASS-0411","BMW Spartanburg","Assembly Line","Safety PLC","Medium","Schneider","SafetyPLC-4099","Assembly Line - Station 14","Safety PLC for Assembly Line operations","2023-12-30","192.168.83.75","OPC UA"
"ASS-0412","BMW Spartanburg","Assembly Line","Conveyor Controller","Low","Rockwell","ConveyorController-1519","Assembly Line - Station 15","Conveyor Controller for Assembly Line operations","2024-09-25","192.168.81.127","Modbus TCP"
"ASS-0413","BMW Spartanburg","Assembly Line","Quality Scanner","Medium","Siemens","QualityScanner-7092","Assembly Line - Station 16","Quality Scanner for Assembly Line operations","2022-11-21","192.168.229.212","DNP3"
"ASS-0414","BMW Spartanburg","Assembly Line","SCADA System","Medium","Emerson","SCADASystem-4313","Assembly Line - Station 17","SCADA System for Assembly Line operations","2021-08-06","192.168.30.6","Ethernet/IP"
"ASS-0415","BMW Spartanburg","Assembly Line","Paint Robot","High","Honeywell","PaintRobot-4436","Assembly Line - Station 18","Paint Robot for Assembly Line operations","2024-04-10","192.168.75.173","Modbus TCP"
"ASS-0416","BMW Spartanburg","Assembly Line","Quality Scanner","Low","Rockwell","QualityScanner-8188","Assembly Line - Station 19","Quality Scanner for Assembly Line operations","2024-09-17","192.168.89.160","Modbus TCP"
"ASS-0417","BMW Spartanburg","Assembly Line","HMI Station","Critical","Siemens","HMIStation-6393","Assembly Line - Station 20","HMI Station for Assembly Line operations","2021-07-09","192.168.209.219","DNP3"
"POW-0418","BMW Spartanburg","Powertrain","Assembly Robot","High","ABB","AssemblyRobot-5500","Powertrain - Station 1","Assembly Robot for Powertrain operations","2025-01-10","192.168.201.84","Profinet"
"POW-0419","BMW Spartanburg","Powertrain","Vision System","Critical","Siemens","VisionSystem-2734","Powertrain - Station 2","Vision System for Powertrain operations","2023-10-01","192.168.84.151","Profinet"
"POW-0420","BMW Spartanburg","Powertrain","Quality Scanner","Medium","Honeywell","QualityScanner-6460","Powertrain - Station 3","Quality Scanner for Powertrain operations","2023-07-27","192.168.39.186","Ethernet/IP"
"POW-0421","BMW Spartanburg","Powertrain","SCADA System","Medium","Honeywell","SCADASystem-2852","Powertrain - Station 4","SCADA System for Powertrain operations","2025-09-13","192.168.20.76","Modbus TCP"
