tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches
"STA-025","Detroit Assembly","Stamping","Assembly Robot","192.168.127.235","bd:b9:c9:9e:b9:04","Profinet","Honeywell","AssemblyRobot-7074","2.0.40","2025-10-21T14:39:38.929Z","Network Scan","93","VLAN-100","Medium","true","false"
"STA-026","Detroit Assembly","Stamping","Paint Robot","192.168.239.104","31:bd:4f:26:af:f7","Profinet","ABB","PaintRobot-5131","4.8.6","2025-10-20T22:32:55.683Z","SNMP","65","VLAN-82","High","false","false"
"STA-027","Detroit Assembly","Stamping","HMI Station","192.168.141.132","ae:27:c8:06:99:01","Ethernet/IP","Rockwell","HMIStation-6268","1.6.57","2025-10-18T21:40:50.433Z","Asset Inventory","77","VLAN-24","Low","true","false"
"STA-028","Detroit Assembly","Stamping","Paint Robot","192.168.245.43","d9:3d:9c:97:ee:24","Profinet","Siemens","PaintRobot-3410","5.5.82","2025-10-23T01:12:55.337Z","Network Scan","97","VLAN-46","Low","true","true"
"STA-029","Detroit Assembly","Stamping","Vision System","192.168.108.62","48:5d:04:bb:9c:88","OPC UA","Emerson","VisionSystem-2900","2.2.16","2025-10-20T10:17:01.549Z","Asset Inventory","91","VLAN-22","High","false","true"
"STA-030","Detroit Assembly","Stamping","Quality Scanner","192.168.123.163","8c:49:73:b2:cd:81","DNP3","Rockwell","QualityScanner-5707","3.7.45","2025-10-18T00:28:08.404Z","Protocol Analysis","97","VLAN-68","Critical","true","false"
"STA-031","Detroit Assembly","Stamping","Robot Controller","192.168.79.78","d3:44:39:8e:6e:57","DNP3","Emerson","RobotController-9569","1.6.41","2025-10-23T05:56:01.250Z","Asset Inventory","93","VLAN-47","Low","true","true"
"STA-032","Detroit Assembly","Stamping","Safety PLC","192.168.154.24","71:c6:61:e9:35:9e","OPC UA","Siemens","SafetyPLC-3253","5.5.38","2025-10-19T14:22:18.200Z","Protocol Analysis","65","VLAN-19","High","true","true"
"STA-033","Detroit Assembly","Stamping","SCADA System","192.168.191.101","fc:86:90:1c:c7:01","Ethernet/IP","ABB","SCADASystem-2310","2.5.94","2025-10-20T20:01:42.563Z","Network Scan","90","VLAN-2","Low","true","false"
"STA-034","Detroit Assembly","Stamping","Conveyor Controller","192.168.123.60","4d:9e:8c:5a:e6:85","Profinet","Honeywell","ConveyorController-3034","4.1.26","2025-10-22T11:42:04.645Z","Network Scan","63","VLAN-67","Critical","false","true"
"STA-035","Detroit Assembly","Stamping","Safety PLC","192.168.78.62","99:2b:5e:93:07:44","Modbus TCP","Rockwell","SafetyPLC-4651","2.6.19","2025-10-20T08:06:38.246Z","Asset Inventory","89","VLAN-88","High","false","false"
"STA-036","Detroit Assembly","Stamping","Conveyor Controller","192.168.28.252","4a:af:bd:39:3a:48","OPC UA","Emerson","ConveyorController-8651","2.7.43","2025-10-23T12:39:43.004Z","Protocol Analysis","95","VLAN-38","Medium","true","false"
"STA-037","Detroit Assembly","Stamping","Conveyor Controller","192.168.176.98","85:db:1f:91:3f:00","Profinet","Emerson","ConveyorController-3813","4.0.86","2025-10-22T02:34:30.151Z","Network Scan","99","VLAN-83","Medium","false","false"
"STA-038","Detroit Assembly","Stamping","Vision System","192.168.42.2","a1:58:ac:97:81:0a","OPC UA","Honeywell","VisionSystem-3451","2.8.38","2025-10-21T13:06:12.421Z","Network Scan","68","VLAN-81","Critical","true","false"
"STA-039","Detroit Assembly","Stamping","Welding Robot","192.168.203.223","01:37:07:23:26:b9","Modbus TCP","Emerson","WeldingRobot-7375","1.6.62","2025-10-22T15:06:35.807Z","Asset Inventory","96","VLAN-42","Low","true","true"
"BOD-001","Kentucky Assembly","Body Shop","Assembly Robot","192.168.77.182","90:88:cb:02:5c:6f","Profinet","ABB","AssemblyRobot-5562","1.8.81","2025-10-22T15:26:55.430Z","Network Scan","98","VLAN-19","High","true","true"
"BOD-002","Kentucky Assembly","Body Shop","Safety PLC","192.168.143.76","3b:b0:89:5d:ab:3e","Profinet","Schneider","SafetyPLC-6246","5.7.77","2025-10-23T20:32:20.906Z","Asset Inventory","72","VLAN-97","Critical","true","false"
"BOD-003","Kentucky Assembly","Body Shop","HMI Station","192.168.253.182","39:83:23:a5:95:61","DNP3","Honeywell","HMIStation-8489","3.6.84","2025-10-24T17:59:43.502Z","Asset Inventory","84","VLAN-86","Low","false","true"
"BOD-004","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.225.219","bf:2c:85:f5:90:f4","DNP3","Schneider","ConveyorController-5228","5.5.0","2025-10-20T21:51:24.078Z","Asset Inventory","82","VLAN-25","High","true","false"
"BOD-005","Kentucky Assembly","Body Shop","Vision System","192.168.168.122","8c:d8:cb:40:a2:6a","OPC UA","Schneider","VisionSystem-6994","1.2.85","2025-10-19T09:34:15.874Z","Protocol Analysis","81","VLAN-75","Critical","true","true"
"BOD-006","Kentucky Assembly","Body Shop","Quality Scanner","192.168.125.244","b3:6c:77:f9:4d:af","Modbus TCP","ABB","QualityScanner-8394","1.1.98","2025-10-20T10:59:16.376Z","Asset Inventory","96","VLAN-51","Critical","true","true"
"BOD-007","Kentucky Assembly","Body Shop","Welding Robot","192.168.94.57","22:90:8f:28:c5:a6","Modbus TCP","Emerson","WeldingRobot-4277","2.0.28","2025-10-23T11:44:12.196Z","Protocol Analysis","79","VLAN-66","Low","true","false"
"BOD-008","Kentucky Assembly","Body Shop","Safety PLC","192.168.79.134","0e:b6:20:65:86:4a","Profinet","Emerson","SafetyPLC-5834","3.6.69","2025-10-21T17:45:08.432Z","Asset Inventory","86","VLAN-90","Critical","false","true"
"BOD-009","Kentucky Assembly","Body Shop","Robot Controller","192.168.202.52","93:40:f6:2e:c5:04","Modbus TCP","Honeywell","RobotController-4791","5.5.55","2025-10-18T15:06:28.366Z","Network Scan","79","VLAN-9","Critical","true","true"
"BOD-010","Kentucky Assembly","Body Shop","Paint Robot","192.168.213.194","5a:71:fd:8b:0e:33","OPC UA","Schneider","PaintRobot-1463","4.6.59","2025-10-18T06:37:04.831Z","Asset Inventory","82","VLAN-36","Low","false","false"
"BOD-011","Kentucky Assembly","Body Shop","Robot Controller","192.168.107.227","a6:6a:5b:da:8f:f2","Ethernet/IP","Siemens","RobotController-4516","1.6.69","2025-10-22T05:12:55.338Z","Asset Inventory","65","VLAN-69","Low","true","true"
"BOD-012","Kentucky Assembly","Body Shop","Robot Controller","192.168.3.153","03:15:0a:1a:f3:e0","OPC UA","Rockwell","RobotController-1109","3.1.35","2025-10-17T23:38:03.780Z","Asset Inventory","72","VLAN-22","Low","true","false"
"BOD-013","Kentucky Assembly","Body Shop","Vision System","192.168.72.145","2c:b0:c9:9b:84:74","OPC UA","Schneider","VisionSystem-8180","5.2.78","2025-10-19T14:10:45.565Z","Protocol Analysis","95","VLAN-95","Low","false","true"
"BOD-014","Kentucky Assembly","Body Shop","HMI Station","192.168.27.93","20:c7:ba:d0:ac:82","DNP3","Emerson","HMIStation-7139","4.1.92","2025-10-20T07:30:15.400Z","Asset Inventory","84","VLAN-10","Low","true","false"
"BOD-015","Kentucky Assembly","Body Shop","Paint Robot","192.168.125.247","c3:fe:c6:09:6b:2c","Profinet","Siemens","PaintRobot-6422","5.6.45","2025-10-21T05:34:56.998Z","Network Scan","63","VLAN-58","Low","false","false"
"BOD-016","Kentucky Assembly","Body Shop","Vision System","192.168.16.29","e9:52:ea:aa:b2:1d","Modbus TCP","Siemens","VisionSystem-7136","2.1.20","2025-10-24T01:28:04.915Z","SNMP","84","VLAN-10","Low","false","true"
"BOD-017","Kentucky Assembly","Body Shop","Welding Robot","192.168.142.77","c0:1c:5d:b8:8c:fc","OPC UA","Rockwell","WeldingRobot-1013","2.2.67","2025-10-18T23:03:44.140Z","SNMP","71","VLAN-22","Critical","true","true"
"BOD-018","Kentucky Assembly","Body Shop","Safety PLC","192.168.202.217","51:af:6e:f7:0d:6a","DNP3","ABB","SafetyPLC-8754","2.8.91","2025-10-20T22:48:01.709Z","Protocol Analysis","95","VLAN-38","Low","false","true"
"BOD-019","Kentucky Assembly","Body Shop","Assembly Robot","192.168.233.166","9b:3e:eb:05:5f:db","OPC UA","Honeywell","AssemblyRobot-4619","5.3.79","2025-10-19T16:56:37.802Z","Asset Inventory","82","VLAN-23","Critical","true","true"
"BOD-020","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.30.196","26:73:bb:11:d0:3f","Profinet","Honeywell","ConveyorController-9275","1.3.55","2025-10-21T14:35:29.223Z","Network Scan","85","VLAN-92","High","true","false"
"BOD-021","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.12.138","22:31:56:20:bf:c7","OPC UA","Schneider","ConveyorController-6259","1.7.76","2025-10-18T23:56:26.164Z","Network Scan","60","VLAN-62","Medium","true","false"
"BOD-022","Kentucky Assembly","Body Shop","Assembly Robot","192.168.206.67","c4:61:41:5a:c2:b4","OPC UA","Rockwell","AssemblyRobot-1178","3.4.80","2025-10-19T06:20:42.844Z","SNMP","74","VLAN-70","High","true","true"
"BOD-023","Kentucky Assembly","Body Shop","Vision System","192.168.206.52","40:4a:e5:fa:5a:e0","Ethernet/IP","Schneider","VisionSystem-2901","1.4.72","2025-10-22T00:50:30.236Z","Protocol Analysis","68","VLAN-54","High","true","true"
"BOD-024","Kentucky Assembly","Body Shop","Assembly Robot","192.168.138.53","d7:75:95:64:ae:d9","Ethernet/IP","Honeywell","AssemblyRobot-2816","4.7.3","2025-10-23T12:30:10.407Z","Asset Inventory","99","VLAN-96","Medium","true","true"
"BOD-025","Kentucky Assembly","Body Shop","Quality Scanner","192.168.138.250","c9:93:45:af:d7:63","DNP3","Siemens","QualityScanner-1848","2.1.31","2025-10-20T11:16:33.892Z","SNMP","90","VLAN-35","Medium","true","true"
"BOD-026","Kentucky Assembly","Body Shop","SCADA System","192.168.105.83","2d:b2:c7:53:9e:b1","OPC UA","Rockwell","SCADASystem-4781","2.5.22","2025-10-23T22:05:30.340Z","SNMP","64","VLAN-89","Low","true","true"
"BOD-027","Kentucky Assembly","Body Shop","Quality Scanner","192.168.5.134","98:da:ed:12:1d:0d","DNP3","ABB","QualityScanner-1086","1.1.20","2025-10-18T11:39:20.729Z","Protocol Analysis","60","VLAN-74","Critical","true","true"
"BOD-028","Kentucky Assembly","Body Shop","SCADA System","192.168.186.144","2e:55:ea:dd:01:aa","Ethernet/IP","Honeywell","SCADASystem-1742","2.4.59","2025-10-24T10:09:04.864Z","Asset Inventory","74","VLAN-58","Medium","true","true"
"BOD-029","Kentucky Assembly","Body Shop","Assembly Robot","192.168.56.21","33:d5:ff:a0:6d:7f","Ethernet/IP","Schneider","AssemblyRobot-8416","5.4.98","2025-10-21T07:53:15.573Z","Network Scan","60","VLAN-23","Low","true","false"
"BOD-030","Kentucky Assembly","Body Shop","Assembly Robot","192.168.238.128","53:8e:9d:c6:35:bf","Modbus TCP","Schneider","AssemblyRobot-1657","4.4.45","2025-10-23T01:23:15.830Z","SNMP","76","VLAN-90","Medium","false","true"
"BOD-031","Kentucky Assembly","Body Shop","Paint Robot","192.168.245.175","08:dd:77:1c:d0:a8","DNP3","Schneider","PaintRobot-8200","4.3.52","2025-10-19T17:24:37.736Z","SNMP","61","VLAN-76","Critical","true","true"
"BOD-032","Kentucky Assembly","Body Shop","HMI Station","192.168.147.4","49:9e:bc:a6:70:28","OPC UA","Rockwell","HMIStation-3820","5.7.50","2025-10-19T17:42:58.051Z","Protocol Analysis","71","VLAN-67","Medium","false","true"
"BOD-033","Kentucky Assembly","Body Shop","Paint Robot","192.168.5.137","70:21:69:bd:63:b1","DNP3","Schneider","PaintRobot-3897","2.7.32","2025-10-20T09:44:15.447Z","Network Scan","86","VLAN-50","Medium","true","false"
"PAI-001","Kentucky Assembly","Paint Shop","Welding Robot","192.168.55.126","c5:1a:40:d4:f4:48","DNP3","Honeywell","WeldingRobot-3834","4.6.58","2025-10-21T07:17:07.263Z","Network Scan","88","VLAN-88","Low","false","false"
"PAI-002","Kentucky Assembly","Paint Shop","SCADA System","192.168.232.50","94:50:0e:10:2d:38","OPC UA","Emerson","SCADASystem-2006","3.7.32","2025-10-20T23:03:41.168Z","Network Scan","69","VLAN-10","Critical","true","false"
"PAI-003","Kentucky Assembly","Paint Shop","SCADA System","192.168.66.29","e2:53:f5:5f:c5:42","OPC UA","Schneider","SCADASystem-7206","1.5.96","2025-10-18T04:06:01.728Z","SNMP","90","VLAN-30","Medium","false","true"
"PAI-004","Kentucky Assembly","Paint Shop","Safety PLC","192.168.77.221","f1:0c:f1:4e:55:b3","DNP3","Rockwell","SafetyPLC-6312","4.7.92","2025-10-21T16:06:18.413Z","SNMP","61","VLAN-18","Critical","false","true"
"PAI-005","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.8.122","25:b6:b2:6e:91:45","OPC UA","Emerson","QualityScanner-9188","4.1.90","2025-10-20T18:45:14.597Z","Asset Inventory","79","VLAN-7","Low","true","true"
"PAI-006","Kentucky Assembly","Paint Shop","Vision System","192.168.84.119","56:d0:c5:51:b1:ce","DNP3","Rockwell","VisionSystem-7127","2.3.35","2025-10-23T22:34:56.772Z","SNMP","88","VLAN-57","Low","true","true"
"PAI-007","Kentucky Assembly","Paint Shop","Welding Robot","192.168.83.63","3a:a3:a8:98:a8:93","Ethernet/IP","Siemens","WeldingRobot-6345","4.9.60","2025-10-22T07:12:22.729Z","SNMP","68","VLAN-8","High","true","true"
"PAI-008","Kentucky Assembly","Paint Shop","Welding Robot","192.168.23.77","48:07:d4:70:f4:8e","Profinet","Siemens","WeldingRobot-8191","5.6.58","2025-10-23T20:51:28.795Z","SNMP","60","VLAN-46","Low","true","false"
"PAI-009","Kentucky Assembly","Paint Shop","Safety PLC","192.168.161.188","e2:f8:91:20:7c:ba","Modbus TCP","Emerson","SafetyPLC-3611","4.1.36","2025-10-23T05:00:45.883Z","Network Scan","65","VLAN-82","Critical","true","true"
"PAI-010","Kentucky Assembly","Paint Shop","Paint Robot","192.168.99.121","82:2d:73:eb:f4:7e","DNP3","Honeywell","PaintRobot-7270","1.4.25","2025-10-20T06:27:23.300Z","SNMP","93","VLAN-91","Medium","true","true"
"PAI-011","Kentucky Assembly","Paint Shop","Robot Controller","192.168.66.116","73:f4:c7:88:d6:b0","Modbus TCP","Emerson","RobotController-4666","2.4.63","2025-10-19T20:51:48.832Z","Asset Inventory","97","VLAN-15","Critical","true","true"
"PAI-012","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.133.113","b4:89:ff:f0:47:c0","DNP3","Siemens","ConveyorController-2603","3.9.3","2025-10-18T10:34:29.965Z","Protocol Analysis","98","VLAN-19","High","true","false"
"PAI-013","Kentucky Assembly","Paint Shop","Paint Robot","192.168.107.189","bc:6f:15:e7:c6:89","OPC UA","Siemens","PaintRobot-5716","3.6.16","2025-10-18T19:41:15.726Z","Asset Inventory","75","VLAN-80","Medium","false","false"
"PAI-014","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.196.227","f5:8d:23:f4:3c:13","Modbus TCP","Rockwell","QualityScanner-8196","5.1.62","2025-10-20T14:43:01.582Z","SNMP","80","VLAN-45","Low","true","true"
"PAI-015","Kentucky Assembly","Paint Shop","Safety PLC","192.168.21.250","6b:af:d5:09:12:b5","DNP3","Siemens","SafetyPLC-8195","2.4.27","2025-10-19T08:46:36.278Z","SNMP","77","VLAN-16","Medium","true","false"
"PAI-016","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.126.208","c6:45:72:a5:05:72","Modbus TCP","Siemens","AssemblyRobot-7663","1.0.11","2025-10-18T15:37:11.849Z","SNMP","89","VLAN-4","Critical","true","true"
"PAI-017","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.53.123","35:af:98:a1:7c:5e","Ethernet/IP","ABB","ConveyorController-8801","4.3.59","2025-10-20T23:49:17.788Z","Asset Inventory","75","VLAN-41","Low","false","true"
"PAI-018","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.203.57","a3:8a:5c:d0:3c:71","DNP3","Honeywell","ConveyorController-3501","3.8.92","2025-10-24T11:40:53.184Z","Asset Inventory","75","VLAN-37","Critical","true","true"
"PAI-019","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.96.158","8e:e1:52:7d:36:9a","Ethernet/IP","Siemens","QualityScanner-7510","4.7.1","2025-10-18T07:12:55.037Z","Network Scan","98","VLAN-82","Critical","true","true"
"PAI-020","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.202.21","c7:bc:61:93:48:12","Modbus TCP","Honeywell","ConveyorController-5606","4.7.60","2025-10-20T08:15:50.743Z","SNMP","63","VLAN-60","Critical","true","true"
"PAI-021","Kentucky Assembly","Paint Shop","Robot Controller","192.168.227.205","e6:ca:e5:4e:05:e2","Modbus TCP","Emerson","RobotController-3932","5.2.87","2025-10-21T02:03:53.812Z","Network Scan","66","VLAN-92","High","true","true"
"PAI-022","Kentucky Assembly","Paint Shop","Paint Robot","192.168.163.171","0b:46:ec:55:15:32","Profinet","Rockwell","PaintRobot-4783","2.3.92","2025-10-23T01:42:25.622Z","Protocol Analysis","75","VLAN-27","High","true","false"
"PAI-023","Kentucky Assembly","Paint Shop","Paint Robot","192.168.153.60","0c:b0:d6:b4:50:ef","Modbus TCP","Emerson","PaintRobot-2307","1.8.52","2025-10-17T22:23:52.597Z","Asset Inventory","84","VLAN-87","High","false","true"
"PAI-024","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.140.135","1d:aa:d3:de:a2:9c","Modbus TCP","Rockwell","QualityScanner-8273","5.7.81","2025-10-21T06:02:22.446Z","Asset Inventory","80","VLAN-39","Critical","true","false"
"PAI-025","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.137.143","71:d8:e1:e3:48:d0","Profinet","Schneider","ConveyorController-1067","3.1.12","2025-10-20T07:39:23.318Z","Asset Inventory","94","VLAN-67","Medium","true","true"
"PAI-026","Kentucky Assembly","Paint Shop","Robot Controller","192.168.56.212","c0:fb:15:7f:4c:b2","Profinet","ABB","RobotController-9149","1.5.77","2025-10-23T21:14:41.773Z","Protocol Analysis","99","VLAN-87","Medium","true","false"
"PAI-027","Kentucky Assembly","Paint Shop","HMI Station","192.168.28.221","9c:9d:8f:ef:61:08","Modbus TCP","Rockwell","HMIStation-1631","4.7.94","2025-10-21T18:26:40.788Z","SNMP","67","VLAN-99","Critical","false","true"
"PAI-028","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.148.163","84:1b:93:08:e2:28","OPC UA","Schneider","QualityScanner-1173","5.6.42","2025-10-21T06:07:13.119Z","Protocol Analysis","73","VLAN-44","Critical","true","true"
"PAI-029","Kentucky Assembly","Paint Shop","Safety PLC","192.168.26.86","c4:92:21:96:92:11","DNP3","Schneider","SafetyPLC-9192","1.4.49","2025-10-21T06:18:46.967Z","Protocol Analysis","90","VLAN-3","High","true","true"
"PAI-030","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.181.176","66:80:1d:88:b3:80","Modbus TCP","Schneider","ConveyorController-3225","4.7.2","2025-10-19T10:56:51.129Z","Asset Inventory","82","VLAN-57","Critical","true","true"
"PAI-031","Kentucky Assembly","Paint Shop","SCADA System","192.168.59.160","94:53:60:a8:91:e3","Ethernet/IP","Rockwell","SCADASystem-4598","4.5.13","2025-10-23T21:52:25.626Z","Asset Inventory","60","VLAN-8","Low","true","true"
"PAI-032","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.94.52","7e:17:54:de:b4:7e","Profinet","Emerson","ConveyorController-1850","5.8.59","2025-10-19T15:21:37.855Z","Protocol Analysis","86","VLAN-26","High","false","true"
"PAI-033","Kentucky Assembly","Paint Shop","Safety PLC","192.168.28.187","85:e8:dc:a0:11:40","Ethernet/IP","ABB","SafetyPLC-3385","4.0.45","2025-10-19T19:05:57.136Z","SNMP","72","VLAN-8","Critical","true","true"
"PAI-034","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.17.37","8e:7e:3f:75:64:c9","Ethernet/IP","Siemens","QualityScanner-6338","4.4.60","2025-10-19T22:05:14.589Z","SNMP","71","VLAN-82","High","true","true"
"PAI-035","Kentucky Assembly","Paint Shop","Vision System","192.168.220.126","16:01:3a:be:fb:5f","Modbus TCP","Emerson","VisionSystem-4953","5.8.37","2025-10-18T05:58:07.814Z","Asset Inventory","93","VLAN-53","Critical","false","true"
"PAI-036","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.206.202","2f:93:19:11:8c:2a","Modbus TCP","Honeywell","AssemblyRobot-3840","1.4.56","2025-10-19T08:02:11.374Z","Asset Inventory","96","VLAN-72","Critical","false","true"
"PAI-037","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.67.96","f9:35:72:0d:03:75","Profinet","Emerson","QualityScanner-1731","1.8.84","2025-10-22T08:33:27.306Z","Asset Inventory","61","VLAN-98","Medium","true","true"
"PAI-038","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.120.50","60:7c:ed:a4:49:23","Modbus TCP","ABB","AssemblyRobot-8503","2.7.54","2025-10-20T23:36:34.316Z","Protocol Analysis","74","VLAN-24","Medium","true","true"
"PAI-039","Kentucky Assembly","Paint Shop","Vision System","192.168.134.96","0a:1a:60:d9:c0:89","Modbus TCP","Siemens","VisionSystem-6782","2.4.48","2025-10-19T22:33:25.436Z","Asset Inventory","72","VLAN-57","Critical","true","true"
"PAI-040","Kentucky Assembly","Paint Shop","Vision System","192.168.150.216","6f:57:8c:80:b4:44","DNP3","Siemens","VisionSystem-7367","4.9.99","2025-10-23T14:10:36.322Z","SNMP","92","VLAN-29","Low","true","true"
"PAI-041","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.127.246","da:c1:9e:1b:ce:1a","Ethernet/IP","Rockwell","AssemblyRobot-8647","4.0.41","2025-10-24T18:17:52.471Z","Asset Inventory","90","VLAN-34","Medium","false","false"
"PAI-042","Kentucky Assembly","Paint Shop","Vision System","192.168.38.80","e0:91:99:cb:97:f1","Profinet","Siemens","VisionSystem-6353","5.2.85","2025-10-18T08:24:21.780Z","Network Scan","99","VLAN-82","High","true","false"
"PAI-043","Kentucky Assembly","Paint Shop","Welding Robot","192.168.94.189","c8:a0:a3:5e:00:4b","Ethernet/IP","Rockwell","WeldingRobot-7567","4.4.80","2025-10-19T15:19:44.569Z","Protocol Analysis","77","VLAN-54","Critical","true","true"
"PAI-044","Kentucky Assembly","Paint Shop","Safety PLC","192.168.230.62","9b:52:bb:98:53:02","Profinet","ABB","SafetyPLC-6460","5.7.34","2025-10-24T09:41:18.754Z","Protocol Analysis","65","VLAN-50","Low","false","false"
"PAI-045","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.127.148","96:b6:94:c4:57:75","OPC UA","Honeywell","ConveyorController-3143","3.2.8","2025-10-22T23:48:50.610Z","Network Scan","66","VLAN-38","Low","true","false"
"PAI-046","Kentucky Assembly","Paint Shop","HMI Station","192.168.167.120","a3:bf:d9:ba:13:c0","Modbus TCP","Siemens","HMIStation-9298","2.6.41","2025-10-24T10:01:57.186Z","SNMP","68","VLAN-45","Medium","true","true"
"PAI-047","Kentucky Assembly","Paint Shop","Safety PLC","192.168.123.157","ba:31:58:68:5a:13","DNP3","Rockwell","SafetyPLC-2921","4.8.60","2025-10-19T19:26:41.966Z","Asset Inventory","90","VLAN-35","High","true","false"
"PAI-048","Kentucky Assembly","Paint Shop","HMI Station","192.168.49.200","0e:74:b8:7c:04:a4","DNP3","Rockwell","HMIStation-4326","5.7.20","2025-10-18T20:28:07.993Z","Protocol Analysis","76","VLAN-71","Medium","false","true"
"PAI-049","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.74.105","15:8e:ac:50:17:e8","OPC UA","ABB","QualityScanner-1984","1.1.87","2025-10-19T15:42:13.500Z","Asset Inventory","62","VLAN-42","Medium","true","false"
"PAI-050","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.180.50","98:dd:62:2f:f9:67","Modbus TCP","Siemens","AssemblyRobot-1610","3.9.93","2025-10-21T16:01:44.708Z","SNMP","89","VLAN-75","Low","true","true"
"PAI-051","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.151.80","6b:c7:8b:46:4c:01","Profinet","Honeywell","AssemblyRobot-4084","2.2.45","2025-10-21T17:53:35.145Z","SNMP","92","VLAN-52","Critical","true","true"
"PAI-052","Kentucky Assembly","Paint Shop","Safety PLC","192.168.92.141","a9:dc:17:cc:04:ab","Modbus TCP","Rockwell","SafetyPLC-4322","2.9.6","2025-10-18T00:32:42.033Z","Asset Inventory","85","VLAN-5","Medium","true","true"
"PAI-053","Kentucky Assembly","Paint Shop","Vision System","192.168.190.167","08:6b:aa:0c:bd:ef","Modbus TCP","ABB","VisionSystem-1208","4.2.8","2025-10-21T23:01:35.252Z","SNMP","85","VLAN-61","Critical","false","false"
"ASS-001","Kentucky Assembly","Assembly Line","Paint Robot","192.168.217.5","f5:71:f6:8b:31:01","OPC UA","Emerson","PaintRobot-6841","4.1.51","2025-10-18T03:50:29.154Z","Protocol Analysis","96","VLAN-76","Medium","true","true"
"ASS-002","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.186.91","28:43:68:71:bb:be","Profinet","Schneider","QualityScanner-1896","2.9.1","2025-10-22T04:18:11.833Z","SNMP","69","VLAN-18","High","true","false"
"ASS-003","Kentucky Assembly","Assembly Line","Safety PLC","192.168.142.92","96:a7:7c:9f:cd:45","Profinet","ABB","SafetyPLC-4753","4.9.17","2025-10-18T23:55:17.221Z","Protocol Analysis","81","VLAN-96","Critical","true","true"
"ASS-004","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.146.58","b8:a7:85:eb:0e:11","Ethernet/IP","Siemens","AssemblyRobot-1611","3.8.42","2025-10-20T21:15:43.281Z","Asset Inventory","60","VLAN-1","Critical","false","true"
"ASS-005","Kentucky Assembly","Assembly Line","Safety PLC","192.168.252.103","df:54:de:2a:89:1f","OPC UA","Emerson","SafetyPLC-3020","5.9.62","2025-10-21T13:50:31.585Z","Asset Inventory","84","VLAN-17","Medium","true","true"
"ASS-006","Kentucky Assembly","Assembly Line","Paint Robot","192.168.56.23","f0:a3:7f:43:97:5f","DNP3","Schneider","PaintRobot-4762","5.8.13","2025-10-22T08:15:34.674Z","Protocol Analysis","96","VLAN-89","Critical","true","false"
"ASS-007","Kentucky Assembly","Assembly Line","Robot Controller","192.168.4.202","ae:7b:21:53:aa:fe","DNP3","Siemens","RobotController-5120","5.4.83","2025-10-23T19:52:14.847Z","SNMP","76","VLAN-45","Low","false","true"
"ASS-008","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.64.227","bd:f2:e0:ae:e4:f0","Modbus TCP","Schneider","QualityScanner-4442","5.2.19","2025-10-19T16:18:29.667Z","Protocol Analysis","75","VLAN-28","Medium","false","false"
"ASS-009","Kentucky Assembly","Assembly Line","SCADA System","192.168.216.136","e1:d3:ec:e7:9c:f4","Ethernet/IP","Schneider","SCADASystem-5335","5.2.71","2025-10-23T23:07:09.898Z","Protocol Analysis","74","VLAN-68","Medium","false","false"
"ASS-010","Kentucky Assembly","Assembly Line","Safety PLC","192.168.240.217","da:bc:1c:21:e4:cd","OPC UA","Schneider","SafetyPLC-5632","2.8.26","2025-10-21T07:41:15.807Z","Protocol Analysis","64","VLAN-52","Low","true","true"
"ASS-011","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.207.250","36:9e:28:ac:86:a2","DNP3","Rockwell","QualityScanner-6945","2.1.83","2025-10-19T06:03:41.902Z","Asset Inventory","91","VLAN-54","Medium","true","true"
