tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"PAI-040","Kentucky Assembly","Paint Shop","Vision System","192.168.193.150","5c:7c:61:9d:28:44","SW31","VLAN-65","Control Network","9","39","23","4.854057391390501","1503"
"PAI-041","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.200.217","05:d9:69:51:e7:29","SW28","VLAN-95","Corporate Network","9","92","42","3.1167236862940815","6676"
"PAI-042","Kentucky Assembly","Paint Shop","Vision System","192.168.115.105","95:77:e3:4b:0f:87","SW42","VLAN-22","Corporate Network","5","7","25","1.4260561170177144","1101"
"PAI-043","Kentucky Assembly","Paint Shop","Welding Robot","192.168.9.158","5f:62:64:37:50:a3","SW3","VLAN-52","Control Network","5","14","30","0.21501405181727828","2525"
"PAI-044","Kentucky Assembly","Paint Shop","Safety PLC","192.168.181.146","c1:73:83:69:91:af","SW19","VLAN-23","Corporate Network","3","28","39","1.8236391779269256","606"
"PAI-045","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.2.65","b8:d7:83:3d:fc:db","SW40","VLAN-48","DMZ","1","58","42","3.7824961672732673","6481"
"PAI-046","Kentucky Assembly","Paint Shop","HMI Station","192.168.130.185","1d:4f:47:c0:77:0f","SW16","VLAN-84","Corporate Network","4","28","11","0.8788037584853237","4758"
"PAI-047","Kentucky Assembly","Paint Shop","Safety PLC","192.168.66.163","72:ca:fc:91:9f:84","SW41","VLAN-97","Corporate Network","7","34","49","3.298487089689207","1633"
"PAI-048","Kentucky Assembly","Paint Shop","HMI Station","192.168.84.160","50:64:31:ce:34:e8","SW5","VLAN-33","Safety Network","5","82","5","4.630354752241556","8644"
"PAI-049","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.177.233","d0:e1:99:4e:e9:84","SW29","VLAN-62","Control Network","5","59","46","2.103102867367894","2336"
"PAI-050","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.80.117","c6:6f:7d:8f:a4:5a","SW36","VLAN-23","Corporate Network","6","73","29","3.4663293336420207","2466"
"PAI-051","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.28.98","56:13:a7:03:b4:18","SW32","VLAN-58","Corporate Network","1","31","34","2.1203384151218296","5206"
"PAI-052","Kentucky Assembly","Paint Shop","Safety PLC","192.168.66.190","9c:24:27:6a:2e:da","SW31","VLAN-89","Control Network","10","11","19","1.0054375563867612","8212"
"PAI-053","Kentucky Assembly","Paint Shop","Vision System","192.168.64.183","6e:c2:5c:1c:7e:af","SW36","VLAN-8","Safety Network","9","88","16","4.298354053110495","2832"
"ASS-001","Kentucky Assembly","Assembly Line","Paint Robot","192.168.149.14","b5:ba:d6:48:63:ac","SW29","VLAN-5","DMZ","1","76","17","3.422783757013037","672"
"ASS-002","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.7.234","48:5f:20:8a:aa:28","SW24","VLAN-76","Corporate Network","9","48","10","2.357534886095749","7202"
"ASS-003","Kentucky Assembly","Assembly Line","Safety PLC","192.168.106.134","5e:67:b5:00:1f:1d","SW10","VLAN-97","Corporate Network","5","43","8","4.277061551097097","6447"
"ASS-004","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.37.134","fb:e7:3e:11:97:69","SW13","VLAN-7","Safety Network","8","16","48","2.9524602288124258","4489"
"ASS-005","Kentucky Assembly","Assembly Line","Safety PLC","192.168.17.228","dc:6e:31:0b:e8:6c","SW1","VLAN-94","Corporate Network","6","0","45","3.0618527390460315","4144"
"ASS-006","Kentucky Assembly","Assembly Line","Paint Robot","192.168.14.80","06:38:e6:36:a4:ca","SW37","VLAN-28","DMZ","7","78","18","1.081616071118413","5904"
"ASS-007","Kentucky Assembly","Assembly Line","Robot Controller","192.168.110.85","c7:5f:3f:58:71:d7","SW17","VLAN-79","Safety Network","10","50","37","0.5461562453620217","4333"
"ASS-008","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.200.93","98:43:25:b6:82:7e","SW23","VLAN-14","Corporate Network","8","34","36","3.3674128424779903","7868"
"ASS-009","Kentucky Assembly","Assembly Line","SCADA System","192.168.79.70","04:70:2a:85:0d:af","SW43","VLAN-79","Corporate Network","7","1","3","1.6201230019290325","2523"
"ASS-010","Kentucky Assembly","Assembly Line","Safety PLC","192.168.16.117","05:7a:65:dd:e2:54","SW27","VLAN-9","Safety Network","4","66","9","4.479650488820969","4646"
"ASS-011","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.142.165","0a:59:28:41:ba:4d","SW12","VLAN-77","Control Network","3","1","18","0.10901233527828569","6224"
"ASS-012","Kentucky Assembly","Assembly Line","Paint Robot","192.168.129.146","01:f5:73:14:26:b0","SW23","VLAN-60","Control Network","7","8","12","2.8894708913518152","3482"
"ASS-013","Kentucky Assembly","Assembly Line","Robot Controller","192.168.170.251","0b:b2:e6:af:d5:c7","SW8","VLAN-17","Safety Network","1","94","7","0.8957505146216382","6141"
"ASS-014","Kentucky Assembly","Assembly Line","HMI Station","192.168.233.128","9d:df:27:dd:61:a4","SW10","VLAN-46","Control Network","7","99","34","2.3211974719985715","1737"
"ASS-015","Kentucky Assembly","Assembly Line","Welding Robot","192.168.81.40","3e:c1:8c:bd:87:bb","SW27","VLAN-42","DMZ","5","38","44","2.8249180705270627","1456"
"ASS-016","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.57.50","9b:8e:e4:52:f4:75","SW9","VLAN-72","DMZ","2","55","45","3.287729473254841","1840"
"ASS-017","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.131.214","51:4e:ec:0a:98:87","SW29","VLAN-92","Control Network","4","42","50","0.557544553303424","731"
"ASS-018","Kentucky Assembly","Assembly Line","Safety PLC","192.168.169.235","b1:3d:e1:40:10:9d","SW28","VLAN-25","DMZ","6","43","16","3.6319688124241623","2052"
"ASS-019","Kentucky Assembly","Assembly Line","Welding Robot","192.168.196.52","47:b9:6b:f8:f5:da","SW6","VLAN-58","Safety Network","1","18","48","2.975665491735686","7152"
"ASS-020","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.144.149","32:1e:5e:b0:36:71","SW18","VLAN-81","Corporate Network","2","92","10","1.4575645843258855","4373"
"ASS-021","Kentucky Assembly","Assembly Line","Welding Robot","192.168.11.186","e0:4b:a3:c2:0b:6d","SW30","VLAN-32","Safety Network","3","33","30","1.7617086178273922","1893"
"ASS-022","Kentucky Assembly","Assembly Line","Welding Robot","192.168.81.33","17:33:12:77:64:f9","SW46","VLAN-96","DMZ","4","60","30","3.727034771467915","5110"
"ASS-023","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.253.205","7e:d5:49:fc:59:fc","SW11","VLAN-69","DMZ","5","48","21","3.821071882705882","1331"
"ASS-024","Kentucky Assembly","Assembly Line","Paint Robot","192.168.159.88","e2:c2:02:f4:24:2f","SW17","VLAN-39","Corporate Network","1","73","28","2.98387268819416","4158"
"ASS-025","Kentucky Assembly","Assembly Line","HMI Station","192.168.36.100","05:7c:68:28:98:cc","SW45","VLAN-7","Safety Network","8","12","12","0.8182359018113095","7864"
"ASS-026","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.187.60","84:c0:78:0a:50:48","SW20","VLAN-90","Corporate Network","1","62","44","4.765212863042361","4961"
"ASS-027","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.44.14","8a:fa:5f:61:42:04","SW6","VLAN-64","Corporate Network","1","47","14","0.08638991592775924","2477"
"ASS-028","Kentucky Assembly","Assembly Line","Safety PLC","192.168.139.132","81:ea:de:a1:80:4b","SW9","VLAN-42","Control Network","10","9","22","1.5871704882752535","958"
"ASS-029","Kentucky Assembly","Assembly Line","HMI Station","192.168.42.243","a6:50:35:95:2f:b9","SW22","VLAN-26","Safety Network","9","31","8","0.560531867574684","6230"
"ASS-030","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.113.88","84:35:84:22:c9:47","SW43","VLAN-11","DMZ","5","52","32","2.3594584286833564","2096"
"ASS-031","Kentucky Assembly","Assembly Line","Paint Robot","192.168.151.128","9e:7f:41:82:db:2b","SW39","VLAN-49","DMZ","3","84","11","3.5611238166975268","5553"
"ASS-032","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.127.60","df:68:46:42:77:88","SW8","VLAN-28","Corporate Network","4","84","47","3.272855026542336","5004"
"ASS-033","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.101.254","d9:ad:cb:18:a3:bc","SW33","VLAN-23","Control Network","3","50","21","1.9818488056050276","504"
"ASS-034","Kentucky Assembly","Assembly Line","Vision System","192.168.111.21","2a:8d:7e:2c:7b:1c","SW14","VLAN-33","Safety Network","10","15","41","3.6011232807686433","3709"
"ASS-035","Kentucky Assembly","Assembly Line","HMI Station","192.168.65.107","07:b0:e3:e0:45:c5","SW12","VLAN-50","Corporate Network","8","60","7","1.7915063420145905","7869"
"ASS-036","Kentucky Assembly","Assembly Line","Vision System","192.168.76.162","3f:38:52:13:b5:93","SW3","VLAN-66","Control Network","5","18","1","3.451101670696376","172"
"ASS-037","Kentucky Assembly","Assembly Line","Vision System","192.168.253.163","a9:32:99:01:d3:a3","SW25","VLAN-7","Corporate Network","10","66","24","2.616828286943571","4428"
"ASS-038","Kentucky Assembly","Assembly Line","Safety PLC","192.168.198.224","a6:0d:07:c0:00:2b","SW11","VLAN-79","Corporate Network","6","58","11","4.735802607211128","1648"
"ASS-039","Kentucky Assembly","Assembly Line","Safety PLC","192.168.168.247","8f:a7:9e:1c:77:44","SW24","VLAN-81","Control Network","6","80","4","3.015027804200429","607"
"ASS-040","Kentucky Assembly","Assembly Line","Welding Robot","192.168.9.27","ab:20:8a:a9:ab:48","SW8","VLAN-80","Corporate Network","8","34","6","3.506196104797522","2737"
"ASS-041","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.23.107","9a:d6:fd:ea:3d:6a","SW43","VLAN-44","Control Network","4","72","10","3.0927491683133823","2858"
"POW-001","Kentucky Assembly","Powertrain","Quality Scanner","192.168.220.5","a0:03:51:57:05:bf","SW29","VLAN-28","DMZ","5","83","46","2.1779354353329516","8399"
"POW-002","Kentucky Assembly","Powertrain","HMI Station","192.168.127.48","9a:5c:61:5e:fd:c3","SW35","VLAN-37","DMZ","8","77","25","2.4358455978419737","7227"
"POW-003","Kentucky Assembly","Powertrain","Robot Controller","192.168.232.92","17:82:13:46:dd:26","SW45","VLAN-32","Corporate Network","2","48","38","4.608071037434676","6616"
"POW-004","Kentucky Assembly","Powertrain","HMI Station","192.168.38.12","ff:66:c6:36:5b:21","SW46","VLAN-85","Safety Network","9","2","1","3.607284270171438","6966"
"POW-005","Kentucky Assembly","Powertrain","HMI Station","192.168.193.0","1c:ab:01:f9:f8:24","SW13","VLAN-27","Corporate Network","8","79","44","4.6490448537844244","788"
"POW-006","Kentucky Assembly","Powertrain","Safety PLC","192.168.221.250","4d:82:9d:60:78:88","SW45","VLAN-35","DMZ","8","69","12","0.007122490687770933","3229"
"POW-007","Kentucky Assembly","Powertrain","Paint Robot","192.168.14.29","71:b2:15:7b:83:17","SW20","VLAN-27","Control Network","8","77","20","0.6957206292522355","7825"
"POW-008","Kentucky Assembly","Powertrain","HMI Station","192.168.186.235","db:50:8d:7d:db:8e","SW25","VLAN-46","Control Network","3","44","33","3.7135257667113675","711"
"POW-009","Kentucky Assembly","Powertrain","Safety PLC","192.168.26.244","ce:8c:3f:6b:51:e3","SW6","VLAN-30","Safety Network","10","60","44","2.287911891524952","5606"
"POW-010","Kentucky Assembly","Powertrain","Quality Scanner","192.168.28.75","66:bb:b9:86:34:bf","SW8","VLAN-93","Corporate Network","1","99","11","4.617831794208173","5847"
"POW-011","Kentucky Assembly","Powertrain","Conveyor Controller","192.168.145.94","59:af:f0:2a:78:f9","SW5","VLAN-39","DMZ","10","4","47","4.960442250254027","32"
"POW-012","Kentucky Assembly","Powertrain","Paint Robot","192.168.111.91","13:38:61:65:ba:27","SW19","VLAN-84","DMZ","10","76","5","3.7595528818083235","6202"
"POW-013","Kentucky Assembly","Powertrain","Assembly Robot","192.168.153.57","1e:ea:a6:bd:2e:e4","SW46","VLAN-11","Safety Network","4","18","24","4.321116526253107","1998"
"POW-014","Kentucky Assembly","Powertrain","Quality Scanner","192.168.92.253","5e:df:58:63:62:c0","SW43","VLAN-9","Control Network","8","70","48","4.181754346667451","3439"
"POW-015","Kentucky Assembly","Powertrain","SCADA System","192.168.202.7","52:10:e6:0c:2c:91","SW8","VLAN-68","DMZ","9","52","20","0.9658466775816321","8285"
"POW-016","Kentucky Assembly","Powertrain","Assembly Robot","192.168.39.24","c6:81:81:1d:96:40","SW3","VLAN-89","Corporate Network","4","70","4","2.946148641769739","3285"
"POW-017","Kentucky Assembly","Powertrain","Robot Controller","192.168.34.91","b9:79:1b:34:65:14","SW22","VLAN-87","DMZ","5","48","7","1.6022503605343974","3606"
"POW-018","Kentucky Assembly","Powertrain","Vision System","192.168.237.36","e2:4f:9b:3c:f8:7e","SW43","VLAN-86","DMZ","6","42","23","1.8705017891037956","6838"
"POW-019","Kentucky Assembly","Powertrain","SCADA System","192.168.158.38","a0:7a:47:1a:95:00","SW2","VLAN-30","DMZ","6","64","38","0.8747012690156486","1049"
"POW-020","Kentucky Assembly","Powertrain","Vision System","192.168.180.121","1e:ce:a3:b2:64:56","SW3","VLAN-54","DMZ","1","80","38","0.0322223055137294","6077"
"POW-021","Kentucky Assembly","Powertrain","HMI Station","192.168.140.136","23:10:66:b9:c1:04","SW38","VLAN-76","DMZ","2","39","49","2.0711552942504454","1323"
"POW-022","Kentucky Assembly","Powertrain","SCADA System","192.168.15.123","f2:4b:16:f1:54:b1","SW22","VLAN-2","Safety Network","3","99","24","1.8257646872930766","2334"
"POW-023","Kentucky Assembly","Powertrain","Safety PLC","192.168.173.243","1c:0b:5d:b9:a3:20","SW22","VLAN-2","Control Network","7","18","45","2.410977910667219","4545"
"POW-024","Kentucky Assembly","Powertrain","Welding Robot","192.168.106.28","69:df:c1:04:26:e3","SW27","VLAN-77","Safety Network","2","32","37","3.778089378799996","3644"
"POW-025","Kentucky Assembly","Powertrain","Quality Scanner","192.168.211.185","1b:00:92:5c:59:0e","SW24","VLAN-73","Control Network","6","60","30","1.6021700780582038","687"
"POW-026","Kentucky Assembly","Powertrain","Paint Robot","192.168.122.106","b1:5d:f2:7e:9d:e1","SW15","VLAN-34","Control Network","7","72","28","1.2297821350523597","5899"
"POW-027","Kentucky Assembly","Powertrain","Vision System","192.168.183.53","03:8a:ae:5d:f2:3f","SW33","VLAN-23","DMZ","6","61","23","3.930679056415939","158"
"POW-028","Kentucky Assembly","Powertrain","SCADA System","192.168.136.71","39:96:81:5b:f6:2e","SW13","VLAN-16","Safety Network","8","6","32","0.5206719292971018","876"
"POW-029","Kentucky Assembly","Powertrain","Assembly Robot","192.168.177.109","54:3c:de:2b:ce:ab","SW27","VLAN-42","DMZ","5","16","49","0.5622671565053206","6114"
"POW-030","Kentucky Assembly","Powertrain","Safety PLC","192.168.181.47","32:53:79:3a:28:30","SW21","VLAN-100","Corporate Network","6","95","8","2.9345990884528526","6067"
"POW-031","Kentucky Assembly","Powertrain","Safety PLC","192.168.65.189","b9:32:6c:5b:92:92","SW19","VLAN-17","DMZ","2","3","43","0.07000435457332754","6588"
"POW-032","Kentucky Assembly","Powertrain","Safety PLC","192.168.56.92","ef:b2:f1:a7:c4:e7","SW21","VLAN-99","Control Network","6","20","19","0.9200963239007443","3513"
"POW-033","Kentucky Assembly","Powertrain","HMI Station","192.168.39.224","6d:e6:e8:05:a8:63","SW30","VLAN-89","Control Network","5","91","21","0.8020106939013771","4464"
"POW-034","Kentucky Assembly","Powertrain","Conveyor Controller","192.168.155.200","33:43:2d:c1:64:a3","SW41","VLAN-28","Safety Network","4","77","8","3.066574632665635","1617"
"POW-035","Kentucky Assembly","Powertrain","Safety PLC","192.168.70.70","71:8e:67:c2:5e:b6","SW41","VLAN-59","Control Network","4","39","39","3.3926141476522242","8668"
"POW-036","Kentucky Assembly","Powertrain","Welding Robot","192.168.26.239","52:ee:27:36:e5:76","SW3","VLAN-59","DMZ","8","87","30","1.4282286194543037","5141"
"POW-037","Kentucky Assembly","Powertrain","Vision System","192.168.48.123","b2:55:2f:88:cb:86","SW12","VLAN-45","DMZ","4","10","1","0.535133493423765","4945"
"QUA-001","Kentucky Assembly","Quality Control","HMI Station","192.168.219.96","df:cb:46:75:f0:e9","SW16","VLAN-14","DMZ","10","84","34","3.889887629047143","5483"
"QUA-002","Kentucky Assembly","Quality Control","HMI Station","192.168.75.167","4d:02:a8:73:3a:2b","SW37","VLAN-21","Control Network","10","0","31","2.4677615632203143","7566"
"QUA-003","Kentucky Assembly","Quality Control","HMI Station","192.168.26.130","4d:b6:95:22:44:aa","SW9","VLAN-45","Control Network","2","30","8","3.2479594981380187","7691"
"QUA-004","Kentucky Assembly","Quality Control","Assembly Robot","192.168.25.13","82:7c:4a:dc:b6:01","SW2","VLAN-84","Safety Network","2","41","24","2.5065050202150907","8606"
"QUA-005","Kentucky Assembly","Quality Control","Safety PLC","192.168.110.38","4a:87:70:6b:8e:ec","SW11","VLAN-29","Corporate Network","8","67","42","4.220476538932165","7504"
"QUA-006","Kentucky Assembly","Quality Control","Robot Controller","192.168.69.210","06:60:d9:38:69:bd","SW8","VLAN-61","Safety Network","8","59","33","3.4423205607515186","1058"
"QUA-007","Kentucky Assembly","Quality Control","SCADA System","192.168.86.9","d1:88:0f:4e:62:a8","SW40","VLAN-78","Safety Network","5","4","2","0.7594300333238302","5482"
"QUA-008","Kentucky Assembly","Quality Control","Robot Controller","192.168.60.66","5e:a7:c8:ed:77:f9","SW22","VLAN-19","DMZ","4","67","12","4.441265139486426","911"
"QUA-009","Kentucky Assembly","Quality Control","HMI Station","192.168.198.190","7f:b2:c5:85:91:2a","SW48","VLAN-27","Control Network","6","68","13","3.21628588201596","2745"
"QUA-010","Kentucky Assembly","Quality Control","Quality Scanner","192.168.124.216","53:63:d9:f8:4b:0f","SW8","VLAN-89","Control Network","1","87","46","0.7614017576214238","4757"
"QUA-011","Kentucky Assembly","Quality Control","Vision System","192.168.205.6","d0:66:18:a9:31:79","SW27","VLAN-77","DMZ","9","30","36","1.6288683767813583","5727"
"QUA-012","Kentucky Assembly","Quality Control","Robot Controller","192.168.168.173","e2:79:70:a1:95:16","SW14","VLAN-54","Control Network","3","49","12","3.6443519409870486","1825"
"QUA-013","Kentucky Assembly","Quality Control","Welding Robot","192.168.163.237","7e:2c:8a:92:54:31","SW6","VLAN-81","Safety Network","8","50","5","4.794430959384979","6201"
"QUA-014","Kentucky Assembly","Quality Control","SCADA System","192.168.46.126","78:b0:97:a9:c8:6e","SW17","VLAN-76","Control Network","1","85","31","4.181622620304014","2918"
"QUA-015","Kentucky Assembly","Quality Control","Quality Scanner","192.168.93.146","eb:eb:07:ac:5c:e4","SW1","VLAN-40","Control Network","9","52","12","2.404708135291834","5503"
"QUA-016","Kentucky Assembly","Quality Control","HMI Station","192.168.210.180","91:1a:56:2e:52:02","SW36","VLAN-2","DMZ","1","92","8","4.984375961863085","8321"
"QUA-017","Kentucky Assembly","Quality Control","Safety PLC","192.168.162.234","9f:36:ad:30:54:2e","SW16","VLAN-52","Control Network","10","7","12","0.03903340448870973","8238"
"QUA-018","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.0.250","4d:42:0b:c9:ef:64","SW45","VLAN-23","DMZ","1","32","31","1.269717533853859","5538"
"QUA-019","Kentucky Assembly","Quality Control","Assembly Robot","192.168.40.131","09:f7:47:22:5d:b2","SW26","VLAN-35","DMZ","2","68","19","2.2855905265595045","2524"
"QUA-020","Kentucky Assembly","Quality Control","SCADA System","192.168.169.245","17:92:2a:a0:55:2c","SW10","VLAN-22","Safety Network","1","12","19","2.6539258793343734","2421"
"QUA-021","Kentucky Assembly","Quality Control","Safety PLC","192.168.174.215","57:30:55:da:cf:96","SW42","VLAN-82","DMZ","2","43","27","0.7768397374630442","5386"
"QUA-022","Kentucky Assembly","Quality Control","SCADA System","192.168.135.105","0c:2f:e7:76:91:a4","SW3","VLAN-27","DMZ","7","13","36","4.64562027194039","7806"
"QUA-023","Kentucky Assembly","Quality Control","Safety PLC","192.168.33.47","42:cd:c9:6a:f8:82","SW31","VLAN-88","DMZ","7","56","38","4.253279514432672","3753"
"QUA-024","Kentucky Assembly","Quality Control","Assembly Robot","192.168.216.238","55:12:14:44:15:d6","SW28","VLAN-72","Control Network","3","68","28","2.7097896725436","672"
"QUA-025","Kentucky Assembly","Quality Control","Paint Robot","192.168.154.49","88:55:ff:fe:32:16","SW44","VLAN-81","Safety Network","1","97","38","4.04661508718264","1121"
"QUA-026","Kentucky Assembly","Quality Control","Welding Robot","192.168.201.142","02:d9:ba:c0:03:20","SW33","VLAN-15","DMZ","5","85","14","1.8105863049767834","2006"
"QUA-027","Kentucky Assembly","Quality Control","Quality Scanner","192.168.2.190","8b:3b:be:d3:b6:cb","SW42","VLAN-75","Corporate Network","3","43","14","2.306409641044752","8126"
"QUA-028","Kentucky Assembly","Quality Control","Paint Robot","192.168.99.216","6f:08:ac:01:73:84","SW12","VLAN-63","DMZ","4","84","17","1.8309496887108212","2509"
"QUA-029","Kentucky Assembly","Quality Control","Safety PLC","192.168.219.104","6c:52:4b:ee:a5:78","SW34","VLAN-100","DMZ","9","64","7","1.6566466211473252","3460"
"QUA-030","Kentucky Assembly","Quality Control","SCADA System","192.168.68.55","f9:44:32:2e:0e:41","SW43","VLAN-56","DMZ","3","74","2","4.249106308874868","853"
"QUA-031","Kentucky Assembly","Quality Control","Robot Controller","192.168.179.249","e1:86:05:75:c4:3a","SW2","VLAN-82","Corporate Network","10","61","41","4.779484107278893","2931"
"QUA-032","Kentucky Assembly","Quality Control","Paint Robot","192.168.46.75","2a:38:c3:77:b5:31","SW10","VLAN-48","DMZ","5","22","41","3.2580174913879354","5852"
"QUA-033","Kentucky Assembly","Quality Control","Robot Controller","192.168.24.186","1d:44:99:05:27:49","SW48","VLAN-92","Safety Network","4","36","38","0.7813749942828618","6629"
"QUA-034","Kentucky Assembly","Quality Control","Assembly Robot","192.168.196.93","2c:86:47:7b:4b:e8","SW39","VLAN-12","Safety Network","7","28","44","4.763488407709308","6893"
"QUA-035","Kentucky Assembly","Quality Control","Welding Robot","192.168.210.172","bc:5e:ec:65:4f:6d","SW4","VLAN-92","Safety Network","7","27","5","4.562588170773853","2265"
"QUA-036","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.210.129","d7:d8:5d:81:99:c4","SW4","VLAN-73","Safety Network","7","44","36","1.9125477334392649","1032"
"QUA-037","Kentucky Assembly","Quality Control","Quality Scanner","192.168.97.31","50:94:5e:d5:30:55","SW45","VLAN-22","Control Network","10","1","2","0.7056147606786822","3821"
"QUA-038","Kentucky Assembly","Quality Control","Robot Controller","192.168.177.53","57:5c:51:07:9d:32","SW11","VLAN-46","Control Network","9","26","16","1.4943285292143205","7465"
"QUA-039","Kentucky Assembly","Quality Control","HMI Station","192.168.34.217","3a:cb:45:ad:a5:cc","SW46","VLAN-77","DMZ","8","4","11","0.5344612284267602","6307"
"QUA-040","Kentucky Assembly","Quality Control","Paint Robot","192.168.249.223","8f:62:b6:83:6b:3c","SW44","VLAN-59","DMZ","7","56","49","0.49817946470301466","5054"
"QUA-041","Kentucky Assembly","Quality Control","SCADA System","192.168.70.68","c1:e0:df:75:63:53","SW30","VLAN-41","Control Network","1","9","40","1.8904159621755268","167"
"QUA-042","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.142.106","f4:a1:fe:4f:41:d2","SW36","VLAN-72","Safety Network","10","92","29","3.7983492776861993","49"
"QUA-043","Kentucky Assembly","Quality Control","Assembly Robot","192.168.17.130","bb:e2:53:81:05:7e","SW20","VLAN-75","Control Network","4","50","48","0.22800056830604043","7933"
"QUA-044","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.61.159","85:0c:2b:e9:9e:61","SW18","VLAN-9","Control Network","4","10","45","1.960592074837253","415"
"QUA-045","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.111.207","21:31:41:74:cf:48","SW43","VLAN-33","Corporate Network","9","16","35","3.070542872720968","6829"
"QUA-046","Kentucky Assembly","Quality Control","SCADA System","192.168.249.18","cf:7c:f9:dc:07:cb","SW11","VLAN-75","Safety Network","1","3","25","4.026380024521641","4495"
"QUA-047","Kentucky Assembly","Quality Control","SCADA System","192.168.187.122","e3:6d:88:59:81:a0","SW28","VLAN-29","Control Network","10","19","12","1.0947800841523847","3440"
"QUA-048","Kentucky Assembly","Quality Control","Quality Scanner","192.168.66.40","89:53:3c:74:d3:99","SW16","VLAN-78","Control Network","1","6","45","0.18663161196725286","3055"
"QUA-049","Kentucky Assembly","Quality Control","Quality Scanner","192.168.130.216","df:5d:c7:2a:0a:a4","SW34","VLAN-32","Corporate Network","5","66","32","3.1142125059177497","6061"
"QUA-050","Kentucky Assembly","Quality Control","Welding Robot","192.168.155.64","f8:d4:c7:99:32:9b","SW27","VLAN-86","Control Network","9","12","9","0.45123345589693886","426"
"QUA-051","Kentucky Assembly","Quality Control","Paint Robot","192.168.90.244","4e:f3:d7:b1:ac:14","SW43","VLAN-9","Control Network","4","76","2","3.935439013956147","8013"
"QUA-052","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.100.221","49:36:04:59:77:39","SW31","VLAN-3","DMZ","4","99","17","3.2184994549196224","8667"
"QUA-053","Kentucky Assembly","Quality Control","Vision System","192.168.19.235","ee:53:80:d4:50:da","SW3","VLAN-10","DMZ","4","64","47","3.9960852327673213","7512"
"QUA-054","Kentucky Assembly","Quality Control","Safety PLC","192.168.112.103","a3:94:ca:6e:ac:5d","SW25","VLAN-29","DMZ","7","28","19","1.1902851717148089","1566"
"QUA-055","Kentucky Assembly","Quality Control","Conveyor Controller","192.168.151.88","8e:db:a8:9a:4a:44","SW21","VLAN-35","Safety Network","2","59","43","2.936322002784897","6936"
"STA-001","Kentucky Assembly","Stamping","Quality Scanner","192.168.90.197","03:21:e7:40:78:1e","SW15","VLAN-37","Corporate Network","5","27","39","0.3767988481548523","6574"
"STA-002","Kentucky Assembly","Stamping","Safety PLC","192.168.98.77","3e:96:7f:63:74:83","SW34","VLAN-48","Safety Network","2","92","25","1.625252814609922","4483"
"STA-003","Kentucky Assembly","Stamping","Quality Scanner","192.168.96.103","0e:4b:dd:31:c0:9e","SW28","VLAN-2","Safety Network","10","77","27","1.1288150996414903","6936"
"STA-004","Kentucky Assembly","Stamping","Assembly Robot","192.168.129.81","f2:c0:f8:9e:98:29","SW13","VLAN-90","Corporate Network","2","48","36","1.285093164844927","5530"
"STA-005","Kentucky Assembly","Stamping","Conveyor Controller","192.168.46.91","66:c2:50:1d:68:27","SW2","VLAN-63","Corporate Network","5","48","21","4.462980028085958","1122"
"STA-006","Kentucky Assembly","Stamping","Paint Robot","192.168.238.141","f5:a0:68:db:17:38","SW31","VLAN-5","DMZ","10","51","21","0.7861326792011225","3861"
"STA-007","Kentucky Assembly","Stamping","SCADA System","192.168.243.189","10:4a:fb:f1:31:d1","SW41","VLAN-97","Safety Network","8","50","46","4.873383978437614","5998"
"STA-008","Kentucky Assembly","Stamping","Quality Scanner","192.168.242.115","ca:f5:bc:9d:ed:6a","SW17","VLAN-15","Safety Network","9","90","15","4.240826652364799","5663"
"STA-009","Kentucky Assembly","Stamping","Quality Scanner","192.168.64.141","84:5e:8c:de:9d:4d","SW13","VLAN-67","Corporate Network","5","32","18","2.7133843523049626","1895"
"STA-010","Kentucky Assembly","Stamping","Robot Controller","192.168.67.66","04:54:22:88:83:64","SW35","VLAN-23","Safety Network","4","73","9","2.5633788578535297","2298"
