timestamp,tag_name,value,quality,plant_unit,measurement_type,unit_of_measure,alarm_status,trend_direction
2025-09-23T15:58:12.462Z,FCC-LIC-031,3.78,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T16:03:12.462Z,FCC-LIC-031,3.78,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T16:08:12.462Z,FCC-LIC-031,3.74,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T16:13:12.462Z,FCC-LIC-031,3.83,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T16:18:12.462Z,FCC-LIC-031,3.97,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T16:23:12.462Z,FCC-LIC-031,3.92,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T16:28:12.462Z,FCC-LIC-031,3.97,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T16:33:12.462Z,FCC-LIC-031,3.99,Maintenance,FCC,Temperature,RPM,Normal,Steady
2025-09-23T16:38:12.462Z,FCC-LIC-031,3.84,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T16:43:12.462Z,FCC-LIC-031,3.68,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T16:48:12.462Z,FCC-LIC-031,3.52,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T16:53:12.462Z,FCC-LIC-031,3.47,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T16:58:12.462Z,FCC-LIC-031,3.60,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:03:12.462Z,FCC-LIC-031,3.65,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T17:08:12.462Z,FCC-LIC-031,3.60,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:13:12.462Z,FCC-LIC-031,3.53,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:18:12.462Z,FCC-LIC-031,3.53,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:23:12.462Z,FCC-LIC-031,3.64,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:28:12.462Z,FCC-LIC-031,3.69,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T17:33:12.462Z,FCC-LIC-031,3.78,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T17:38:12.462Z,FCC-LIC-031,3.74,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T17:43:12.462Z,FCC-LIC-031,3.85,Good,FCC,Temperature,RPM,LoLo,Oscillating
2025-09-23T17:48:12.462Z,FCC-LIC-031,3.66,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T17:53:12.462Z,FCC-LIC-031,3.56,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T17:58:12.462Z,FCC-LIC-031,3.42,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T18:03:12.462Z,FCC-LIC-031,3.27,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T18:08:12.462Z,FCC-LIC-031,3.15,Good,FCC,Temperature,RPM,HiHi,Oscillating
2025-09-23T18:13:12.462Z,FCC-LIC-031,3.10,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T18:18:12.462Z,FCC-LIC-031,3.25,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T18:23:12.462Z,FCC-LIC-031,3.31,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T18:28:12.462Z,FCC-LIC-031,3.26,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T18:33:12.462Z,FCC-LIC-031,3.15,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T18:38:12.462Z,FCC-LIC-031,3.29,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T18:43:12.462Z,FCC-LIC-031,3.19,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T18:48:12.462Z,FCC-LIC-031,3.14,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T18:53:12.462Z,FCC-LIC-031,3.20,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T18:58:12.462Z,FCC-LIC-031,3.35,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T19:03:12.462Z,FCC-LIC-031,3.48,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T19:08:12.462Z,FCC-LIC-031,3.48,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T19:13:12.462Z,FCC-LIC-031,3.46,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T19:18:12.462Z,FCC-LIC-031,3.49,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T19:23:12.462Z,FCC-LIC-031,3.55,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T19:28:12.462Z,FCC-LIC-031,3.49,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T19:33:12.462Z,FCC-LIC-031,3.58,Good,FCC,Temperature,RPM,Normal,Rising
2025-09-23T19:38:12.462Z,FCC-LIC-031,3.49,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T19:43:12.462Z,FCC-LIC-031,3.39,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T19:48:12.462Z,FCC-LIC-031,3.38,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T19:53:12.462Z,FCC-LIC-031,3.30,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T19:58:12.462Z,FCC-LIC-031,3.33,Good,FCC,Temperature,RPM,Normal,Steady
2025-09-23T20:03:12.462Z,FCC-LIC-031,3.43,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T20:08:12.462Z,FCC-LIC-031,3.53,Good,FCC,Temperature,RPM,Normal,Oscillating
2025-09-23T20:13:12.462Z,FCC-LIC-031,3.40,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T20:18:12.462Z,FCC-LIC-031,3.36,Good,FCC,Temperature,RPM,Normal,Falling
2025-09-23T20:23:12.462Z,FCC-LIC-031,3.33,Good,FCC,Temperature,RPM,HiHi,Steady
2025-09-21T20:28:12.462Z,TANK_FARM-LIC-032,625.18,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T20:33:12.462Z,TANK_FARM-LIC-032,645.32,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T20:38:12.462Z,TANK_FARM-LIC-032,637.04,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T20:43:12.462Z,TANK_FARM-LIC-032,613.42,Uncertain,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T20:48:12.462Z,TANK_FARM-LIC-032,606.03,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T20:53:12.462Z,TANK_FARM-LIC-032,619.85,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T20:58:12.462Z,TANK_FARM-LIC-032,625.30,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:03:12.462Z,TANK_FARM-LIC-032,601.52,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:08:12.462Z,TANK_FARM-LIC-032,600.96,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T21:13:12.462Z,TANK_FARM-LIC-032,593.70,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T21:18:12.462Z,TANK_FARM-LIC-032,622.12,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:23:12.462Z,TANK_FARM-LIC-032,651.53,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T21:28:12.462Z,TANK_FARM-LIC-032,619.15,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:33:12.462Z,TANK_FARM-LIC-032,632.37,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:38:12.462Z,TANK_FARM-LIC-032,623.12,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T21:43:12.462Z,TANK_FARM-LIC-032,625.58,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T21:48:12.462Z,TANK_FARM-LIC-032,654.76,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T21:53:12.462Z,TANK_FARM-LIC-032,656.30,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T21:58:12.462Z,TANK_FARM-LIC-032,639.26,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T22:03:12.462Z,TANK_FARM-LIC-032,644.00,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T22:08:12.462Z,TANK_FARM-LIC-032,618.02,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T22:13:12.462Z,TANK_FARM-LIC-032,621.88,Good,TANK_FARM,Analyzer,MW,Low,Oscillating
2025-09-21T22:18:12.462Z,TANK_FARM-LIC-032,635.83,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T22:23:12.462Z,TANK_FARM-LIC-032,654.95,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T22:28:12.462Z,TANK_FARM-LIC-032,628.91,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T22:33:12.462Z,TANK_FARM-LIC-032,656.03,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T22:38:12.462Z,TANK_FARM-LIC-032,625.56,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T22:43:12.462Z,TANK_FARM-LIC-032,644.87,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T22:48:12.462Z,TANK_FARM-LIC-032,636.62,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T22:53:12.462Z,TANK_FARM-LIC-032,631.40,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T22:58:12.462Z,TANK_FARM-LIC-032,648.23,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T23:03:12.462Z,TANK_FARM-LIC-032,638.98,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T23:08:12.462Z,TANK_FARM-LIC-032,639.98,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T23:13:12.462Z,TANK_FARM-LIC-032,660.67,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-21T23:18:12.462Z,TANK_FARM-LIC-032,659.10,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T23:23:12.462Z,TANK_FARM-LIC-032,682.86,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T23:28:12.462Z,TANK_FARM-LIC-032,716.57,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T23:33:12.462Z,TANK_FARM-LIC-032,727.65,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T23:38:12.462Z,TANK_FARM-LIC-032,720.41,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T23:43:12.462Z,TANK_FARM-LIC-032,731.79,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-21T23:48:12.462Z,TANK_FARM-LIC-032,696.10,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-21T23:53:12.462Z,TANK_FARM-LIC-032,721.75,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-21T23:58:12.462Z,TANK_FARM-LIC-032,692.52,Good,TANK_FARM,Analyzer,MW,High,Steady
2025-09-22T00:03:12.462Z,TANK_FARM-LIC-032,674.88,Good,TANK_FARM,Analyzer,MW,HiHi,Steady
2025-09-22T00:08:12.462Z,TANK_FARM-LIC-032,655.24,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T00:13:12.462Z,TANK_FARM-LIC-032,685.56,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T00:18:12.462Z,TANK_FARM-LIC-032,655.82,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T00:23:12.462Z,TANK_FARM-LIC-032,627.81,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T00:28:12.462Z,TANK_FARM-LIC-032,649.76,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T00:33:12.462Z,TANK_FARM-LIC-032,617.74,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T00:38:12.462Z,TANK_FARM-LIC-032,645.62,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T00:43:12.462Z,TANK_FARM-LIC-032,651.95,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T00:48:12.462Z,TANK_FARM-LIC-032,663.20,Good,TANK_FARM,Analyzer,MW,Low,Rising
2025-09-22T00:53:12.462Z,TANK_FARM-LIC-032,673.47,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T00:58:12.462Z,TANK_FARM-LIC-032,666.53,Good,TANK_FARM,Analyzer,MW,High,Oscillating
2025-09-22T01:03:12.462Z,TANK_FARM-LIC-032,695.22,Uncertain,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T01:08:12.462Z,TANK_FARM-LIC-032,709.38,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T01:13:12.462Z,TANK_FARM-LIC-032,720.69,Good,TANK_FARM,Analyzer,MW,LoLo,Steady
2025-09-22T01:18:12.462Z,TANK_FARM-LIC-032,747.51,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T01:23:12.462Z,TANK_FARM-LIC-032,728.56,Bad,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T01:28:12.462Z,TANK_FARM-LIC-032,760.06,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T01:33:12.462Z,TANK_FARM-LIC-032,755.95,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T01:38:12.462Z,TANK_FARM-LIC-032,745.47,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T01:43:12.462Z,TANK_FARM-LIC-032,763.37,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T01:48:12.462Z,TANK_FARM-LIC-032,742.98,Good,TANK_FARM,Analyzer,MW,Low,Oscillating
2025-09-22T01:53:12.462Z,TANK_FARM-LIC-032,725.39,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T01:58:12.462Z,TANK_FARM-LIC-032,722.94,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T02:03:12.462Z,TANK_FARM-LIC-032,743.84,Good,TANK_FARM,Analyzer,MW,Low,Steady
2025-09-22T02:08:12.462Z,TANK_FARM-LIC-032,709.72,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T02:13:12.462Z,TANK_FARM-LIC-032,703.55,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T02:18:12.462Z,TANK_FARM-LIC-032,688.27,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T02:23:12.462Z,TANK_FARM-LIC-032,655.34,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T02:28:12.462Z,TANK_FARM-LIC-032,643.06,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T02:33:12.462Z,TANK_FARM-LIC-032,657.71,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T02:38:12.462Z,TANK_FARM-LIC-032,655.74,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T02:43:12.462Z,TANK_FARM-LIC-032,653.48,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T02:48:12.462Z,TANK_FARM-LIC-032,670.22,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T02:53:12.462Z,TANK_FARM-LIC-032,638.37,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T02:58:12.462Z,TANK_FARM-LIC-032,637.72,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T03:03:12.462Z,TANK_FARM-LIC-032,666.33,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T03:08:12.462Z,TANK_FARM-LIC-032,684.57,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T03:13:12.462Z,TANK_FARM-LIC-032,684.07,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T03:18:12.462Z,TANK_FARM-LIC-032,714.10,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T03:23:12.462Z,TANK_FARM-LIC-032,713.27,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T03:28:12.462Z,TANK_FARM-LIC-032,681.06,Good,TANK_FARM,Analyzer,MW,LoLo,Oscillating
2025-09-22T03:33:12.462Z,TANK_FARM-LIC-032,704.13,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T03:38:12.462Z,TANK_FARM-LIC-032,672.76,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T03:43:12.462Z,TANK_FARM-LIC-032,685.72,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T03:48:12.462Z,TANK_FARM-LIC-032,700.39,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T03:53:12.462Z,TANK_FARM-LIC-032,703.29,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T03:58:12.462Z,TANK_FARM-LIC-032,689.84,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T04:03:12.462Z,TANK_FARM-LIC-032,718.05,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T04:08:12.462Z,TANK_FARM-LIC-032,688.74,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T04:13:12.462Z,TANK_FARM-LIC-032,674.42,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T04:18:12.462Z,TANK_FARM-LIC-032,690.09,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T04:23:12.462Z,TANK_FARM-LIC-032,700.44,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T04:28:12.462Z,TANK_FARM-LIC-032,713.47,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T04:33:12.462Z,TANK_FARM-LIC-032,738.82,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T04:38:12.462Z,TANK_FARM-LIC-032,748.97,Maintenance,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T04:43:12.462Z,TANK_FARM-LIC-032,767.61,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T04:48:12.462Z,TANK_FARM-LIC-032,799.35,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T04:53:12.462Z,TANK_FARM-LIC-032,796.49,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T04:58:12.462Z,TANK_FARM-LIC-032,826.17,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T05:03:12.462Z,TANK_FARM-LIC-032,801.85,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T05:08:12.462Z,TANK_FARM-LIC-032,824.03,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T05:13:12.462Z,TANK_FARM-LIC-032,814.04,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T05:18:12.462Z,TANK_FARM-LIC-032,776.89,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T05:23:12.462Z,TANK_FARM-LIC-032,740.19,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T05:28:12.462Z,TANK_FARM-LIC-032,754.60,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T05:33:12.462Z,TANK_FARM-LIC-032,787.22,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T05:38:12.462Z,TANK_FARM-LIC-032,811.33,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T05:43:12.462Z,TANK_FARM-LIC-032,824.80,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T05:48:12.462Z,TANK_FARM-LIC-032,861.50,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T05:53:12.462Z,TANK_FARM-LIC-032,895.36,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T05:58:12.462Z,TANK_FARM-LIC-032,936.36,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T06:03:12.462Z,TANK_FARM-LIC-032,921.52,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T06:08:12.462Z,TANK_FARM-LIC-032,961.32,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T06:13:12.462Z,TANK_FARM-LIC-032,982.68,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T06:18:12.462Z,TANK_FARM-LIC-032,935.96,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T06:23:12.462Z,TANK_FARM-LIC-032,908.17,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T06:28:12.462Z,TANK_FARM-LIC-032,950.61,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T06:33:12.462Z,TANK_FARM-LIC-032,982.00,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T06:38:12.462Z,TANK_FARM-LIC-032,944.22,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T06:43:12.462Z,TANK_FARM-LIC-032,928.91,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T06:48:12.462Z,TANK_FARM-LIC-032,944.31,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T06:53:12.462Z,TANK_FARM-LIC-032,931.80,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T06:58:12.462Z,TANK_FARM-LIC-032,956.78,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T07:03:12.462Z,TANK_FARM-LIC-032,956.90,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T07:08:12.462Z,TANK_FARM-LIC-032,957.50,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T07:13:12.462Z,TANK_FARM-LIC-032,941.20,Good,TANK_FARM,Analyzer,MW,Low,Steady
2025-09-22T07:18:12.462Z,TANK_FARM-LIC-032,944.20,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T07:23:12.462Z,TANK_FARM-LIC-032,927.32,Good,TANK_FARM,Analyzer,MW,LoLo,Rising
2025-09-22T07:28:12.462Z,TANK_FARM-LIC-032,897.65,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T07:33:12.462Z,TANK_FARM-LIC-032,914.24,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T07:38:12.462Z,TANK_FARM-LIC-032,920.59,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T07:43:12.462Z,TANK_FARM-LIC-032,927.51,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T07:48:12.462Z,TANK_FARM-LIC-032,911.65,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T07:53:12.462Z,TANK_FARM-LIC-032,878.82,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T07:58:12.462Z,TANK_FARM-LIC-032,852.56,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T08:03:12.462Z,TANK_FARM-LIC-032,875.30,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T08:08:12.462Z,TANK_FARM-LIC-032,880.14,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T08:13:12.462Z,TANK_FARM-LIC-032,862.20,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T08:18:12.462Z,TANK_FARM-LIC-032,846.61,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T08:23:12.462Z,TANK_FARM-LIC-032,806.26,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T08:28:12.462Z,TANK_FARM-LIC-032,797.54,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T08:33:12.462Z,TANK_FARM-LIC-032,762.76,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T08:38:12.462Z,TANK_FARM-LIC-032,789.99,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T08:43:12.462Z,TANK_FARM-LIC-032,797.67,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T08:48:12.462Z,TANK_FARM-LIC-032,835.80,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T08:53:12.462Z,TANK_FARM-LIC-032,863.55,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T08:58:12.462Z,TANK_FARM-LIC-032,872.78,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T09:03:12.462Z,TANK_FARM-LIC-032,838.83,Good,TANK_FARM,Analyzer,MW,LoLo,Oscillating
2025-09-22T09:08:12.462Z,TANK_FARM-LIC-032,832.21,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T09:13:12.462Z,TANK_FARM-LIC-032,829.38,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T09:18:12.462Z,TANK_FARM-LIC-032,790.57,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T09:23:12.462Z,TANK_FARM-LIC-032,819.64,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T09:28:12.462Z,TANK_FARM-LIC-032,816.64,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T09:33:12.462Z,TANK_FARM-LIC-032,840.06,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T09:38:12.462Z,TANK_FARM-LIC-032,878.58,Good,TANK_FARM,Analyzer,MW,Normal,Rising
2025-09-22T09:43:12.462Z,TANK_FARM-LIC-032,843.02,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T09:48:12.462Z,TANK_FARM-LIC-032,808.12,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T09:53:12.462Z,TANK_FARM-LIC-032,831.32,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T09:58:12.462Z,TANK_FARM-LIC-032,795.25,Good,TANK_FARM,Analyzer,MW,HiHi,Falling
2025-09-22T10:03:12.462Z,TANK_FARM-LIC-032,787.14,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T10:08:12.462Z,TANK_FARM-LIC-032,799.51,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T10:13:12.462Z,TANK_FARM-LIC-032,767.90,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T10:18:12.462Z,TANK_FARM-LIC-032,789.92,Good,TANK_FARM,Analyzer,MW,Normal,Falling
2025-09-22T10:23:12.462Z,TANK_FARM-LIC-032,804.75,Good,TANK_FARM,Analyzer,MW,Normal,Steady
2025-09-22T10:28:12.462Z,TANK_FARM-LIC-032,788.07,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T10:33:12.462Z,TANK_FARM-LIC-032,819.16,Good,TANK_FARM,Analyzer,MW,High,Rising
2025-09-22T10:38:12.462Z,TANK_FARM-LIC-032,856.32,Good,TANK_FARM,Analyzer,MW,Normal,Oscillating
2025-09-22T10:43:12.462Z,TANK_FARM-LIC-032,897.82,Good,TANK_FARM,Analyzer,MW,Normal,Rising
