tag_id,plant,unit,device_type,ip_address,compliance_status,last_audit,audit_findings,remediation_required,policy_violations,certification_status,documentation_complete,change_management,backup_configured
"SUB-006","Midwest Electric","Substation","Arc Flash Monitor","192.168.214.173","Compliant","2025-08-05T03:50:01.286Z","3","true","2","Not Required","true","false","true"
"SUB-007","Midwest Electric","Substation","Environmental Monitor","192.168.205.26","Compliant","2025-10-12T15:15:16.961Z","4","false","0","Not Required","false","false","true"
"SUB-008","Midwest Electric","Substation","DMS","192.168.250.21","Compliant","2025-10-06T03:08:23.450Z","0","true","0","Certified","true","true","true"
"SUB-009","Midwest Electric","Substation","Protection Relay","192.168.146.204","Compliant","2025-08-22T21:44:20.296Z","0","true","2","Expired","false","true","true"
"SUB-010","Midwest Electric","Substation","Environmental Monitor","192.168.165.53","Non-Compliant","2025-10-16T08:20:17.230Z","4","true","2","Not Required","true","true","false"
"SUB-011","Midwest Electric","Substation","Protection Relay","192.168.204.121","Compliant","2025-09-25T09:50:37.450Z","3","false","0","Pending","true","false","true"
"SUB-012","Midwest Electric","Substation","Protection Relay","192.168.215.25","Non-Compliant","2025-09-09T23:08:12.390Z","4","true","0","Expired","false","true","true"
"SUB-013","Midwest Electric","Substation","RTU","192.168.226.192","Compliant","2025-09-09T08:07:01.899Z","2","false","1","Expired","true","true","true"
"SUB-014","Midwest Electric","Substation","EMS","192.168.174.25","Non-Compliant","2025-10-23T03:53:01.461Z","3","false","1","Certified","false","false","true"
"SUB-015","Midwest Electric","Substation","RTU","192.168.201.164","Under Review","2025-09-05T08:26:06.364Z","0","false","0","Certified","false","false","true"
"SUB-016","Midwest Electric","Substation","SCADA","192.168.223.238","Non-Compliant","2025-07-27T19:26:29.475Z","4","false","0","Not Required","false","false","true"
"SUB-017","Midwest Electric","Substation","HMI","192.168.52.0","Under Review","2025-07-27T05:44:31.093Z","1","false","0","Pending","true","true","true"
"SUB-018","Midwest Electric","Substation","EMS","192.168.66.12","Non-Compliant","2025-07-27T10:36:08.973Z","4","true","0","Pending","true","false","true"
"SUB-019","Midwest Electric","Substation","Environmental Monitor","192.168.124.157","Under Review","2025-10-04T13:06:23.993Z","0","true","0","Pending","true","false","true"
"SUB-020","Midwest Electric","Substation","EMS","192.168.172.8","Compliant","2025-10-15T03:21:24.063Z","1","true","2","Expired","false","true","true"
"SUB-021","Midwest Electric","Substation","HMI","192.168.33.116","Unknown","2025-10-10T06:13:09.290Z","0","true","2","Not Required","true","true","true"
"SUB-022","Midwest Electric","Substation","IED","192.168.25.125","Compliant","2025-09-10T23:17:06.569Z","2","true","2","Not Required","true","true","true"
"SUB-023","Midwest Electric","Substation","DMS","192.168.148.153","Under Review","2025-08-16T16:57:42.335Z","3","false","0","Not Required","false","true","false"
"SUB-024","Midwest Electric","Substation","IED","192.168.195.228","Unknown","2025-07-29T04:47:52.858Z","0","false","2","Certified","true","true","true"
"SUB-025","Midwest Electric","Substation","EMS","192.168.75.199","Under Review","2025-07-29T19:10:11.415Z","2","false","1","Not Required","false","true","true"
"SUB-026","Midwest Electric","Substation","SCADA","192.168.61.165","Under Review","2025-09-18T22:53:29.158Z","1","false","1","Certified","true","false","true"
"SUB-027","Midwest Electric","Substation","Environmental Monitor","192.168.3.207","Unknown","2025-08-14T12:43:09.098Z","3","false","1","Pending","false","true","true"
"SUB-028","Midwest Electric","Substation","HMI","192.168.31.82","Unknown","2025-10-06T18:19:31.792Z","1","true","0","Expired","true","true","true"
"SUB-029","Midwest Electric","Substation","EMS","192.168.191.133","Compliant","2025-08-12T01:09:49.101Z","2","false","1","Pending","true","true","true"
"SUB-030","Midwest Electric","Substation","Protection Relay","192.168.239.141","Non-Compliant","2025-08-01T21:28:58.958Z","0","false","0","Expired","true","true","false"
"SUB-031","Midwest Electric","Substation","HMI","192.168.185.224","Under Review","2025-09-17T16:42:18.311Z","4","false","2","Certified","true","false","true"
"SUB-032","Midwest Electric","Substation","SCADA","192.168.186.105","Compliant","2025-08-30T23:17:06.045Z","2","false","1","Pending","true","false","true"
"SUB-033","Midwest Electric","Substation","EMS","192.168.153.221","Under Review","2025-10-09T16:59:50.998Z","4","false","1","Not Required","true","true","true"
"SUB-034","Midwest Electric","Substation","Arc Flash Monitor","192.168.226.12","Under Review","2025-09-09T08:45:01.264Z","4","true","2","Pending","true","true","true"
"SUB-035","Midwest Electric","Substation","IED","192.168.140.215","Non-Compliant","2025-10-01T16:18:38.951Z","4","false","0","Not Required","false","true","false"
"SUB-036","Midwest Electric","Substation","IED","192.168.70.167","Unknown","2025-09-06T06:34:17.322Z","4","false","1","Pending","true","false","true"
"SUB-037","Midwest Electric","Substation","HMI","192.168.178.88","Non-Compliant","2025-10-15T09:16:11.092Z","0","true","0","Certified","true","false","true"
"SUB-038","Midwest Electric","Substation","RTU","192.168.17.188","Compliant","2025-10-06T15:49:51.554Z","2","true","2","Pending","false","false","true"
"SUB-039","Midwest Electric","Substation","DMS","192.168.88.63","Under Review","2025-07-28T10:04:22.676Z","1","false","0","Certified","false","true","true"
"SUB-040","Midwest Electric","Substation","Arc Flash Monitor","192.168.150.147","Under Review","2025-09-18T17:34:31.044Z","1","true","1","Pending","false","true","true"
"SUB-041","Midwest Electric","Substation","SCADA","192.168.106.84","Compliant","2025-09-27T19:33:44.557Z","2","false","1","Expired","true","true","true"
"SUB-042","Midwest Electric","Substation","Grid Controller","192.168.230.96","Compliant","2025-09-19T05:40:25.679Z","2","true","0","Pending","true","true","true"
"ENV-001","Midwest Electric","Environmental Controls","RTU","192.168.27.66","Under Review","2025-08-28T13:21:45.583Z","1","true","0","Certified","true","false","true"
"ENV-002","Midwest Electric","Environmental Controls","HMI","192.168.180.182","Compliant","2025-09-19T02:40:43.316Z","0","false","2","Certified","true","true","false"
"ENV-003","Midwest Electric","Environmental Controls","EMS","192.168.78.143","Compliant","2025-09-13T14:45:54.908Z","3","false","0","Pending","false","false","true"
"ENV-004","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.160.225","Non-Compliant","2025-08-11T09:53:13.793Z","3","false","1","Certified","false","false","true"
"ENV-005","Midwest Electric","Environmental Controls","RTU","192.168.231.221","Non-Compliant","2025-07-27T07:07:02.649Z","1","false","0","Certified","true","true","false"
"ENV-006","Midwest Electric","Environmental Controls","HMI","192.168.208.161","Under Review","2025-09-21T05:02:56.881Z","1","false","2","Certified","false","true","true"
"ENV-007","Midwest Electric","Environmental Controls","Grid Controller","192.168.178.228","Compliant","2025-10-22T21:28:37.024Z","4","false","1","Expired","true","true","true"
"ENV-008","Midwest Electric","Environmental Controls","SCADA","192.168.198.242","Compliant","2025-09-15T14:41:58.324Z","4","false","2","Not Required","false","true","false"
"ENV-009","Midwest Electric","Environmental Controls","SCADA","192.168.132.168","Compliant","2025-10-07T18:49:41.695Z","3","false","1","Not Required","true","true","true"
"ENV-010","Midwest Electric","Environmental Controls","Grid Controller","192.168.229.122","Under Review","2025-09-19T00:07:27.763Z","1","false","2","Certified","true","false","false"
"ENV-011","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.40.150","Non-Compliant","2025-08-18T18:19:47.173Z","1","false","2","Expired","false","false","true"
"ENV-012","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.157.156","Unknown","2025-09-25T08:09:12.497Z","2","true","2","Pending","true","true","true"
"ENV-013","Midwest Electric","Environmental Controls","Protection Relay","192.168.163.101","Unknown","2025-08-14T18:54:20.073Z","0","false","2","Certified","true","false","false"
"ENV-014","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.229.186","Compliant","2025-09-23T00:04:11.163Z","2","false","0","Pending","true","true","true"
"ENV-015","Midwest Electric","Environmental Controls","IED","192.168.234.35","Under Review","2025-08-10T09:01:22.905Z","2","false","2","Pending","true","true","true"
"ENV-016","Midwest Electric","Environmental Controls","HMI","192.168.93.189","Unknown","2025-07-31T04:31:09.917Z","3","false","2","Pending","true","true","true"
"ENV-017","Midwest Electric","Environmental Controls","Protection Relay","192.168.139.186","Under Review","2025-08-20T09:52:33.687Z","4","false","0","Expired","true","true","false"
"ENV-018","Midwest Electric","Environmental Controls","Grid Controller","192.168.46.154","Unknown","2025-08-22T17:21:47.080Z","1","false","1","Certified","true","false","false"
"ENV-019","Midwest Electric","Environmental Controls","DMS","192.168.160.92","Non-Compliant","2025-08-28T15:46:05.718Z","2","true","1","Expired","true","false","true"
"ENV-020","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.166.27","Unknown","2025-09-29T20:16:15.323Z","1","false","2","Certified","false","true","true"
"ENV-021","Midwest Electric","Environmental Controls","Grid Controller","192.168.25.210","Under Review","2025-08-27T12:04:39.185Z","0","false","1","Certified","false","true","true"
"ENV-022","Midwest Electric","Environmental Controls","RTU","192.168.196.17","Non-Compliant","2025-10-23T10:47:10.691Z","2","true","2","Not Required","true","true","true"
"ENV-023","Midwest Electric","Environmental Controls","DMS","192.168.145.249","Non-Compliant","2025-09-01T02:37:23.516Z","2","true","2","Certified","false","false","false"
"ENV-024","Midwest Electric","Environmental Controls","IED","192.168.124.137","Unknown","2025-10-04T02:42:19.181Z","2","false","0","Not Required","true","false","true"
"ENV-025","Midwest Electric","Environmental Controls","Protection Relay","192.168.120.108","Compliant","2025-09-02T05:42:18.698Z","4","true","1","Pending","true","true","false"
"ENV-026","Midwest Electric","Environmental Controls","Grid Controller","192.168.118.127","Unknown","2025-10-05T00:42:30.689Z","4","true","2","Certified","false","true","true"
"ENV-027","Midwest Electric","Environmental Controls","RTU","192.168.174.212","Under Review","2025-09-14T19:52:37.687Z","2","false","1","Certified","false","true","true"
"GEN-001","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.214.139","Compliant","2025-09-26T01:30:54.051Z","4","false","2","Expired","false","false","true"
"GEN-002","Southeast Utilities","Generation Unit","Grid Controller","192.168.205.239","Under Review","2025-10-07T01:36:43.124Z","1","false","0","Expired","false","false","true"
"GEN-003","Southeast Utilities","Generation Unit","IED","192.168.197.43","Compliant","2025-08-18T23:54:15.733Z","2","false","2","Certified","true","true","false"
"GEN-004","Southeast Utilities","Generation Unit","HMI","192.168.140.4","Compliant","2025-08-21T03:48:09.785Z","2","false","2","Not Required","true","true","true"
"GEN-005","Southeast Utilities","Generation Unit","EMS","192.168.178.176","Non-Compliant","2025-09-27T13:15:39.168Z","3","false","1","Certified","true","true","true"
"GEN-006","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.45.138","Non-Compliant","2025-09-27T22:13:33.696Z","4","false","0","Certified","true","false","true"
"GEN-007","Southeast Utilities","Generation Unit","EMS","192.168.28.232","Non-Compliant","2025-08-12T09:09:05.800Z","0","false","2","Expired","true","true","true"
"GEN-008","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.244.193","Unknown","2025-08-21T22:02:41.779Z","0","false","0","Not Required","true","true","true"
"GEN-009","Southeast Utilities","Generation Unit","Grid Controller","192.168.78.89","Compliant","2025-09-20T10:43:24.786Z","2","false","2","Expired","true","true","false"
"GEN-010","Southeast Utilities","Generation Unit","Protection Relay","192.168.180.247","Non-Compliant","2025-08-21T16:12:38.964Z","2","true","0","Not Required","true","false","false"
"GEN-011","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.213.195","Under Review","2025-09-02T03:14:49.125Z","1","false","0","Not Required","true","false","false"
"GEN-012","Southeast Utilities","Generation Unit","HMI","192.168.45.160","Under Review","2025-09-14T07:00:22.483Z","2","false","1","Certified","false","false","true"
"GEN-013","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.98.56","Under Review","2025-10-24T07:57:46.262Z","0","false","1","Certified","false","true","true"
"GEN-014","Southeast Utilities","Generation Unit","DMS","192.168.74.41","Non-Compliant","2025-09-14T21:15:00.721Z","2","false","2","Not Required","true","false","true"
"GEN-015","Southeast Utilities","Generation Unit","SCADA","192.168.107.59","Non-Compliant","2025-09-08T15:42:29.327Z","1","false","0","Expired","true","true","true"
"GEN-016","Southeast Utilities","Generation Unit","EMS","192.168.200.144","Compliant","2025-10-11T20:25:05.838Z","4","false","2","Pending","false","false","false"
"GEN-017","Southeast Utilities","Generation Unit","HMI","192.168.146.176","Non-Compliant","2025-08-30T03:52:12.929Z","0","false","2","Expired","true","true","true"
"GEN-018","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.133.185","Compliant","2025-08-18T12:46:07.601Z","1","true","2","Certified","true","true","false"
"GEN-019","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.42.212","Unknown","2025-10-06T04:13:19.280Z","3","false","0","Certified","false","true","false"
"GEN-020","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.233.102","Compliant","2025-09-09T05:22:18.982Z","1","false","0","Expired","true","false","false"
"GEN-021","Southeast Utilities","Generation Unit","Grid Controller","192.168.146.157","Under Review","2025-10-13T06:55:34.903Z","4","true","1","Certified","true","true","true"
"GEN-022","Southeast Utilities","Generation Unit","RTU","192.168.61.64","Non-Compliant","2025-08-21T14:58:45.208Z","2","true","0","Pending","true","false","true"
"GEN-023","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.31.63","Non-Compliant","2025-09-10T04:41:17.976Z","4","false","2","Pending","false","false","true"
"GEN-024","Southeast Utilities","Generation Unit","RTU","192.168.161.110","Unknown","2025-08-16T08:45:42.384Z","1","false","0","Expired","false","true","true"
"GEN-025","Southeast Utilities","Generation Unit","SCADA","192.168.253.152","Compliant","2025-09-11T07:57:55.836Z","1","true","0","Not Required","true","false","true"
"GEN-026","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.34.229","Under Review","2025-08-30T12:14:28.496Z","4","false","0","Certified","true","false","true"
"GEN-027","Southeast Utilities","Generation Unit","Protection Relay","192.168.27.154","Compliant","2025-08-28T19:33:49.746Z","3","true","1","Expired","true","false","true"
"GEN-028","Southeast Utilities","Generation Unit","Protection Relay","192.168.102.12","Unknown","2025-08-19T13:42:30.286Z","0","false","2","Certified","true","false","true"
"GEN-029","Southeast Utilities","Generation Unit","IED","192.168.26.160","Under Review","2025-10-03T08:20:07.038Z","4","false","1","Pending","false","true","true"
"GEN-030","Southeast Utilities","Generation Unit","HMI","192.168.193.242","Unknown","2025-08-12T18:16:36.319Z","3","false","1","Pending","true","false","true"
"GEN-031","Southeast Utilities","Generation Unit","Grid Controller","192.168.79.96","Non-Compliant","2025-08-11T04:07:01.899Z","0","false","2","Certified","true","true","true"
"GEN-032","Southeast Utilities","Generation Unit","EMS","192.168.205.105","Non-Compliant","2025-10-16T11:40:51.429Z","1","false","2","Not Required","false","false","true"
"GEN-033","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.93.144","Unknown","2025-08-19T21:16:36.397Z","1","true","0","Pending","true","false","true"
"GEN-034","Southeast Utilities","Generation Unit","SCADA","192.168.45.73","Unknown","2025-09-16T21:19:11.011Z","4","false","2","Expired","true","false","false"
"GEN-035","Southeast Utilities","Generation Unit","Protection Relay","192.168.175.160","Compliant","2025-09-30T16:15:11.157Z","2","true","2","Certified","false","false","true"
"GEN-036","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.20.244","Unknown","2025-09-14T18:47:03.051Z","1","true","1","Certified","true","true","true"
"GEN-037","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.2.109","Unknown","2025-08-18T01:19:38.466Z","2","false","2","Pending","false","false","false"
"GEN-038","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.28.43","Under Review","2025-09-26T18:39:42.300Z","1","false","1","Expired","false","false","true"
"GEN-039","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.62.162","Non-Compliant","2025-10-14T22:26:03.417Z","2","false","0","Pending","true","true","true"
"TRA-001","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.141.138","Unknown","2025-09-18T23:25:36.049Z","4","false","1","Not Required","true","true","true"
"TRA-002","Southeast Utilities","Transmission","HMI","192.168.58.155","Unknown","2025-08-24T13:39:30.243Z","3","false","0","Not Required","true","true","false"
"TRA-003","Southeast Utilities","Transmission","Grid Controller","192.168.122.140","Unknown","2025-08-27T21:44:28.407Z","0","true","1","Not Required","false","true","true"
"TRA-004","Southeast Utilities","Transmission","DMS","192.168.129.225","Compliant","2025-10-18T15:22:33.322Z","4","false","1","Pending","false","false","true"
"TRA-005","Southeast Utilities","Transmission","RTU","192.168.228.23","Unknown","2025-08-20T07:01:31.848Z","3","false","1","Expired","false","false","false"
"TRA-006","Southeast Utilities","Transmission","Environmental Monitor","192.168.187.191","Non-Compliant","2025-10-03T14:58:35.156Z","4","true","2","Not Required","true","false","true"
"TRA-007","Southeast Utilities","Transmission","Grid Controller","192.168.181.18","Compliant","2025-08-08T01:48:18.687Z","0","false","0","Pending","true","false","true"
"TRA-008","Southeast Utilities","Transmission","EMS","192.168.178.134","Unknown","2025-09-21T00:31:42.223Z","4","false","0","Certified","true","true","false"
"TRA-009","Southeast Utilities","Transmission","RTU","192.168.127.72","Compliant","2025-09-10T05:46:55.755Z","4","false","2","Certified","false","false","true"
"TRA-010","Southeast Utilities","Transmission","HMI","192.168.53.79","Compliant","2025-08-22T05:47:53.692Z","2","false","1","Expired","true","false","false"
"TRA-011","Southeast Utilities","Transmission","SCADA","192.168.121.220","Non-Compliant","2025-09-24T14:17:23.478Z","4","true","1","Not Required","true","false","true"
"TRA-012","Southeast Utilities","Transmission","SCADA","192.168.181.179","Compliant","2025-10-01T06:57:22.935Z","4","false","1","Expired","false","false","false"
"TRA-013","Southeast Utilities","Transmission","Environmental Monitor","192.168.57.133","Unknown","2025-10-22T17:15:03.330Z","2","true","0","Not Required","true","true","true"
"TRA-014","Southeast Utilities","Transmission","EMS","192.168.121.82","Non-Compliant","2025-09-14T17:33:16.495Z","1","false","0","Pending","false","true","true"
"TRA-015","Southeast Utilities","Transmission","RTU","192.168.103.200","Non-Compliant","2025-08-19T18:09:23.748Z","4","true","1","Not Required","true","true","false"
"TRA-016","Southeast Utilities","Transmission","Environmental Monitor","192.168.14.84","Compliant","2025-09-27T07:48:15.319Z","0","false","2","Certified","true","true","true"
"TRA-017","Southeast Utilities","Transmission","Environmental Monitor","192.168.210.209","Compliant","2025-09-21T20:45:14.611Z","2","false","0","Expired","true","false","true"
"TRA-018","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.30.96","Unknown","2025-10-01T12:57:50.411Z","2","false","2","Pending","true","true","true"
"TRA-019","Southeast Utilities","Transmission","DMS","192.168.158.60","Non-Compliant","2025-09-24T08:22:37.247Z","3","false","0","Expired","true","false","true"
"TRA-020","Southeast Utilities","Transmission","Protection Relay","192.168.64.212","Compliant","2025-08-04T15:57:39.732Z","4","true","2","Pending","false","true","false"
"TRA-021","Southeast Utilities","Transmission","DMS","192.168.7.71","Compliant","2025-08-23T06:34:44.567Z","4","false","0","Pending","true","false","true"
"TRA-022","Southeast Utilities","Transmission","RTU","192.168.25.183","Non-Compliant","2025-07-29T16:35:12.802Z","4","false","0","Not Required","false","true","false"
"TRA-023","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.48.190","Unknown","2025-08-24T15:05:28.892Z","0","false","2","Certified","true","false","true"
"TRA-024","Southeast Utilities","Transmission","IED","192.168.128.125","Under Review","2025-10-05T22:36:13.482Z","3","true","1","Certified","true","false","true"
"TRA-025","Southeast Utilities","Transmission","IED","192.168.197.80","Compliant","2025-09-18T02:01:34.891Z","2","false","2","Pending","false","false","true"
"TRA-026","Southeast Utilities","Transmission","Environmental Monitor","192.168.12.88","Unknown","2025-07-27T06:19:58.537Z","4","false","1","Not Required","false","true","true"
"TRA-027","Southeast Utilities","Transmission","RTU","192.168.165.43","Unknown","2025-08-14T16:17:24.564Z","4","false","2","Pending","true","true","false"
"TRA-028","Southeast Utilities","Transmission","Protection Relay","192.168.26.154","Non-Compliant","2025-07-27T19:46:47.619Z","2","false","0","Not Required","false","false","true"
"TRA-029","Southeast Utilities","Transmission","SCADA","192.168.93.245","Compliant","2025-07-31T17:48:15.999Z","0","true","2","Pending","true","false","true"
"TRA-030","Southeast Utilities","Transmission","EMS","192.168.125.150","Compliant","2025-08-19T20:36:51.580Z","2","true","1","Pending","false","false","true"
"DIS-001","Southeast Utilities","Distribution","SCADA","192.168.102.248","Compliant","2025-10-23T18:19:14.381Z","2","true","0","Pending","true","true","true"
"DIS-002","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.141.140","Compliant","2025-10-11T18:52:32.294Z","3","false","2","Pending","true","false","true"
"DIS-003","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.83.246","Compliant","2025-10-22T00:48:47.528Z","2","true","1","Expired","false","false","true"
"DIS-004","Southeast Utilities","Distribution","IED","192.168.71.12","Compliant","2025-08-28T17:16:05.304Z","0","false","0","Pending","true","false","false"
"DIS-005","Southeast Utilities","Distribution","DMS","192.168.143.30","Under Review","2025-08-18T01:38:35.013Z","4","true","2","Not Required","true","false","false"
"DIS-006","Southeast Utilities","Distribution","DMS","192.168.249.110","Unknown","2025-09-21T08:13:55.109Z","0","false","0","Certified","true","false","true"
"DIS-007","Southeast Utilities","Distribution","Protection Relay","192.168.244.123","Compliant","2025-09-06T21:51:23.119Z","1","false","2","Not Required","true","true","false"
"DIS-008","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.92.137","Under Review","2025-08-21T00:39:51.524Z","0","true","2","Expired","true","false","true"
"DIS-009","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.182.229","Under Review","2025-08-28T15:48:23.070Z","0","false","0","Pending","true","false","true"
"DIS-010","Southeast Utilities","Distribution","IED","192.168.160.117","Under Review","2025-09-21T20:52:04.108Z","1","true","0","Expired","true","true","true"
"DIS-011","Southeast Utilities","Distribution","HMI","192.168.82.143","Unknown","2025-08-22T06:41:22.194Z","3","true","1","Certified","true","true","true"
"DIS-012","Southeast Utilities","Distribution","Grid Controller","192.168.204.226","Compliant","2025-10-01T19:38:33.398Z","1","false","1","Certified","true","true","false"
"DIS-013","Southeast Utilities","Distribution","HMI","192.168.238.31","Under Review","2025-09-14T10:45:53.877Z","1","false","2","Expired","true","false","true"
"DIS-014","Southeast Utilities","Distribution","SCADA","192.168.90.227","Compliant","2025-08-21T09:25:50.794Z","3","true","0","Expired","false","true","true"
"DIS-015","Southeast Utilities","Distribution","RTU","192.168.54.7","Under Review","2025-08-20T19:54:57.764Z","4","false","2","Pending","true","true","false"
"DIS-016","Southeast Utilities","Distribution","IED","192.168.132.94","Compliant","2025-10-06T08:39:41.252Z","2","true","0","Not Required","true","true","true"
"DIS-017","Southeast Utilities","Distribution","DMS","192.168.13.162","Non-Compliant","2025-10-22T19:05:26.629Z","2","true","2","Certified","true","true","true"
"DIS-018","Southeast Utilities","Distribution","RTU","192.168.81.10","Unknown","2025-09-02T06:03:29.394Z","1","false","0","Expired","true","true","false"
"DIS-019","Southeast Utilities","Distribution","Protection Relay","192.168.163.238","Compliant","2025-07-30T13:35:23.103Z","3","true","1","Expired","false","false","true"
"DIS-020","Southeast Utilities","Distribution","Protection Relay","192.168.97.207","Compliant","2025-09-01T10:31:51.323Z","4","true","1","Pending","true","true","true"
"DIS-021","Southeast Utilities","Distribution","Environmental Monitor","192.168.10.62","Unknown","2025-10-01T11:04:42.001Z","4","true","1","Pending","false","false","true"
"DIS-022","Southeast Utilities","Distribution","RTU","192.168.191.237","Unknown","2025-08-26T10:09:35.584Z","3","false","0","Certified","true","false","true"
"DIS-023","Southeast Utilities","Distribution","HMI","192.168.2.84","Unknown","2025-10-06T23:48:06.625Z","4","false","2","Certified","true","false","true"
"DIS-024","Southeast Utilities","Distribution","Grid Controller","192.168.254.59","Under Review","2025-08-27T14:49:03.412Z","4","true","1","Pending","false","true","true"
"DIS-025","Southeast Utilities","Distribution","Protection Relay","192.168.0.187","Unknown","2025-10-23T00:59:35.504Z","4","false","1","Pending","true","false","true"
"DIS-026","Southeast Utilities","Distribution","HMI","192.168.123.229","Non-Compliant","2025-10-09T10:39:56.191Z","3","false","1","Not Required","false","true","false"
"DIS-027","Southeast Utilities","Distribution","Protection Relay","192.168.61.52","Unknown","2025-09-07T02:48:59.120Z","1","true","2","Pending","true","false","true"
"DIS-028","Southeast Utilities","Distribution","Environmental Monitor","192.168.240.143","Non-Compliant","2025-09-08T06:41:40.236Z","3","false","2","Certified","true","false","true"
"DIS-029","Southeast Utilities","Distribution","Environmental Monitor","192.168.78.165","Unknown","2025-08-06T02:03:12.845Z","2","true","1","Expired","false","true","true"
"DIS-030","Southeast Utilities","Distribution","EMS","192.168.98.92","Compliant","2025-10-19T02:29:29.310Z","2","false","0","Not Required","true","true","false"
"DIS-031","Southeast Utilities","Distribution","EMS","192.168.61.164","Compliant","2025-08-23T15:26:36.179Z","4","true","0","Pending","false","true","true"
"DIS-032","Southeast Utilities","Distribution","Grid Controller","192.168.5.21","Non-Compliant","2025-09-23T08:30:44.563Z","0","false","0","Pending","true","false","false"
"DIS-033","Southeast Utilities","Distribution","Environmental Monitor","192.168.83.159","Under Review","2025-10-03T05:26:42.583Z","0","true","0","Pending","true","true","false"
"DIS-034","Southeast Utilities","Distribution","EMS","192.168.192.148","Non-Compliant","2025-09-08T10:34:09.181Z","2","false","1","Pending","true","false","false"
"DIS-035","Southeast Utilities","Distribution","Environmental Monitor","192.168.18.37","Unknown","2025-10-16T22:05:55.347Z","1","true","1","Not Required","false","true","true"
"DIS-036","Southeast Utilities","Distribution","Grid Controller","192.168.99.148","Non-Compliant","2025-08-25T03:35:29.823Z","1","true","0","Not Required","true","true","true"
"DIS-037","Southeast Utilities","Distribution","SCADA","192.168.167.42","Under Review","2025-08-12T14:51:29.538Z","4","false","0","Certified","true","false","false"
"DIS-038","Southeast Utilities","Distribution","EMS","192.168.163.183","Compliant","2025-08-16T18:19:10.621Z","1","true","0","Certified","true","true","true"
"DIS-039","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.218.231","Non-Compliant","2025-10-10T05:04:03.815Z","4","false","1","Expired","true","false","true"
"DIS-040","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.41.30","Non-Compliant","2025-08-15T18:57:56.793Z","0","true","0","Certified","false","true","true"
"DIS-041","Southeast Utilities","Distribution","Environmental Monitor","192.168.71.31","Compliant","2025-09-14T13:14:27.863Z","1","true","1","Pending","true","true","true"
"DIS-042","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.131.239","Non-Compliant","2025-10-24T05:29:27.481Z","0","false","0","Certified","false","false","true"
"DIS-043","Southeast Utilities","Distribution","IED","192.168.89.79","Non-Compliant","2025-09-29T06:05:57.154Z","4","false","2","Pending","false","true","true"
"DIS-044","Southeast Utilities","Distribution","RTU","192.168.30.145","Non-Compliant","2025-08-06T03:21:29.648Z","4","true","2","Pending","true","true","true"
"DIS-045","Southeast Utilities","Distribution","RTU","192.168.213.43","Compliant","2025-10-17T14:32:05.332Z","4","false","0","Certified","true","false","false"
"DIS-046","Southeast Utilities","Distribution","IED","192.168.65.71","Compliant","2025-10-19T22:20:59.147Z","4","false","0","Pending","false","false","false"
"DIS-047","Southeast Utilities","Distribution","Grid Controller","192.168.167.43","Compliant","2025-10-18T19:49:09.913Z","4","false","0","Not Required","true","true","false"
"DIS-048","Southeast Utilities","Distribution","IED","192.168.211.2","Non-Compliant","2025-07-30T16:01:42.857Z","2","true","2","Pending","true","true","true"
"DIS-049","Southeast Utilities","Distribution","DMS","192.168.93.187","Non-Compliant","2025-07-29T04:53:06.581Z","0","false","0","Certified","false","false","false"
"DIS-050","Southeast Utilities","Distribution","RTU","192.168.236.190","Compliant","2025-09-07T12:17:25.129Z","3","true","0","Certified","true","false","false"
"DIS-051","Southeast Utilities","Distribution","Protection Relay","192.168.245.242","Under Review","2025-08-06T17:46:04.181Z","3","true","1","Pending","false","false","false"
