tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"FOR-027","San Diego Biotech","Formulation","Serialization System","192.168.155.18","e7:b4:9b:cd:5f:74","SW23","VLAN-95","Control Network","2","59","47","0.1658317339969595","5323"
"FOR-028","San Diego Biotech","Formulation","HMI","192.168.163.231","c7:6a:ba:3e:fa:4e","SW4","VLAN-74","Corporate Network","9","56","38","2.168710906359743","1753"
"FOR-029","San Diego Biotech","Formulation","MES","192.168.34.129","02:da:3c:83:78:b4","SW30","VLAN-71","Corporate Network","6","34","47","4.92886620529579","4424"
"FOR-030","San Diego Biotech","Formulation","Environmental Monitor","192.168.98.122","04:04:e1:6e:34:87","SW16","VLAN-22","Control Network","8","75","23","2.023730764126628","7328"
"PAC-001","San Diego Biotech","Packaging","PLC","192.168.45.166","82:71:6b:49:af:11","SW36","VLAN-63","Control Network","6","10","8","1.1823374377616447","8354"
"PAC-002","San Diego Biotech","Packaging","Serialization System","192.168.0.141","0e:6f:44:b5:87:bc","SW46","VLAN-77","Control Network","9","74","20","1.353910925663263","2546"
"PAC-003","San Diego Biotech","Packaging","HMI","192.168.126.223","81:86:37:0e:34:8d","SW20","VLAN-33","DMZ","1","72","16","4.3303061767169915","1431"
"PAC-004","San Diego Biotech","Packaging","Environmental Monitor","192.168.246.7","ab:80:05:a5:14:1f","SW32","VLAN-95","Safety Network","8","25","10","0.8137126848889109","6109"
"PAC-005","San Diego Biotech","Packaging","Serialization System","192.168.119.72","c0:3a:35:ad:80:21","SW5","VLAN-85","Safety Network","5","9","39","4.975919238239838","3235"
"PAC-006","San Diego Biotech","Packaging","Temperature Controller","192.168.12.176","ed:bc:ef:61:6b:50","SW42","VLAN-66","Safety Network","9","44","40","1.6287266735675177","6983"
"PAC-007","San Diego Biotech","Packaging","LIMS","192.168.0.186","55:a7:a1:5a:95:7d","SW38","VLAN-2","Control Network","3","96","24","1.5014373571587636","7908"
"PAC-008","San Diego Biotech","Packaging","Environmental Monitor","192.168.103.48","ac:7f:e1:22:95:ee","SW21","VLAN-52","Safety Network","8","64","23","2.9698200770833125","8118"
"PAC-009","San Diego Biotech","Packaging","PLC","192.168.45.116","ed:36:2e:c0:36:05","SW4","VLAN-17","Safety Network","2","78","37","0.19138184962639193","343"
"PAC-010","San Diego Biotech","Packaging","Temperature Controller","192.168.140.228","00:89:28:1b:de:4b","SW15","VLAN-87","DMZ","7","66","48","1.2234028480461134","5536"
"PAC-011","San Diego Biotech","Packaging","MES","192.168.96.13","a7:b4:8a:b0:93:3d","SW47","VLAN-5","DMZ","6","72","25","3.616102030052595","5617"
"PAC-012","San Diego Biotech","Packaging","SCADA","192.168.246.129","be:24:91:55:18:11","SW6","VLAN-54","Corporate Network","5","44","3","3.3609085216727888","8546"
"PAC-013","San Diego Biotech","Packaging","MES","192.168.20.69","0b:84:b0:b4:9c:cb","SW35","VLAN-4","Safety Network","10","73","41","0.8798481707889527","676"
"PAC-014","San Diego Biotech","Packaging","HMI","192.168.182.170","6e:17:26:3b:32:a5","SW16","VLAN-27","Corporate Network","8","85","39","4.893959102579204","8247"
"PAC-015","San Diego Biotech","Packaging","Serialization System","192.168.222.247","23:fb:09:cd:3f:94","SW25","VLAN-83","Control Network","5","56","9","4.115604437104784","511"
"PAC-016","San Diego Biotech","Packaging","PLC","192.168.158.227","17:d3:8f:a7:6e:88","SW32","VLAN-14","DMZ","5","51","3","2.9096937856556604","5843"
"PAC-017","San Diego Biotech","Packaging","SCADA","192.168.240.17","ea:15:d0:d9:23:ac","SW14","VLAN-77","Safety Network","8","60","12","1.21435917541996","8418"
"PAC-018","San Diego Biotech","Packaging","Batch Controller","192.168.151.14","41:33:a3:ba:22:9f","SW5","VLAN-57","Safety Network","4","35","8","0.5887385503068399","2957"
"PAC-019","San Diego Biotech","Packaging","SCADA","192.168.200.83","91:04:56:cb:b7:e6","SW23","VLAN-83","Control Network","8","25","22","1.1936360994175077","3339"
"PAC-020","San Diego Biotech","Packaging","LIMS","192.168.222.176","10:cc:bc:f1:3b:4f","SW26","VLAN-33","DMZ","5","55","42","0.2540644051171703","828"
"PAC-021","San Diego Biotech","Packaging","Temperature Controller","192.168.183.20","4d:6d:1a:d0:2c:b2","SW15","VLAN-48","Safety Network","9","19","49","0.4086720183822734","3471"
"PAC-022","San Diego Biotech","Packaging","Environmental Monitor","192.168.25.84","ce:a5:91:7f:32:5d","SW9","VLAN-90","DMZ","7","53","3","2.05508048309065","3737"
"PAC-023","San Diego Biotech","Packaging","SCADA","192.168.62.135","b0:fd:3c:6e:82:56","SW31","VLAN-13","Corporate Network","9","62","2","3.4230036823308674","898"
"PAC-024","San Diego Biotech","Packaging","LIMS","192.168.230.131","a6:d8:6a:18:76:47","SW11","VLAN-94","DMZ","4","63","44","3.240013064770414","6101"
"PAC-025","San Diego Biotech","Packaging","HMI","192.168.194.122","dc:39:47:58:aa:67","SW4","VLAN-66","Corporate Network","10","0","49","2.7839275965773034","3069"
"PAC-026","San Diego Biotech","Packaging","Environmental Monitor","192.168.170.98","f6:6a:be:8e:ad:60","SW47","VLAN-24","Corporate Network","5","34","24","2.8470794767003884","2003"
"PAC-027","San Diego Biotech","Packaging","LIMS","192.168.45.89","be:9a:cd:87:d1:9f","SW46","VLAN-28","Corporate Network","9","10","3","1.676947030008028","3059"
"PAC-028","San Diego Biotech","Packaging","Environmental Monitor","192.168.224.202","68:b8:bb:ce:1b:c4","SW18","VLAN-81","Safety Network","8","1","22","3.8923735461419575","7992"
"PAC-029","San Diego Biotech","Packaging","Serialization System","192.168.231.254","b4:32:d5:79:e6:82","SW25","VLAN-22","DMZ","1","32","15","2.7545682011012094","5885"
"PAC-030","San Diego Biotech","Packaging","PLC","192.168.118.210","67:40:e7:d6:20:64","SW46","VLAN-39","DMZ","2","15","32","4.42999684454651","5143"
"PAC-031","San Diego Biotech","Packaging","Safety PLC","192.168.24.19","10:4b:be:21:95:7e","SW18","VLAN-35","Control Network","4","56","12","1.5770637888298722","8209"
"PAC-032","San Diego Biotech","Packaging","Serialization System","192.168.70.94","1b:ba:bd:b3:4a:8d","SW22","VLAN-47","Control Network","8","45","1","2.466335332096974","2815"
"PAC-033","San Diego Biotech","Packaging","LIMS","192.168.238.77","d3:a4:b8:42:0e:fc","SW29","VLAN-31","Corporate Network","8","83","12","3.110233225778871","1279"
"PAC-034","San Diego Biotech","Packaging","Temperature Controller","192.168.253.63","1b:28:31:6b:b1:38","SW32","VLAN-87","DMZ","3","81","34","2.169975687450366","7999"
"PAC-035","San Diego Biotech","Packaging","Batch Controller","192.168.87.33","7e:43:f2:4d:e5:e2","SW17","VLAN-41","Corporate Network","2","92","25","2.8046525214514895","3360"
"PAC-036","San Diego Biotech","Packaging","SCADA","192.168.85.59","53:d5:f5:1e:c8:64","SW4","VLAN-46","DMZ","10","56","36","2.467712965761307","3688"
"PAC-037","San Diego Biotech","Packaging","Temperature Controller","192.168.28.49","27:24:1b:66:e6:10","SW41","VLAN-76","DMZ","10","80","33","1.937865634319953","6468"
"PAC-038","San Diego Biotech","Packaging","SCADA","192.168.62.70","66:17:bb:ae:7b:76","SW44","VLAN-44","DMZ","4","11","11","0.5418510379458019","5391"
"PAC-039","San Diego Biotech","Packaging","PLC","192.168.192.158","4e:7f:c5:ef:84:7b","SW22","VLAN-16","DMZ","9","90","6","0.9845970722478303","821"
"PAC-040","San Diego Biotech","Packaging","SCADA","192.168.22.202","73:af:a7:f6:78:7e","SW27","VLAN-15","DMZ","6","93","37","1.7040497197842241","6655"
"PAC-041","San Diego Biotech","Packaging","Environmental Monitor","192.168.8.60","97:44:83:60:04:c3","SW29","VLAN-74","Safety Network","1","57","7","4.519562327674974","2086"
"PAC-042","San Diego Biotech","Packaging","HMI","192.168.179.6","cb:5a:46:6b:16:ff","SW24","VLAN-5","Control Network","10","52","25","0.6324743294271529","1199"
"PAC-043","San Diego Biotech","Packaging","SCADA","192.168.176.170","01:a2:e7:f8:5f:dc","SW15","VLAN-73","Safety Network","10","5","34","2.0367984699342188","3298"
"PAC-044","San Diego Biotech","Packaging","MES","192.168.5.173","b8:0e:b5:a0:04:02","SW27","VLAN-76","DMZ","1","67","29","4.452575314242998","6276"
"PAC-045","San Diego Biotech","Packaging","Batch Controller","192.168.114.178","72:ee:14:88:f1:c2","SW38","VLAN-79","Corporate Network","4","78","36","3.651307693070792","5791"
"PAC-046","San Diego Biotech","Packaging","LIMS","192.168.96.238","f1:45:67:a0:41:98","SW43","VLAN-100","Safety Network","4","59","19","3.9459694605118645","5315"
"PAC-047","San Diego Biotech","Packaging","Batch Controller","192.168.116.113","e8:84:60:4f:5d:37","SW12","VLAN-72","DMZ","2","24","32","0.3411601133648978","3135"
"PAC-048","San Diego Biotech","Packaging","Environmental Monitor","192.168.55.45","34:ed:06:d1:9a:10","SW27","VLAN-11","Safety Network","6","34","32","3.0918815265157926","3268"
"PAC-049","San Diego Biotech","Packaging","Batch Controller","192.168.247.39","57:53:54:21:5b:c6","SW31","VLAN-23","DMZ","10","69","33","0.04891341393359783","3978"
"PAC-050","San Diego Biotech","Packaging","HMI","192.168.23.92","25:57:50:43:7f:72","SW26","VLAN-59","Corporate Network","7","69","25","0.13873386015464284","2676"
"QUA-001","San Diego Biotech","Quality Control Lab","Serialization System","192.168.250.102","64:73:db:74:24:c7","SW35","VLAN-89","DMZ","5","36","42","3.2917023453957306","2051"
"QUA-002","San Diego Biotech","Quality Control Lab","Serialization System","192.168.108.27","86:57:4c:2b:50:1b","SW3","VLAN-93","Safety Network","7","90","1","1.565123021302296","2967"
"QUA-003","San Diego Biotech","Quality Control Lab","Serialization System","192.168.253.210","3d:3b:a9:ed:14:99","SW41","VLAN-72","Safety Network","3","18","1","4.816828290092427","5987"
"QUA-004","San Diego Biotech","Quality Control Lab","LIMS","192.168.5.153","bd:51:6d:e7:f5:d2","SW9","VLAN-96","Safety Network","2","54","19","1.3648787651566796","1772"
"QUA-005","San Diego Biotech","Quality Control Lab","LIMS","192.168.155.3","41:33:4d:8f:11:22","SW31","VLAN-22","Safety Network","5","90","37","2.5622790133898277","1251"
"QUA-006","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.109.180","90:3b:74:ab:c3:90","SW44","VLAN-79","Corporate Network","3","38","38","3.7768884794092603","64"
"QUA-007","San Diego Biotech","Quality Control Lab","PLC","192.168.5.61","5a:e9:71:86:ef:8f","SW19","VLAN-91","DMZ","7","15","7","1.356117420484998","6692"
"QUA-008","San Diego Biotech","Quality Control Lab","Environmental Monitor","192.168.54.190","09:f8:6b:2b:35:e3","SW44","VLAN-67","Safety Network","4","5","24","3.430055883856007","2589"
"QUA-009","San Diego Biotech","Quality Control Lab","PLC","192.168.232.202","17:92:dd:7f:3c:7a","SW20","VLAN-86","Corporate Network","2","78","10","4.2413616940749455","2347"
"QUA-010","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.116.115","b6:3f:21:f6:c6:58","SW1","VLAN-30","DMZ","2","53","49","2.208585748264469","4819"
"QUA-011","San Diego Biotech","Quality Control Lab","LIMS","192.168.132.200","82:fe:91:27:95:4a","SW20","VLAN-15","Control Network","1","98","26","4.532912710825801","5355"
"QUA-012","San Diego Biotech","Quality Control Lab","HMI","192.168.205.241","c0:d4:dd:2b:0e:7e","SW19","VLAN-15","Control Network","3","57","4","1.6710882380202152","1551"
"QUA-013","San Diego Biotech","Quality Control Lab","Serialization System","192.168.54.127","50:a9:dd:9c:dc:d2","SW1","VLAN-12","Corporate Network","6","76","16","0.9747849300633193","1749"
"QUA-014","San Diego Biotech","Quality Control Lab","Safety PLC","192.168.152.13","1c:8d:2c:d9:d7:a3","SW14","VLAN-54","Corporate Network","6","14","3","0.8701139867368113","4292"
"QUA-015","San Diego Biotech","Quality Control Lab","PLC","192.168.67.56","5b:33:4e:0f:da:5b","SW30","VLAN-71","DMZ","10","49","5","4.009265092881174","1580"
"QUA-016","San Diego Biotech","Quality Control Lab","Temperature Controller","192.168.153.139","50:61:d1:a9:0b:ff","SW25","VLAN-21","Corporate Network","1","16","1","2.524169487179073","5318"
"QUA-017","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.96.215","35:cf:9e:63:f6:9a","SW23","VLAN-20","Corporate Network","6","92","24","1.8063877755157998","1466"
"QUA-018","San Diego Biotech","Quality Control Lab","HMI","192.168.69.88","c0:28:f1:2d:f8:78","SW27","VLAN-23","DMZ","6","80","50","1.1280554742727023","7146"
"QUA-019","San Diego Biotech","Quality Control Lab","SCADA","192.168.235.151","5a:b4:87:dd:f1:e9","SW26","VLAN-55","Safety Network","4","88","25","2.4065839619192286","6419"
"QUA-020","San Diego Biotech","Quality Control Lab","SCADA","192.168.144.57","2b:04:41:03:d4:24","SW15","VLAN-50","DMZ","7","52","33","1.4225366088063784","5778"
"QUA-021","San Diego Biotech","Quality Control Lab","Temperature Controller","192.168.89.216","c9:2e:04:b6:b2:76","SW14","VLAN-43","Safety Network","7","11","1","4.808538292141834","201"
"QUA-022","San Diego Biotech","Quality Control Lab","SCADA","192.168.88.176","b5:c1:7b:a6:02:3f","SW8","VLAN-70","Safety Network","2","67","4","3.4361541684079135","3532"
"QUA-023","San Diego Biotech","Quality Control Lab","Environmental Monitor","192.168.19.152","fd:ae:51:72:1b:97","SW45","VLAN-91","Safety Network","9","63","37","0.5837339212749826","2970"
"QUA-024","San Diego Biotech","Quality Control Lab","Safety PLC","192.168.100.236","59:6b:2c:db:fa:d5","SW27","VLAN-85","Safety Network","1","25","14","3.081269038267159","2743"
"QUA-025","San Diego Biotech","Quality Control Lab","Environmental Monitor","192.168.87.3","be:e8:06:44:23:2b","SW30","VLAN-94","Safety Network","2","42","25","2.20150554479278","1661"
"QUA-026","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.238.120","30:ce:fd:13:d0:60","SW25","VLAN-24","Safety Network","8","39","47","1.88565725483824","340"
"QUA-027","San Diego Biotech","Quality Control Lab","MES","192.168.217.244","54:06:07:25:0c:0d","SW25","VLAN-97","Control Network","9","18","2","0.9148913775105694","7206"
"QUA-028","San Diego Biotech","Quality Control Lab","Temperature Controller","192.168.73.89","9c:65:61:f6:50:c1","SW26","VLAN-48","Corporate Network","1","43","38","0.5666969357181162","8135"
"QUA-029","San Diego Biotech","Quality Control Lab","Serialization System","192.168.55.186","4c:96:70:22:4b:09","SW37","VLAN-10","Control Network","8","98","40","4.5872574261645385","1323"
"QUA-030","San Diego Biotech","Quality Control Lab","Serialization System","192.168.57.238","b6:68:e5:02:05:fb","SW6","VLAN-92","Safety Network","3","91","36","3.1131427156782268","6482"
"QUA-031","San Diego Biotech","Quality Control Lab","Serialization System","192.168.165.207","6f:d7:6c:12:07:db","SW31","VLAN-2","DMZ","3","35","34","1.2602321610744693","6557"
"QUA-032","San Diego Biotech","Quality Control Lab","PLC","192.168.195.29","69:2d:56:4f:0c:99","SW38","VLAN-52","Safety Network","5","0","49","3.752014169570439","2733"
"QUA-033","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.38.22","ff:27:28:31:f6:3a","SW26","VLAN-59","Corporate Network","1","83","36","2.750657155158409","1199"
"UTI-001","San Diego Biotech","Utilities","Safety PLC","192.168.194.180","a2:02:b6:90:59:b0","SW25","VLAN-36","DMZ","5","93","34","2.937978994595455","8596"
"UTI-002","San Diego Biotech","Utilities","PLC","192.168.2.174","03:95:1e:57:f7:4e","SW44","VLAN-64","DMZ","8","39","43","2.6249612696329407","3533"
"UTI-003","San Diego Biotech","Utilities","PLC","192.168.53.109","9b:d0:b4:c3:04:74","SW43","VLAN-51","Safety Network","7","69","50","2.799568033201604","7797"
"UTI-004","San Diego Biotech","Utilities","HMI","192.168.152.181","d6:33:2e:21:0d:96","SW21","VLAN-11","Control Network","7","4","36","4.043696188731996","6386"
"UTI-005","San Diego Biotech","Utilities","Serialization System","192.168.92.9","94:7e:de:c3:b7:e1","SW14","VLAN-41","Safety Network","3","43","5","2.881417263974788","3186"
"UTI-006","San Diego Biotech","Utilities","Safety PLC","192.168.82.175","d1:ef:40:b9:13:74","SW9","VLAN-89","DMZ","7","0","14","0.5631717265018621","3913"
"UTI-007","San Diego Biotech","Utilities","Temperature Controller","192.168.163.133","b8:8f:d4:9a:3c:ea","SW13","VLAN-34","Safety Network","3","86","16","4.718778359876237","6314"
"UTI-008","San Diego Biotech","Utilities","LIMS","192.168.177.42","aa:c8:2c:98:11:cd","SW17","VLAN-40","Corporate Network","10","58","17","0.13414845109513296","5344"
"UTI-009","San Diego Biotech","Utilities","Temperature Controller","192.168.234.56","cb:a5:07:b0:7b:eb","SW18","VLAN-2","Safety Network","7","12","32","1.3384437449681164","1515"
"UTI-010","San Diego Biotech","Utilities","HMI","192.168.176.72","7c:da:e3:3f:f4:28","SW30","VLAN-3","Control Network","4","21","41","2.6209840191491174","3983"
"UTI-011","San Diego Biotech","Utilities","HMI","192.168.38.196","21:5a:de:5a:be:1d","SW26","VLAN-59","Corporate Network","2","94","3","3.8396180981167904","5881"
"UTI-012","San Diego Biotech","Utilities","MES","192.168.148.91","a8:8e:e4:24:cf:10","SW26","VLAN-6","Control Network","6","41","44","1.6393225487676066","4739"
"UTI-013","San Diego Biotech","Utilities","PLC","192.168.83.221","cc:83:6f:75:a8:91","SW14","VLAN-30","DMZ","8","69","21","4.040150100487395","6798"
"UTI-014","San Diego Biotech","Utilities","SCADA","192.168.174.60","eb:47:cc:b1:7d:1d","SW5","VLAN-5","Safety Network","1","9","34","4.446616973431455","6479"
"UTI-015","San Diego Biotech","Utilities","SCADA","192.168.17.91","0a:48:24:8e:c0:b3","SW27","VLAN-69","Safety Network","8","75","4","4.230806250584218","8265"
"UTI-016","San Diego Biotech","Utilities","Serialization System","192.168.229.189","34:fc:e1:19:23:a8","SW39","VLAN-85","Safety Network","9","30","36","3.2433124625887935","1526"
"UTI-017","San Diego Biotech","Utilities","Environmental Monitor","192.168.252.130","a3:82:70:02:fb:a4","SW16","VLAN-43","Safety Network","6","21","25","4.482829977528816","6408"
"UTI-018","San Diego Biotech","Utilities","Batch Controller","192.168.141.12","a9:68:7f:f1:ba:27","SW6","VLAN-81","DMZ","4","49","49","2.49270854894011","4578"
"UTI-019","San Diego Biotech","Utilities","Batch Controller","192.168.96.213","f5:b7:cf:cf:60:25","SW7","VLAN-30","Corporate Network","6","68","48","4.715754211344114","8393"
"UTI-020","San Diego Biotech","Utilities","Safety PLC","192.168.76.225","04:93:4a:f7:0a:29","SW5","VLAN-25","Safety Network","3","20","33","1.8061553295259458","4105"
"UTI-021","San Diego Biotech","Utilities","SCADA","192.168.111.144","dc:67:76:76:9e:71","SW46","VLAN-6","Corporate Network","1","69","32","0.5313307238496445","3232"
"UTI-022","San Diego Biotech","Utilities","Safety PLC","192.168.214.81","f5:05:41:f0:04:8a","SW23","VLAN-23","Safety Network","3","6","48","4.211740021619322","3382"
"UTI-023","San Diego Biotech","Utilities","Serialization System","192.168.254.248","4c:5d:f4:55:8d:b2","SW45","VLAN-22","Safety Network","6","84","46","0.5031699950633517","7419"
"UTI-024","San Diego Biotech","Utilities","Safety PLC","192.168.146.8","78:2d:60:78:08:bc","SW34","VLAN-69","Corporate Network","3","67","12","0.6819306017110482","6267"
"UTI-025","San Diego Biotech","Utilities","SCADA","192.168.18.167","43:25:25:99:d6:57","SW21","VLAN-80","Corporate Network","1","75","5","0.504801154360982","3230"
"UTI-026","San Diego Biotech","Utilities","LIMS","192.168.67.169","85:12:c2:84:5e:48","SW43","VLAN-62","Control Network","10","9","49","3.85692487309349","1532"
"UTI-027","San Diego Biotech","Utilities","LIMS","192.168.60.8","9c:1e:2a:d2:ec:2b","SW15","VLAN-25","Corporate Network","8","42","33","4.016618149564691","7441"
"UTI-028","San Diego Biotech","Utilities","Serialization System","192.168.73.151","9c:9e:92:bf:28:9a","SW36","VLAN-33","Safety Network","1","60","25","0.009731590638434318","4844"
"UTI-029","San Diego Biotech","Utilities","Temperature Controller","192.168.246.7","d2:70:b2:7f:65:5e","SW14","VLAN-3","Control Network","1","86","9","3.070992489641636","5289"
"UTI-030","San Diego Biotech","Utilities","HMI","192.168.106.98","7f:cb:d8:ab:3f:ef","SW17","VLAN-34","Corporate Network","1","39","49","0.770343376731154","319"
"UTI-031","San Diego Biotech","Utilities","Environmental Monitor","192.168.90.235","ba:ef:16:b7:79:3a","SW45","VLAN-97","Safety Network","4","31","49","2.915058273838411","2615"
"UTI-032","San Diego Biotech","Utilities","MES","192.168.246.18","05:9e:50:b0:99:1c","SW6","VLAN-27","Control Network","10","8","45","0.7090358904413152","332"
"UTI-033","San Diego Biotech","Utilities","PLC","192.168.168.134","d6:2c:cb:7c:ed:07","SW5","VLAN-37","DMZ","2","71","3","4.397663672866548","1605"
"UTI-034","San Diego Biotech","Utilities","PLC","192.168.134.87","38:c4:ca:c8:f8:b8","SW28","VLAN-7","Corporate Network","7","67","37","4.399872400176533","6385"
"UTI-035","San Diego Biotech","Utilities","LIMS","192.168.72.196","95:c5:7c:cd:76:0f","SW4","VLAN-14","Corporate Network","3","36","24","0.5991984781713144","4460"
"UTI-036","San Diego Biotech","Utilities","Serialization System","192.168.24.140","e7:07:58:16:ef:78","SW34","VLAN-13","Corporate Network","1","42","2","1.8720962015866938","4233"
"UTI-037","San Diego Biotech","Utilities","SCADA","192.168.235.107","a0:41:75:03:99:cf","SW1","VLAN-91","Control Network","7","23","29","1.338074165608527","2271"
"WAR-001","San Diego Biotech","Warehouse","Batch Controller","192.168.170.251","4f:5f:25:95:c5:81","SW48","VLAN-45","Control Network","10","31","16","1.2034089800098413","2842"
"WAR-002","San Diego Biotech","Warehouse","PLC","192.168.151.90","16:0d:c8:c9:cb:77","SW46","VLAN-99","Safety Network","8","76","30","1.2502801831299781","7152"
"WAR-003","San Diego Biotech","Warehouse","HMI","192.168.65.125","d3:b5:29:f3:d5:db","SW26","VLAN-77","DMZ","9","73","8","1.6582040793278185","3080"
"WAR-004","San Diego Biotech","Warehouse","HMI","192.168.67.251","2e:ee:4e:69:9d:c8","SW10","VLAN-26","Safety Network","1","77","4","1.8614110566071362","6481"
"WAR-005","San Diego Biotech","Warehouse","HMI","192.168.108.65","12:9b:4c:5d:40:8b","SW2","VLAN-94","DMZ","2","97","12","2.6318235863342343","1899"
"WAR-006","San Diego Biotech","Warehouse","Environmental Monitor","192.168.201.177","9f:d0:76:be:18:1d","SW26","VLAN-97","Control Network","6","85","39","4.424994583029164","1463"
"WAR-007","San Diego Biotech","Warehouse","Environmental Monitor","192.168.172.108","15:1a:2f:36:98:db","SW24","VLAN-94","Corporate Network","5","62","1","2.8225273210137325","3313"
"WAR-008","San Diego Biotech","Warehouse","Temperature Controller","192.168.73.77","89:de:fb:c6:8a:91","SW18","VLAN-80","Corporate Network","2","88","39","3.2902571869835953","1659"
"WAR-009","San Diego Biotech","Warehouse","LIMS","192.168.221.254","1f:56:ad:14:c2:81","SW4","VLAN-13","Safety Network","10","34","18","0.8697170827840117","3741"
"WAR-010","San Diego Biotech","Warehouse","Serialization System","192.168.248.122","0f:47:31:ba:43:74","SW34","VLAN-70","Safety Network","6","14","49","0.7376927019974311","766"
"WAR-011","San Diego Biotech","Warehouse","SCADA","192.168.118.130","99:9f:57:4d:f4:cb","SW10","VLAN-52","Safety Network","4","41","10","4.7995410448034725","1559"
"WAR-012","San Diego Biotech","Warehouse","SCADA","192.168.210.225","e9:16:ad:89:ca:e5","SW4","VLAN-86","Corporate Network","5","49","10","0.17918607512374507","1548"
"WAR-013","San Diego Biotech","Warehouse","Temperature Controller","192.168.67.30","74:b2:7f:7b:f3:ec","SW19","VLAN-92","DMZ","6","22","37","4.856139107030007","5367"
"WAR-014","San Diego Biotech","Warehouse","Batch Controller","192.168.202.29","cd:bc:71:d6:26:86","SW39","VLAN-90","Corporate Network","2","19","48","0.8737045043647507","2225"
"WAR-015","San Diego Biotech","Warehouse","LIMS","192.168.151.126","0f:39:50:dc:96:48","SW23","VLAN-89","Safety Network","5","29","47","2.6602293156153944","7190"
"WAR-016","San Diego Biotech","Warehouse","Environmental Monitor","192.168.104.48","ad:7b:1c:e8:5e:ca","SW39","VLAN-87","Corporate Network","2","57","15","3.867514439378027","7038"
"WAR-017","San Diego Biotech","Warehouse","LIMS","192.168.179.36","69:ff:09:a1:20:84","SW47","VLAN-54","Corporate Network","4","13","2","3.6758253560395326","5808"
"WAR-018","San Diego Biotech","Warehouse","Batch Controller","192.168.59.240","12:a8:6d:40:8e:a3","SW18","VLAN-7","DMZ","6","22","28","1.0307213843270013","8082"
"WAR-019","San Diego Biotech","Warehouse","Temperature Controller","192.168.55.58","25:dd:c6:69:ea:09","SW41","VLAN-68","Safety Network","4","34","30","0.6735950246637612","47"
"WAR-020","San Diego Biotech","Warehouse","LIMS","192.168.57.77","72:93:0b:82:a3:b7","SW21","VLAN-42","Corporate Network","3","11","25","1.704912312381932","3787"
"WAR-021","San Diego Biotech","Warehouse","PLC","192.168.114.163","1c:fb:a5:c9:7c:d7","SW43","VLAN-35","Control Network","3","43","33","4.440121748652127","3979"
"WAR-022","San Diego Biotech","Warehouse","MES","192.168.234.205","b3:2f:1c:5c:d1:1c","SW14","VLAN-47","Corporate Network","4","1","24","2.818007427090893","4246"
"WAR-023","San Diego Biotech","Warehouse","LIMS","192.168.25.84","7b:c5:08:27:cf:18","SW9","VLAN-54","DMZ","4","29","48","2.930939896588811","840"
"WAR-024","San Diego Biotech","Warehouse","Serialization System","192.168.6.83","bd:a1:30:79:7a:f1","SW21","VLAN-15","Corporate Network","2","56","9","4.904098131515724","6453"
"WAR-025","San Diego Biotech","Warehouse","PLC","192.168.92.2","44:dc:7e:71:0b:8d","SW4","VLAN-2","Control Network","7","14","16","0.9307428351668146","8252"
"WAR-026","San Diego Biotech","Warehouse","Temperature Controller","192.168.68.136","b6:21:84:20:38:ab","SW37","VLAN-17","DMZ","1","13","5","0.7303232627010547","2730"
"WAR-027","San Diego Biotech","Warehouse","HMI","192.168.149.108","6b:ad:d0:77:2b:89","SW5","VLAN-89","Safety Network","8","24","30","4.816891766088236","3603"
"WAR-028","San Diego Biotech","Warehouse","LIMS","192.168.146.53","e7:b9:e1:0b:e5:a5","SW36","VLAN-31","Corporate Network","5","67","37","0.028438020452272728","7123"
"WAR-029","San Diego Biotech","Warehouse","PLC","192.168.165.43","f8:50:8d:44:7f:00","SW27","VLAN-89","Safety Network","3","29","17","2.1170040661783696","7179"
"WAR-030","San Diego Biotech","Warehouse","PLC","192.168.162.125","4c:62:64:ed:a5:28","SW2","VLAN-63","Corporate Network","8","59","4","1.5623466785305462","2738"
"WAR-031","San Diego Biotech","Warehouse","LIMS","192.168.128.195","8e:fc:72:bd:d7:f6","SW17","VLAN-47","Safety Network","8","30","18","0.017111353600701706","915"
"WAR-032","San Diego Biotech","Warehouse","Safety PLC","192.168.189.35","59:f1:c6:91:67:29","SW21","VLAN-60","Safety Network","6","26","4","1.2225058165585445","1240"
"WAR-033","San Diego Biotech","Warehouse","Serialization System","192.168.55.35","56:de:56:7e:76:df","SW24","VLAN-53","Control Network","1","99","19","2.3282116112170694","2481"
"WAR-034","San Diego Biotech","Warehouse","Safety PLC","192.168.221.226","3b:de:eb:97:2f:4f","SW38","VLAN-93","Corporate Network","8","33","14","1.177935696532585","4808"
"WAR-035","San Diego Biotech","Warehouse","Batch Controller","192.168.80.186","aa:1d:a0:96:ce:e7","SW17","VLAN-38","Control Network","10","86","30","0.6874414677469631","4195"
"WAR-036","San Diego Biotech","Warehouse","MES","192.168.227.67","47:4d:eb:e8:e9:07","SW29","VLAN-65","Corporate Network","7","71","11","0.15336247317703333","3168"
