tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"DIS-043","Midwest Electric","Distribution","EMS","192.168.80.92","7e:cb:ca:75:ee:ad","SW12","VLAN-94","Corporate Network","9","15","35","4.646947035139911","8527"
"DIS-044","Midwest Electric","Distribution","IED","192.168.176.66","c9:4b:de:bd:02:96","SW42","VLAN-73","Control Network","4","98","31","0.25165821175961445","7315"
"DIS-045","Midwest Electric","Distribution","Protection Relay","192.168.130.102","81:d5:00:5d:ec:34","SW30","VLAN-71","Safety Network","1","78","9","4.6219367124180755","5097"
"DIS-046","Midwest Electric","Distribution","HMI","192.168.215.8","dd:29:0c:20:4d:4f","SW30","VLAN-75","Safety Network","1","16","5","2.6130179871412618","3854"
"DIS-047","Midwest Electric","Distribution","IED","192.168.58.153","48:00:03:7b:23:b3","SW48","VLAN-21","DMZ","2","98","17","1.7149442287898042","929"
"CON-001","Midwest Electric","Control Center","RTU","192.168.234.214","ca:46:7b:87:bc:e0","SW16","VLAN-35","Control Network","7","14","14","0.1641031610524213","1557"
"CON-002","Midwest Electric","Control Center","RTU","192.168.126.31","83:c0:2d:f0:59:1a","SW14","VLAN-35","Control Network","8","80","4","4.981420123747105","928"
"CON-003","Midwest Electric","Control Center","EMS","192.168.160.57","fa:f4:2c:65:36:c1","SW21","VLAN-82","Corporate Network","6","66","20","2.4013827454133327","6279"
"CON-004","Midwest Electric","Control Center","Environmental Monitor","192.168.179.13","3f:ef:50:e6:aa:6f","SW25","VLAN-21","DMZ","2","53","9","2.9358954510037605","5740"
"CON-005","Midwest Electric","Control Center","RTU","192.168.5.74","a9:a8:9b:de:ac:4b","SW2","VLAN-73","Corporate Network","6","28","3","4.141176691920241","2334"
"CON-006","Midwest Electric","Control Center","EMS","192.168.237.163","e2:85:b4:83:75:8b","SW20","VLAN-46","Corporate Network","10","29","35","3.7943477325616746","8364"
"CON-007","Midwest Electric","Control Center","SCADA","192.168.206.41","10:83:49:66:4a:8e","SW22","VLAN-7","DMZ","5","10","7","2.34545902174201","3440"
"CON-008","Midwest Electric","Control Center","HMI","192.168.7.15","9a:ac:6d:6d:65:72","SW10","VLAN-26","Control Network","7","53","48","1.6788584887391145","2399"
"CON-009","Midwest Electric","Control Center","IED","192.168.171.231","a3:f9:46:a0:81:87","SW26","VLAN-93","Corporate Network","7","39","10","1.9285835131360796","6916"
"CON-010","Midwest Electric","Control Center","Environmental Monitor","192.168.90.175","bf:3a:f1:dc:66:6d","SW21","VLAN-49","Corporate Network","9","4","48","3.9417297822210164","8591"
"CON-011","Midwest Electric","Control Center","IED","192.168.94.252","0f:1a:2d:8b:68:db","SW2","VLAN-30","DMZ","8","83","38","0.8123011898758126","4165"
"CON-012","Midwest Electric","Control Center","HMI","192.168.215.145","de:ec:72:8f:48:67","SW8","VLAN-13","Control Network","6","46","3","2.2546255941643","2735"
"CON-013","Midwest Electric","Control Center","IED","192.168.117.202","0f:3b:f4:f6:81:d0","SW23","VLAN-57","Safety Network","5","34","33","1.523916540057445","7488"
"CON-014","Midwest Electric","Control Center","Arc Flash Monitor","192.168.164.139","61:31:dd:63:a6:d1","SW43","VLAN-100","DMZ","10","45","44","1.3445025257400745","4319"
"CON-015","Midwest Electric","Control Center","SCADA","192.168.176.20","7f:db:81:d2:84:08","SW33","VLAN-18","Safety Network","9","22","47","2.150433496958417","4380"
"CON-016","Midwest Electric","Control Center","IED","192.168.103.87","2c:dc:0d:e6:9b:cb","SW9","VLAN-66","Safety Network","8","40","4","1.1326916654786456","6418"
"CON-017","Midwest Electric","Control Center","Protection Relay","192.168.151.52","66:cb:03:75:3b:ab","SW27","VLAN-94","Safety Network","8","35","7","4.669859210656313","7996"
"CON-018","Midwest Electric","Control Center","Protection Relay","192.168.8.101","18:20:5e:19:32:d2","SW17","VLAN-84","DMZ","4","73","37","4.620802359151597","2303"
"CON-019","Midwest Electric","Control Center","SCADA","192.168.52.152","29:fa:38:4b:c6:71","SW8","VLAN-33","Safety Network","2","52","6","1.4245997891213513","1819"
"CON-020","Midwest Electric","Control Center","Protection Relay","192.168.153.205","18:f5:3d:17:c1:08","SW8","VLAN-88","Control Network","10","46","26","3.4336777692684173","7207"
"CON-021","Midwest Electric","Control Center","Grid Controller","192.168.18.0","25:2e:bf:c2:10:45","SW37","VLAN-38","Safety Network","9","74","29","1.2749936737517575","1182"
"CON-022","Midwest Electric","Control Center","Environmental Monitor","192.168.28.67","d4:0f:d5:15:28:11","SW4","VLAN-65","Control Network","6","5","1","1.5131612143444995","4081"
"CON-023","Midwest Electric","Control Center","IED","192.168.175.106","dc:ee:ea:05:da:37","SW7","VLAN-32","Control Network","2","9","20","1.67375154809415","5229"
"CON-024","Midwest Electric","Control Center","DMS","192.168.222.135","fb:65:fa:6e:93:1d","SW26","VLAN-74","Control Network","7","24","4","2.336615532324556","7413"
"CON-025","Midwest Electric","Control Center","IED","192.168.53.247","01:6a:56:77:9a:8d","SW15","VLAN-29","Safety Network","10","46","45","4.054582338020393","2427"
"CON-026","Midwest Electric","Control Center","EMS","192.168.133.162","dd:61:26:98:b0:50","SW23","VLAN-61","Safety Network","6","74","11","1.8532734129070672","2050"
"CON-027","Midwest Electric","Control Center","RTU","192.168.111.38","58:36:5a:21:84:fd","SW43","VLAN-72","Control Network","4","70","3","2.7319182124162444","1866"
"CON-028","Midwest Electric","Control Center","RTU","192.168.203.220","62:4b:b7:76:41:0d","SW41","VLAN-60","Corporate Network","7","24","49","4.407044742251465","5992"
"CON-029","Midwest Electric","Control Center","DMS","192.168.80.250","08:08:74:ab:86:96","SW8","VLAN-90","Corporate Network","5","2","15","1.769551688266845","4744"
"CON-030","Midwest Electric","Control Center","HMI","192.168.97.35","df:a2:c4:c0:4f:20","SW41","VLAN-81","Corporate Network","9","0","39","4.970193635694187","4977"
"CON-031","Midwest Electric","Control Center","EMS","192.168.229.66","5b:df:58:e9:2b:21","SW41","VLAN-69","Corporate Network","1","66","49","2.0656366440819762","6505"
"CON-032","Midwest Electric","Control Center","IED","192.168.179.193","6a:c4:67:f9:4e:ce","SW24","VLAN-91","Safety Network","9","98","23","0.3174964172853467","701"
"CON-033","Midwest Electric","Control Center","Arc Flash Monitor","192.168.196.209","61:d1:4e:e4:dd:1d","SW8","VLAN-1","Corporate Network","9","92","2","4.872528976210732","3310"
"CON-034","Midwest Electric","Control Center","IED","192.168.109.115","42:20:82:0b:05:bc","SW35","VLAN-69","Corporate Network","3","74","34","2.0988377921686086","3756"
"CON-035","Midwest Electric","Control Center","Grid Controller","192.168.40.48","f8:64:9d:85:ce:da","SW16","VLAN-51","Corporate Network","3","80","41","3.454032943109108","5912"
"CON-036","Midwest Electric","Control Center","Protection Relay","192.168.100.129","6a:84:ef:63:f6:65","SW39","VLAN-70","DMZ","9","90","2","2.3499283679066907","8080"
"CON-037","Midwest Electric","Control Center","IED","192.168.237.235","94:7b:9e:ec:a1:65","SW44","VLAN-36","Safety Network","7","62","22","3.4481310793835984","4363"
"CON-038","Midwest Electric","Control Center","RTU","192.168.124.170","0d:0a:c0:56:ba:e8","SW34","VLAN-65","Safety Network","10","63","6","4.474197842909776","8192"
"SUB-001","Midwest Electric","Substation","Grid Controller","192.168.202.155","1f:c0:71:94:41:eb","SW8","VLAN-60","Corporate Network","10","32","38","3.2490528883206258","2670"
"SUB-002","Midwest Electric","Substation","EMS","192.168.218.23","6c:80:5f:c3:6a:cb","SW37","VLAN-4","Corporate Network","10","86","28","4.455530475658386","2309"
"SUB-003","Midwest Electric","Substation","Arc Flash Monitor","192.168.233.22","68:54:7c:c9:9d:6c","SW42","VLAN-53","Safety Network","7","62","14","4.342162154179638","53"
"SUB-004","Midwest Electric","Substation","Environmental Monitor","192.168.49.142","3a:f2:05:40:77:80","SW26","VLAN-78","Corporate Network","10","40","19","2.6471230727428354","4999"
"SUB-005","Midwest Electric","Substation","Arc Flash Monitor","192.168.180.19","f8:0a:11:f4:f6:d2","SW12","VLAN-12","Control Network","2","15","29","3.3308655485775587","1152"
"SUB-006","Midwest Electric","Substation","Arc Flash Monitor","192.168.107.50","c4:fc:11:16:b3:05","SW30","VLAN-80","Safety Network","9","56","22","2.1809044871456673","4412"
"SUB-007","Midwest Electric","Substation","Environmental Monitor","192.168.250.175","e9:4b:45:7e:3e:60","SW33","VLAN-57","DMZ","4","1","34","1.5980410479669105","5531"
"SUB-008","Midwest Electric","Substation","DMS","192.168.245.115","e5:35:63:00:ee:10","SW20","VLAN-16","Safety Network","8","78","46","3.6702874786796413","5347"
"SUB-009","Midwest Electric","Substation","Protection Relay","192.168.124.77","ea:ec:0e:db:e4:b8","SW40","VLAN-9","DMZ","1","60","25","0.9696607707315319","3096"
"SUB-010","Midwest Electric","Substation","Environmental Monitor","192.168.148.176","1d:cb:7a:04:97:38","SW35","VLAN-85","Safety Network","2","41","30","4.209466673000838","3595"
"SUB-011","Midwest Electric","Substation","Protection Relay","192.168.236.243","10:d9:20:a4:62:3f","SW22","VLAN-5","Control Network","6","37","13","4.891402484224927","7667"
"SUB-012","Midwest Electric","Substation","Protection Relay","192.168.4.0","29:c7:b1:52:51:1c","SW22","VLAN-35","DMZ","1","40","28","4.006729219048788","8233"
"SUB-013","Midwest Electric","Substation","RTU","192.168.215.73","69:13:e7:7f:82:3e","SW42","VLAN-11","Safety Network","8","31","43","1.5775202787135156","8016"
"SUB-014","Midwest Electric","Substation","EMS","192.168.60.241","18:86:fd:56:71:ad","SW6","VLAN-95","DMZ","5","47","11","1.0198369585557132","7599"
"SUB-015","Midwest Electric","Substation","RTU","192.168.91.249","f6:cd:37:b8:08:34","SW8","VLAN-18","Safety Network","1","91","7","4.599003272621332","8453"
"SUB-016","Midwest Electric","Substation","SCADA","192.168.167.53","33:f6:15:98:cb:88","SW6","VLAN-69","Control Network","5","46","12","4.0720329319761985","890"
"SUB-017","Midwest Electric","Substation","HMI","192.168.106.84","3a:c5:ee:94:c9:96","SW35","VLAN-82","DMZ","1","55","13","2.9435082402162136","661"
"SUB-018","Midwest Electric","Substation","EMS","192.168.1.23","1c:04:37:6d:5b:ea","SW17","VLAN-78","Corporate Network","9","58","44","1.7996097145723111","6208"
"SUB-019","Midwest Electric","Substation","Environmental Monitor","192.168.220.174","af:2b:08:8e:af:16","SW4","VLAN-29","Safety Network","3","94","48","2.716261469540803","4534"
"SUB-020","Midwest Electric","Substation","EMS","192.168.213.104","79:b1:10:ec:2e:ce","SW14","VLAN-81","Control Network","2","79","14","3.3075094999170087","1013"
"SUB-021","Midwest Electric","Substation","HMI","192.168.114.219","ab:92:b6:6a:94:95","SW25","VLAN-73","Corporate Network","6","85","12","1.8801686176499621","4211"
"SUB-022","Midwest Electric","Substation","IED","192.168.238.148","2b:be:c8:86:fd:94","SW24","VLAN-36","Control Network","6","7","47","4.284948791178811","8584"
"SUB-023","Midwest Electric","Substation","DMS","192.168.241.34","62:e0:e5:a6:25:88","SW36","VLAN-57","Control Network","7","74","34","1.3087757401189948","7706"
"SUB-024","Midwest Electric","Substation","IED","192.168.111.127","bf:11:51:41:54:e4","SW3","VLAN-77","Safety Network","4","23","19","0.6814440940191269","4213"
"SUB-025","Midwest Electric","Substation","EMS","192.168.190.231","d8:7d:f8:2e:a4:68","SW13","VLAN-32","Control Network","3","54","15","0.45148361709823837","1806"
"SUB-026","Midwest Electric","Substation","SCADA","192.168.53.200","05:bc:e1:a0:e9:c6","SW21","VLAN-98","Safety Network","4","83","41","2.8936693486997944","5449"
"SUB-027","Midwest Electric","Substation","Environmental Monitor","192.168.93.172","32:e8:48:e9:11:63","SW4","VLAN-24","Corporate Network","1","65","50","1.9966907439738146","2883"
"SUB-028","Midwest Electric","Substation","HMI","192.168.206.39","67:06:e7:e0:77:ec","SW10","VLAN-58","DMZ","8","45","46","1.4377694326827883","8587"
"SUB-029","Midwest Electric","Substation","EMS","192.168.151.168","07:af:16:9c:9b:5e","SW4","VLAN-74","Safety Network","9","20","8","0.8442868180071317","7714"
"SUB-030","Midwest Electric","Substation","Protection Relay","192.168.120.76","84:99:23:c8:29:f0","SW20","VLAN-14","Control Network","4","24","29","2.289031056709836","3704"
"SUB-031","Midwest Electric","Substation","HMI","192.168.45.72","76:8f:a0:eb:f8:84","SW7","VLAN-86","DMZ","5","53","1","3.2885832396087067","5192"
"SUB-032","Midwest Electric","Substation","SCADA","192.168.242.190","4e:3b:04:79:80:2e","SW17","VLAN-13","DMZ","1","88","45","4.364177503115191","5199"
"SUB-033","Midwest Electric","Substation","EMS","192.168.25.49","e2:66:c5:a9:de:d1","SW1","VLAN-41","DMZ","3","21","40","1.165183646599146","8452"
"SUB-034","Midwest Electric","Substation","Arc Flash Monitor","192.168.139.77","22:b1:93:29:5d:cb","SW41","VLAN-63","DMZ","6","76","12","1.6711280732733735","4907"
"SUB-035","Midwest Electric","Substation","IED","192.168.176.35","d3:f3:ef:86:3e:0b","SW13","VLAN-20","DMZ","9","6","14","0.9134759913681756","2360"
"SUB-036","Midwest Electric","Substation","IED","192.168.250.183","b4:0b:2d:f8:0a:fc","SW5","VLAN-54","DMZ","4","27","38","4.827812945473699","8497"
"SUB-037","Midwest Electric","Substation","HMI","192.168.29.117","c5:2c:de:24:48:fd","SW32","VLAN-71","Corporate Network","1","35","37","2.7615251588899135","7086"
"SUB-038","Midwest Electric","Substation","RTU","192.168.111.76","3b:88:c4:f7:d8:5a","SW36","VLAN-59","Safety Network","9","11","38","4.85702773955674","2935"
"SUB-039","Midwest Electric","Substation","DMS","192.168.141.251","8c:46:15:5f:2e:71","SW19","VLAN-42","DMZ","1","67","23","1.3037548199193083","7523"
"SUB-040","Midwest Electric","Substation","Arc Flash Monitor","192.168.182.67","32:3a:fe:c3:e6:9f","SW28","VLAN-22","DMZ","3","6","39","4.299877916000018","6417"
"SUB-041","Midwest Electric","Substation","SCADA","192.168.61.185","15:20:7e:04:c6:df","SW29","VLAN-65","Corporate Network","1","53","46","3.161801547788249","6748"
"SUB-042","Midwest Electric","Substation","Grid Controller","192.168.249.249","16:c3:3d:be:43:b7","SW42","VLAN-4","Corporate Network","8","18","11","1.4873963047385674","2318"
"ENV-001","Midwest Electric","Environmental Controls","RTU","192.168.66.246","00:77:4e:0e:1b:68","SW47","VLAN-6","Safety Network","3","39","22","1.4164246620970777","8438"
"ENV-002","Midwest Electric","Environmental Controls","HMI","192.168.57.222","50:82:4c:8a:4a:93","SW8","VLAN-89","Corporate Network","7","77","41","1.5959217256434066","2395"
"ENV-003","Midwest Electric","Environmental Controls","EMS","192.168.97.55","45:b0:f5:5e:0b:3c","SW37","VLAN-89","Safety Network","9","21","14","4.041307408803057","4911"
"ENV-004","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.171.6","d4:fe:37:3d:19:5d","SW44","VLAN-96","Safety Network","10","25","46","4.376340086031102","7003"
"ENV-005","Midwest Electric","Environmental Controls","RTU","192.168.78.65","5e:e8:fa:92:cb:a3","SW10","VLAN-44","Control Network","7","71","45","0.08319992961628886","7872"
"ENV-006","Midwest Electric","Environmental Controls","HMI","192.168.244.176","c5:a7:20:10:3a:50","SW12","VLAN-84","Safety Network","10","8","40","1.5700552202100548","1408"
"ENV-007","Midwest Electric","Environmental Controls","Grid Controller","192.168.238.188","4c:13:85:b5:31:c3","SW31","VLAN-7","Corporate Network","10","67","18","4.061011809420209","8034"
"ENV-008","Midwest Electric","Environmental Controls","SCADA","192.168.2.105","be:9f:95:3b:2d:86","SW20","VLAN-5","Control Network","4","75","12","1.7924944462921188","7434"
"ENV-009","Midwest Electric","Environmental Controls","SCADA","192.168.89.20","85:ce:11:9f:01:cf","SW43","VLAN-97","Safety Network","3","83","8","3.3451791661925334","3880"
"ENV-010","Midwest Electric","Environmental Controls","Grid Controller","192.168.26.249","0c:e9:e8:e9:91:80","SW42","VLAN-38","DMZ","4","41","32","4.358922938079667","7102"
"ENV-011","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.91.115","4b:9c:90:d4:92:ad","SW36","VLAN-35","DMZ","6","79","5","1.6571250735651322","351"
"ENV-012","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.62.14","f9:ca:09:79:ec:9c","SW7","VLAN-80","Safety Network","7","13","6","1.9557358990414186","5528"
"ENV-013","Midwest Electric","Environmental Controls","Protection Relay","192.168.178.180","7e:35:b6:d3:7d:0f","SW20","VLAN-88","Corporate Network","10","88","20","3.8221718529653637","2085"
"ENV-014","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.12.188","53:71:57:c7:39:2f","SW10","VLAN-98","Control Network","2","34","34","0.0019234125876665953","175"
"ENV-015","Midwest Electric","Environmental Controls","IED","192.168.0.60","13:c5:0a:11:2f:13","SW25","VLAN-62","DMZ","2","97","28","3.1564407533488916","4256"
"ENV-016","Midwest Electric","Environmental Controls","HMI","192.168.166.39","45:a8:aa:af:41:86","SW48","VLAN-41","DMZ","9","58","34","2.8378001892567117","8534"
"ENV-017","Midwest Electric","Environmental Controls","Protection Relay","192.168.72.58","88:96:57:47:6b:e8","SW5","VLAN-22","Corporate Network","9","15","44","0.09922799573717778","6063"
"ENV-018","Midwest Electric","Environmental Controls","Grid Controller","192.168.74.183","c9:35:3d:e2:a3:82","SW42","VLAN-49","Corporate Network","4","4","20","4.711344608942348","2059"
"ENV-019","Midwest Electric","Environmental Controls","DMS","192.168.102.146","67:16:6d:85:13:e6","SW14","VLAN-7","DMZ","7","97","14","0.843310113340151","2787"
"ENV-020","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.57.38","55:54:22:1a:c6:ef","SW11","VLAN-13","Control Network","5","8","13","2.043497712112985","3269"
"ENV-021","Midwest Electric","Environmental Controls","Grid Controller","192.168.146.169","8b:a5:ea:aa:db:37","SW18","VLAN-65","DMZ","2","5","36","3.95478215752974","4528"
"ENV-022","Midwest Electric","Environmental Controls","RTU","192.168.170.242","a0:d4:b2:d6:35:86","SW29","VLAN-30","Corporate Network","8","1","48","1.5323720799992302","5727"
"ENV-023","Midwest Electric","Environmental Controls","DMS","192.168.127.131","a0:48:7d:44:a2:1b","SW19","VLAN-72","DMZ","10","72","45","2.750325694970207","1921"
"ENV-024","Midwest Electric","Environmental Controls","IED","192.168.177.107","95:7d:99:91:db:1e","SW15","VLAN-28","Control Network","4","39","38","0.5668811661693895","6466"
"ENV-025","Midwest Electric","Environmental Controls","Protection Relay","192.168.87.24","65:0d:ac:87:a2:12","SW28","VLAN-51","Safety Network","7","78","6","3.0965490916913008","8622"
"ENV-026","Midwest Electric","Environmental Controls","Grid Controller","192.168.61.181","12:66:f6:51:11:1d","SW17","VLAN-2","DMZ","1","22","2","0.02969279472955333","5635"
"ENV-027","Midwest Electric","Environmental Controls","RTU","192.168.7.199","20:77:96:98:cc:83","SW20","VLAN-19","Safety Network","7","16","7","2.854664681991034","2576"
"GEN-001","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.175.249","e6:cb:57:9d:94:16","SW34","VLAN-14","DMZ","10","6","10","3.668113713716928","8132"
"GEN-002","Southeast Utilities","Generation Unit","Grid Controller","192.168.86.193","74:c5:10:61:56:2e","SW13","VLAN-45","Corporate Network","7","44","31","0.38726388181357874","8160"
"GEN-003","Southeast Utilities","Generation Unit","IED","192.168.102.118","39:65:5d:75:31:c1","SW23","VLAN-12","Control Network","9","29","7","4.743261704747754","2667"
"GEN-004","Southeast Utilities","Generation Unit","HMI","192.168.120.116","47:fe:08:f1:38:eb","SW13","VLAN-89","Safety Network","4","43","37","0.05534222154953028","1719"
"GEN-005","Southeast Utilities","Generation Unit","EMS","192.168.108.140","45:6d:7c:d9:99:8d","SW4","VLAN-86","Control Network","7","64","14","1.5656618418276924","7875"
"GEN-006","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.187.0","44:66:1c:48:7c:80","SW13","VLAN-96","DMZ","9","57","38","3.3784511758437064","8291"
"GEN-007","Southeast Utilities","Generation Unit","EMS","192.168.108.223","8a:c4:f5:56:ea:74","SW21","VLAN-7","Corporate Network","9","12","41","2.963704629570345","101"
"GEN-008","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.162.179","13:f6:89:f5:b6:b6","SW26","VLAN-67","DMZ","6","36","1","0.3065611857745443","4672"
"GEN-009","Southeast Utilities","Generation Unit","Grid Controller","192.168.168.13","b5:95:fa:d5:db:70","SW33","VLAN-84","DMZ","2","65","45","1.607024128625677","5625"
"GEN-010","Southeast Utilities","Generation Unit","Protection Relay","192.168.156.91","59:d7:5b:62:d4:bc","SW38","VLAN-80","Control Network","3","3","19","4.676640463468211","645"
"GEN-011","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.69.62","92:d4:78:ee:24:b0","SW28","VLAN-71","Control Network","5","85","10","2.7591910840155154","6069"
"GEN-012","Southeast Utilities","Generation Unit","HMI","192.168.121.167","07:19:ed:c3:35:f2","SW32","VLAN-91","Corporate Network","8","76","33","4.336767643450779","7468"
"GEN-013","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.196.238","e9:9a:3c:62:38:57","SW34","VLAN-57","Corporate Network","4","66","27","1.9365991704099927","8056"
"GEN-014","Southeast Utilities","Generation Unit","DMS","192.168.70.228","dd:e6:3b:15:20:f1","SW29","VLAN-32","DMZ","8","99","45","4.101989151605774","3426"
"GEN-015","Southeast Utilities","Generation Unit","SCADA","192.168.213.176","75:07:aa:58:a7:11","SW18","VLAN-42","Control Network","6","40","47","2.3767119328615136","6994"
"GEN-016","Southeast Utilities","Generation Unit","EMS","192.168.239.247","90:aa:0f:81:db:8a","SW6","VLAN-54","DMZ","9","44","46","3.2379008595681027","7814"
"GEN-017","Southeast Utilities","Generation Unit","HMI","192.168.64.226","b9:14:38:14:e0:51","SW18","VLAN-32","Control Network","6","62","39","3.214712606567839","5845"
"GEN-018","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.127.109","2c:01:e3:9d:36:1b","SW27","VLAN-83","Corporate Network","3","22","23","1.7773777696923476","1940"
"GEN-019","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.252.92","68:56:f2:ef:d7:95","SW22","VLAN-9","Corporate Network","3","1","31","2.00265107902439","2417"
"GEN-020","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.81.67","42:62:0e:5b:b6:c3","SW6","VLAN-34","Safety Network","7","0","47","4.861258919299273","6263"
"GEN-021","Southeast Utilities","Generation Unit","Grid Controller","192.168.189.240","32:ac:e1:4c:a3:ce","SW3","VLAN-69","Control Network","9","36","13","2.032389660214765","4211"
"GEN-022","Southeast Utilities","Generation Unit","RTU","192.168.37.8","86:f8:76:3b:91:22","SW2","VLAN-33","DMZ","3","51","33","2.482590881415392","3060"
"GEN-023","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.114.193","0b:59:8f:b4:d1:13","SW4","VLAN-42","DMZ","5","34","22","4.884120701146916","7614"
"GEN-024","Southeast Utilities","Generation Unit","RTU","192.168.42.37","ac:ee:c2:c8:b9:b8","SW27","VLAN-33","Control Network","3","28","46","0.5622546092644731","5051"
"GEN-025","Southeast Utilities","Generation Unit","SCADA","192.168.45.136","05:18:42:b8:0f:e5","SW45","VLAN-72","Corporate Network","7","66","44","3.3435069727077527","6870"
"GEN-026","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.175.78","02:d0:95:e5:17:73","SW48","VLAN-86","Safety Network","2","17","27","2.1060113840609973","8514"
"GEN-027","Southeast Utilities","Generation Unit","Protection Relay","192.168.197.29","99:12:a5:ac:a8:3b","SW1","VLAN-46","Safety Network","9","78","25","0.618220963790479","8714"
"GEN-028","Southeast Utilities","Generation Unit","Protection Relay","192.168.19.2","43:59:6c:b1:3f:92","SW47","VLAN-65","DMZ","3","1","29","1.038716220576652","1766"
"GEN-029","Southeast Utilities","Generation Unit","IED","192.168.34.148","36:44:11:b8:9a:be","SW5","VLAN-78","Corporate Network","5","84","32","0.37196780258855866","6312"
"GEN-030","Southeast Utilities","Generation Unit","HMI","192.168.166.223","96:fe:f9:16:99:9a","SW32","VLAN-89","Control Network","3","23","25","1.7026943455261445","3910"
"GEN-031","Southeast Utilities","Generation Unit","Grid Controller","192.168.211.254","d5:1d:20:3b:b7:5a","SW15","VLAN-80","Corporate Network","6","68","7","4.120874636621813","8110"
"GEN-032","Southeast Utilities","Generation Unit","EMS","192.168.230.202","31:64:3d:39:59:f6","SW44","VLAN-47","Safety Network","9","93","7","3.5745039425292435","3906"
"GEN-033","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.95.230","ec:f9:66:a3:99:e3","SW36","VLAN-37","DMZ","2","3","29","1.633807321699542","6181"
"GEN-034","Southeast Utilities","Generation Unit","SCADA","192.168.30.169","73:1a:4d:70:10:9f","SW6","VLAN-41","Corporate Network","6","20","19","4.099119742821641","6922"
"GEN-035","Southeast Utilities","Generation Unit","Protection Relay","192.168.231.125","72:71:87:82:c2:59","SW46","VLAN-32","Safety Network","1","43","8","3.925427533824235","558"
"GEN-036","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.70.150","12:c6:0f:56:96:1a","SW15","VLAN-27","Control Network","7","25","15","4.268638385069381","6747"
"GEN-037","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.48.179","37:d1:86:34:d7:be","SW45","VLAN-31","Control Network","7","21","1","4.462641995798281","3362"
"GEN-038","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.171.144","e2:93:b4:0e:42:5c","SW48","VLAN-54","DMZ","10","13","15","2.110346562190837","179"
"GEN-039","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.187.181","8e:dd:bf:e3:ae:de","SW29","VLAN-33","DMZ","9","3","1","3.384175690113709","7859"
"TRA-001","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.242.250","3a:87:db:38:89:ea","SW3","VLAN-89","Safety Network","1","39","6","3.6246489164261497","61"
"TRA-002","Southeast Utilities","Transmission","HMI","192.168.165.94","ec:3c:13:b3:5a:24","SW35","VLAN-28","DMZ","7","78","40","1.4588524671554204","4590"
"TRA-003","Southeast Utilities","Transmission","Grid Controller","192.168.80.71","85:c1:db:84:fa:dc","SW1","VLAN-15","DMZ","8","58","44","3.0174123208792336","3373"
"TRA-004","Southeast Utilities","Transmission","DMS","192.168.34.195","97:d5:ff:90:14:e7","SW48","VLAN-60","Control Network","6","21","38","1.459845154740299","5130"
"TRA-005","Southeast Utilities","Transmission","RTU","192.168.121.79","d6:6a:22:8f:0d:98","SW41","VLAN-36","DMZ","2","38","47","4.311625552619143","8465"
"TRA-006","Southeast Utilities","Transmission","Environmental Monitor","192.168.68.221","1b:58:5e:f9:c8:3f","SW14","VLAN-32","Corporate Network","4","14","35","3.187335262746722","2187"
"TRA-007","Southeast Utilities","Transmission","Grid Controller","192.168.12.249","59:5d:e6:04:41:99","SW24","VLAN-98","Safety Network","3","1","38","3.4136858150890124","5090"
"TRA-008","Southeast Utilities","Transmission","EMS","192.168.202.181","68:72:a1:9c:f8:ab","SW1","VLAN-31","Corporate Network","8","69","35","1.3577588476404723","4879"
"TRA-009","Southeast Utilities","Transmission","RTU","192.168.45.142","2c:b6:b1:55:a4:b9","SW13","VLAN-97","DMZ","7","50","7","2.7153146798078787","2935"
"TRA-010","Southeast Utilities","Transmission","HMI","192.168.244.21","1c:84:e9:aa:ed:cc","SW1","VLAN-76","Control Network","7","9","1","1.4249070652276574","3679"
"TRA-011","Southeast Utilities","Transmission","SCADA","192.168.72.174","76:b8:fd:03:ea:e6","SW48","VLAN-61","Safety Network","10","8","34","3.886667174788471","4227"
"TRA-012","Southeast Utilities","Transmission","SCADA","192.168.217.251","31:f2:ea:28:a3:68","SW4","VLAN-19","Control Network","5","12","27","0.23888983930677177","3744"
