tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"SUB-016","Midwest Electric","Substation","SCADA","192.168.16.68","4","7","2","2025-10-13T01:50:55.399Z","true","false","Basic","false","true","16"
"SUB-017","Midwest Electric","Substation","HMI","192.168.115.51","3","2","1","2025-10-03T19:39:04.974Z","true","false","Enterprise","true","false","34"
"SUB-018","Midwest Electric","Substation","EMS","192.168.89.234","3","1","3","2025-10-14T09:49:17.220Z","true","false","Basic","true","false","54"
"SUB-019","Midwest Electric","Substation","Environmental Monitor","192.168.51.85","4","9","2","2025-09-30T22:24:08.812Z","true","true","None","true","true","90"
"SUB-020","Midwest Electric","Substation","EMS","192.168.209.197","2","7","2","2025-10-24T09:11:13.592Z","false","true","Advanced","false","true","55"
"SUB-021","Midwest Electric","Substation","HMI","192.168.118.119","1","2","1","2025-09-25T01:11:15.575Z","true","true","Enterprise","false","false","73"
"SUB-022","Midwest Electric","Substation","IED","192.168.191.86","4","1","0","2025-10-06T02:01:55.190Z","false","true","Enterprise","false","true","79"
"SUB-023","Midwest Electric","Substation","DMS","192.168.75.9","4","3","4","2025-10-10T11:47:07.838Z","false","true","Advanced","true","true","87"
"SUB-024","Midwest Electric","Substation","IED","192.168.245.144","3","1","1","2025-09-26T20:37:25.853Z","false","false","None","false","false","72"
"SUB-025","Midwest Electric","Substation","EMS","192.168.197.97","2","0","3","2025-10-12T14:34:38.250Z","true","true","Basic","false","true","13"
"SUB-026","Midwest Electric","Substation","SCADA","192.168.140.21","1","4","0","2025-10-23T11:23:16.929Z","true","true","Advanced","true","true","78"
"SUB-027","Midwest Electric","Substation","Environmental Monitor","192.168.185.34","1","3","3","2025-10-23T14:20:28.027Z","true","true","Advanced","true","true","76"
"SUB-028","Midwest Electric","Substation","HMI","192.168.139.253","4","2","2","2025-10-08T00:06:50.136Z","true","false","Basic","true","false","22"
"SUB-029","Midwest Electric","Substation","EMS","192.168.45.36","3","0","1","2025-09-26T05:33:49.740Z","true","true","Basic","false","true","63"
"SUB-030","Midwest Electric","Substation","Protection Relay","192.168.64.124","2","7","2","2025-09-30T11:58:06.026Z","true","false","Enterprise","true","false","92"
"SUB-031","Midwest Electric","Substation","HMI","192.168.55.110","4","0","3","2025-10-01T14:28:46.129Z","true","false","Advanced","false","true","22"
"SUB-032","Midwest Electric","Substation","SCADA","192.168.117.183","3","1","3","2025-10-12T18:45:19.583Z","true","true","None","true","true","39"
"SUB-033","Midwest Electric","Substation","EMS","192.168.27.99","1","2","4","2025-10-16T17:03:39.761Z","true","false","Enterprise","false","true","51"
"SUB-034","Midwest Electric","Substation","Arc Flash Monitor","192.168.139.173","4","8","3","2025-10-08T16:49:59.786Z","true","false","Advanced","true","true","90"
"SUB-035","Midwest Electric","Substation","IED","192.168.40.161","4","0","2","2025-09-28T01:38:28.446Z","false","true","Enterprise","false","true","12"
"SUB-036","Midwest Electric","Substation","IED","192.168.14.153","3","2","2","2025-10-10T02:44:42.272Z","true","true","Basic","false","true","35"
"SUB-037","Midwest Electric","Substation","HMI","192.168.105.160","4","1","1","2025-10-23T17:17:13.273Z","true","false","None","false","true","86"
"SUB-038","Midwest Electric","Substation","RTU","192.168.14.124","1","7","2","2025-10-11T14:43:03.865Z","false","false","None","true","false","23"
"SUB-039","Midwest Electric","Substation","DMS","192.168.164.98","4","7","4","2025-10-05T14:21:08.973Z","false","false","None","false","true","64"
"SUB-040","Midwest Electric","Substation","Arc Flash Monitor","192.168.40.21","2","7","2","2025-10-08T12:38:12.470Z","false","false","None","true","true","90"
"SUB-041","Midwest Electric","Substation","SCADA","192.168.70.254","3","0","1","2025-10-10T04:24:40.497Z","true","true","None","true","false","97"
"SUB-042","Midwest Electric","Substation","Grid Controller","192.168.126.115","4","2","0","2025-10-11T20:31:58.816Z","true","true","None","true","false","71"
"ENV-001","Midwest Electric","Environmental Controls","RTU","192.168.232.242","2","1","0","2025-10-12T18:22:43.295Z","true","false","Basic","true","false","98"
"ENV-002","Midwest Electric","Environmental Controls","HMI","192.168.34.3","3","4","2","2025-10-04T09:06:25.863Z","false","true","Basic","true","false","1"
"ENV-003","Midwest Electric","Environmental Controls","EMS","192.168.153.42","2","4","3","2025-10-14T10:01:50.844Z","false","true","Enterprise","true","false","55"
"ENV-004","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.196.189","2","5","4","2025-10-19T11:35:48.451Z","false","true","Enterprise","false","true","63"
"ENV-005","Midwest Electric","Environmental Controls","RTU","192.168.109.49","1","6","1","2025-10-18T04:32:07.745Z","true","false","None","false","true","98"
"ENV-006","Midwest Electric","Environmental Controls","HMI","192.168.7.197","3","2","1","2025-10-05T19:18:11.218Z","true","true","Advanced","false","false","81"
"ENV-007","Midwest Electric","Environmental Controls","Grid Controller","192.168.6.145","4","7","3","2025-10-18T15:16:17.076Z","false","true","Advanced","false","true","1"
"ENV-008","Midwest Electric","Environmental Controls","SCADA","192.168.89.57","3","4","2","2025-10-11T13:41:36.467Z","true","false","Advanced","false","true","13"
"ENV-009","Midwest Electric","Environmental Controls","SCADA","192.168.161.51","4","8","2","2025-10-18T18:28:21.758Z","false","true","Enterprise","false","true","37"
"ENV-010","Midwest Electric","Environmental Controls","Grid Controller","192.168.157.5","1","0","2","2025-09-25T19:46:42.385Z","true","true","Enterprise","true","true","75"
"ENV-011","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.237.53","4","5","3","2025-10-04T14:14:24.223Z","true","true","None","true","true","40"
"ENV-012","Midwest Electric","Environmental Controls","Arc Flash Monitor","192.168.43.241","1","8","4","2025-10-07T11:41:01.423Z","false","true","Advanced","false","false","90"
"ENV-013","Midwest Electric","Environmental Controls","Protection Relay","192.168.172.56","3","6","0","2025-09-30T04:32:32.253Z","false","true","Enterprise","false","true","49"
"ENV-014","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.24.160","1","4","0","2025-10-21T19:23:39.157Z","true","true","Enterprise","true","true","68"
"ENV-015","Midwest Electric","Environmental Controls","IED","192.168.97.90","4","9","3","2025-10-11T20:36:20.732Z","false","true","Basic","true","false","82"
"ENV-016","Midwest Electric","Environmental Controls","HMI","192.168.96.207","2","6","0","2025-10-12T13:04:56.859Z","false","true","Basic","true","false","71"
"ENV-017","Midwest Electric","Environmental Controls","Protection Relay","192.168.46.58","2","2","2","2025-09-26T03:22:28.922Z","false","false","Basic","true","true","100"
"ENV-018","Midwest Electric","Environmental Controls","Grid Controller","192.168.166.59","3","9","4","2025-09-28T09:08:44.891Z","false","true","None","true","true","94"
"ENV-019","Midwest Electric","Environmental Controls","DMS","192.168.200.94","1","2","3","2025-10-11T13:03:37.942Z","true","false","Advanced","false","false","60"
"ENV-020","Midwest Electric","Environmental Controls","Environmental Monitor","192.168.36.225","1","4","4","2025-10-15T22:27:40.292Z","true","true","None","false","true","38"
"ENV-021","Midwest Electric","Environmental Controls","Grid Controller","192.168.161.122","2","9","0","2025-09-27T15:35:19.947Z","true","false","None","false","true","7"
"ENV-022","Midwest Electric","Environmental Controls","RTU","192.168.156.137","3","3","3","2025-09-27T08:04:09.274Z","true","false","Enterprise","false","false","100"
"ENV-023","Midwest Electric","Environmental Controls","DMS","192.168.230.220","1","6","0","2025-10-10T02:19:32.818Z","true","true","Advanced","false","true","9"
"ENV-024","Midwest Electric","Environmental Controls","IED","192.168.145.98","4","2","3","2025-10-14T06:38:31.192Z","true","true","Advanced","true","false","34"
"ENV-025","Midwest Electric","Environmental Controls","Protection Relay","192.168.170.177","4","9","3","2025-10-13T23:47:44.586Z","true","false","Basic","true","true","16"
"ENV-026","Midwest Electric","Environmental Controls","Grid Controller","192.168.9.71","1","6","3","2025-10-23T18:04:12.775Z","true","true","Enterprise","true","true","64"
"ENV-027","Midwest Electric","Environmental Controls","RTU","192.168.207.233","1","1","2","2025-09-25T22:46:01.814Z","true","true","Advanced","false","true","87"
"GEN-001","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.203.88","2","5","3","2025-10-07T09:30:48.276Z","true","true","Enterprise","false","false","64"
"GEN-002","Southeast Utilities","Generation Unit","Grid Controller","192.168.159.42","1","0","2","2025-10-06T18:52:16.543Z","true","true","Advanced","true","false","63"
"GEN-003","Southeast Utilities","Generation Unit","IED","192.168.155.237","3","1","3","2025-10-09T02:45:02.282Z","false","true","Advanced","true","false","25"
"GEN-004","Southeast Utilities","Generation Unit","HMI","192.168.68.118","4","3","4","2025-10-19T14:57:25.969Z","true","true","None","false","true","46"
"GEN-005","Southeast Utilities","Generation Unit","EMS","192.168.254.22","4","2","4","2025-10-01T00:24:46.281Z","true","false","Advanced","false","true","26"
"GEN-006","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.63.203","1","0","3","2025-09-27T00:36:45.028Z","false","true","None","false","false","28"
"GEN-007","Southeast Utilities","Generation Unit","EMS","192.168.5.49","1","2","0","2025-09-24T22:06:17.617Z","false","false","Basic","false","true","16"
"GEN-008","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.152.64","2","7","0","2025-10-12T23:13:29.382Z","true","true","Advanced","true","true","1"
"GEN-009","Southeast Utilities","Generation Unit","Grid Controller","192.168.228.113","3","2","4","2025-10-23T14:57:51.250Z","true","true","Advanced","false","true","100"
"GEN-010","Southeast Utilities","Generation Unit","Protection Relay","192.168.26.174","3","3","1","2025-10-09T20:55:24.442Z","true","false","Enterprise","false","true","67"
"GEN-011","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.245.152","4","7","4","2025-09-26T13:47:28.583Z","false","true","None","false","true","58"
"GEN-012","Southeast Utilities","Generation Unit","HMI","192.168.84.16","3","1","2","2025-10-18T04:43:37.454Z","true","false","Enterprise","true","true","58"
"GEN-013","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.12.235","3","1","1","2025-10-23T09:49:36.388Z","false","true","Advanced","true","true","24"
"GEN-014","Southeast Utilities","Generation Unit","DMS","192.168.214.154","4","8","2","2025-10-22T21:28:04.480Z","true","true","Enterprise","false","true","30"
"GEN-015","Southeast Utilities","Generation Unit","SCADA","192.168.97.95","3","7","0","2025-10-04T23:08:01.374Z","false","true","Enterprise","true","true","78"
"GEN-016","Southeast Utilities","Generation Unit","EMS","192.168.144.99","4","0","3","2025-09-28T00:59:00.114Z","true","false","Advanced","true","false","18"
"GEN-017","Southeast Utilities","Generation Unit","HMI","192.168.234.167","2","1","3","2025-10-15T19:00:15.991Z","false","true","Enterprise","false","true","70"
"GEN-018","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.241.67","2","7","1","2025-10-09T19:38:02.011Z","false","false","Basic","false","true","39"
"GEN-019","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.157.124","2","4","1","2025-09-30T08:21:56.683Z","false","false","None","true","false","22"
"GEN-020","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.198.83","3","8","1","2025-10-06T19:29:19.094Z","false","false","Basic","false","true","43"
"GEN-021","Southeast Utilities","Generation Unit","Grid Controller","192.168.92.144","4","2","1","2025-10-15T15:11:02.111Z","false","true","None","true","false","74"
"GEN-022","Southeast Utilities","Generation Unit","RTU","192.168.119.180","1","3","3","2025-09-28T19:28:09.294Z","true","true","Advanced","true","true","10"
"GEN-023","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.205.147","2","0","1","2025-10-13T12:42:07.146Z","false","false","Advanced","true","true","94"
"GEN-024","Southeast Utilities","Generation Unit","RTU","192.168.118.139","4","4","3","2025-10-13T22:26:09.733Z","false","false","Enterprise","true","true","96"
"GEN-025","Southeast Utilities","Generation Unit","SCADA","192.168.238.115","3","6","1","2025-10-20T12:36:03.125Z","true","true","Enterprise","false","true","85"
"GEN-026","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.175.125","2","6","0","2025-10-03T10:01:11.510Z","true","true","Enterprise","false","true","85"
"GEN-027","Southeast Utilities","Generation Unit","Protection Relay","192.168.35.111","3","3","4","2025-10-16T18:33:51.165Z","true","true","Basic","true","false","20"
"GEN-028","Southeast Utilities","Generation Unit","Protection Relay","192.168.60.223","4","7","4","2025-09-28T16:45:01.895Z","false","true","Enterprise","true","true","93"
"GEN-029","Southeast Utilities","Generation Unit","IED","192.168.108.230","4","2","1","2025-10-19T06:46:06.514Z","true","false","Basic","false","true","28"
"GEN-030","Southeast Utilities","Generation Unit","HMI","192.168.239.153","1","4","4","2025-09-26T02:17:21.248Z","false","true","Basic","false","true","30"
"GEN-031","Southeast Utilities","Generation Unit","Grid Controller","192.168.243.92","1","3","0","2025-09-28T04:34:50.400Z","true","false","Basic","false","false","5"
"GEN-032","Southeast Utilities","Generation Unit","EMS","192.168.51.175","2","6","2","2025-10-17T17:41:36.311Z","false","false","None","false","false","99"
"GEN-033","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.254.14","3","0","0","2025-10-18T03:49:16.511Z","false","true","Advanced","true","true","35"
"GEN-034","Southeast Utilities","Generation Unit","SCADA","192.168.232.105","2","5","3","2025-10-15T19:58:25.277Z","false","false","Enterprise","true","true","72"
"GEN-035","Southeast Utilities","Generation Unit","Protection Relay","192.168.145.5","1","9","1","2025-10-20T14:28:52.840Z","false","true","Basic","false","true","1"
"GEN-036","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.239.235","3","3","1","2025-10-08T23:20:28.149Z","true","false","None","true","false","9"
"GEN-037","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.230.110","4","8","0","2025-10-20T20:43:36.421Z","false","true","Enterprise","false","true","51"
"GEN-038","Southeast Utilities","Generation Unit","Arc Flash Monitor","192.168.162.29","3","0","3","2025-10-10T21:39:28.611Z","false","true","Basic","false","true","81"
"GEN-039","Southeast Utilities","Generation Unit","Environmental Monitor","192.168.177.176","4","2","4","2025-10-15T08:18:00.349Z","false","true","Basic","false","true","24"
"TRA-001","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.108.179","4","4","4","2025-10-17T02:27:12.728Z","false","true","Advanced","true","false","63"
"TRA-002","Southeast Utilities","Transmission","HMI","192.168.33.221","2","5","1","2025-10-18T14:07:03.072Z","true","true","Basic","true","true","96"
"TRA-003","Southeast Utilities","Transmission","Grid Controller","192.168.242.74","1","7","1","2025-10-19T20:30:23.411Z","true","true","Enterprise","false","false","78"
"TRA-004","Southeast Utilities","Transmission","DMS","192.168.72.217","4","3","0","2025-09-25T21:50:17.514Z","false","true","Enterprise","false","false","62"
"TRA-005","Southeast Utilities","Transmission","RTU","192.168.129.150","2","1","0","2025-10-20T01:30:14.255Z","false","true","Advanced","false","false","45"
"TRA-006","Southeast Utilities","Transmission","Environmental Monitor","192.168.87.175","2","1","3","2025-10-18T02:59:30.268Z","true","false","Basic","true","true","86"
"TRA-007","Southeast Utilities","Transmission","Grid Controller","192.168.192.11","3","7","2","2025-10-23T09:29:15.468Z","true","true","Advanced","false","false","13"
"TRA-008","Southeast Utilities","Transmission","EMS","192.168.237.21","1","5","2","2025-10-09T16:07:26.266Z","false","true","Basic","true","false","48"
"TRA-009","Southeast Utilities","Transmission","RTU","192.168.240.190","2","4","0","2025-10-11T19:27:53.126Z","true","false","Enterprise","true","true","5"
"TRA-010","Southeast Utilities","Transmission","HMI","192.168.113.248","3","1","2","2025-10-17T06:08:51.775Z","false","true","Basic","false","true","69"
"TRA-011","Southeast Utilities","Transmission","SCADA","192.168.199.215","2","1","0","2025-10-08T09:59:36.389Z","true","false","None","false","true","5"
"TRA-012","Southeast Utilities","Transmission","SCADA","192.168.244.216","1","7","1","2025-10-22T08:49:35.134Z","false","true","None","false","false","11"
"TRA-013","Southeast Utilities","Transmission","Environmental Monitor","192.168.112.64","2","1","0","2025-10-07T03:59:59.997Z","true","true","Enterprise","false","true","56"
"TRA-014","Southeast Utilities","Transmission","EMS","192.168.59.176","1","1","0","2025-10-11T07:33:51.823Z","false","false","Advanced","true","true","35"
"TRA-015","Southeast Utilities","Transmission","RTU","192.168.58.144","4","6","3","2025-10-16T02:58:34.895Z","true","true","Basic","true","true","96"
"TRA-016","Southeast Utilities","Transmission","Environmental Monitor","192.168.35.194","4","6","4","2025-10-05T02:59:23.285Z","true","true","Enterprise","false","false","84"
"TRA-017","Southeast Utilities","Transmission","Environmental Monitor","192.168.226.0","1","7","4","2025-10-23T12:13:50.989Z","false","true","Basic","true","true","61"
"TRA-018","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.140.94","1","1","4","2025-09-30T03:50:21.061Z","true","false","Advanced","false","true","92"
"TRA-019","Southeast Utilities","Transmission","DMS","192.168.233.115","2","4","4","2025-09-28T18:11:48.743Z","true","true","Basic","true","true","7"
"TRA-020","Southeast Utilities","Transmission","Protection Relay","192.168.131.55","3","2","1","2025-10-03T04:15:14.578Z","false","true","Advanced","true","true","61"
"TRA-021","Southeast Utilities","Transmission","DMS","192.168.223.139","4","7","1","2025-10-05T18:05:19.212Z","true","false","Advanced","false","false","85"
"TRA-022","Southeast Utilities","Transmission","RTU","192.168.18.122","3","0","4","2025-10-14T09:27:33.088Z","true","false","Advanced","false","true","48"
"TRA-023","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.116.139","4","7","0","2025-09-28T06:52:41.543Z","true","true","Advanced","false","true","73"
"TRA-024","Southeast Utilities","Transmission","IED","192.168.58.74","3","1","1","2025-10-10T09:55:21.128Z","true","false","None","false","true","48"
"TRA-025","Southeast Utilities","Transmission","IED","192.168.74.6","3","9","4","2025-09-27T12:45:04.800Z","true","true","Enterprise","false","false","57"
"TRA-026","Southeast Utilities","Transmission","Environmental Monitor","192.168.93.68","2","9","2","2025-10-18T12:20:36.126Z","true","false","Basic","false","true","77"
"TRA-027","Southeast Utilities","Transmission","RTU","192.168.219.114","3","7","3","2025-10-07T02:41:56.823Z","false","false","Enterprise","false","true","32"
"TRA-028","Southeast Utilities","Transmission","Protection Relay","192.168.83.229","4","6","3","2025-10-14T10:38:35.350Z","false","true","Enterprise","false","false","6"
"TRA-029","Southeast Utilities","Transmission","SCADA","192.168.161.96","3","9","3","2025-10-09T22:46:24.165Z","true","true","Advanced","true","false","71"
"TRA-030","Southeast Utilities","Transmission","EMS","192.168.138.233","1","1","4","2025-10-03T12:44:19.970Z","true","true","Basic","false","true","90"
"DIS-001","Southeast Utilities","Distribution","SCADA","192.168.92.25","2","7","1","2025-10-07T00:22:06.657Z","true","true","Basic","true","false","67"
"DIS-002","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.25.31","1","9","0","2025-10-10T06:24:46.410Z","true","true","Basic","true","false","69"
"DIS-003","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.12.192","1","9","3","2025-10-17T03:54:07.279Z","false","false","Enterprise","false","true","66"
"DIS-004","Southeast Utilities","Distribution","IED","192.168.132.52","3","0","2","2025-09-28T10:43:03.935Z","true","true","None","false","true","87"
"DIS-005","Southeast Utilities","Distribution","DMS","192.168.150.76","3","9","2","2025-09-30T04:48:34.013Z","true","true","None","true","true","70"
"DIS-006","Southeast Utilities","Distribution","DMS","192.168.168.147","1","9","0","2025-09-26T18:22:38.813Z","false","false","Enterprise","false","true","24"
"DIS-007","Southeast Utilities","Distribution","Protection Relay","192.168.145.160","4","2","4","2025-10-05T15:18:49.844Z","true","true","Enterprise","false","true","81"
"DIS-008","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.84.193","4","7","2","2025-10-03T09:56:02.849Z","true","true","Basic","true","true","28"
"DIS-009","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.158.143","1","5","3","2025-09-25T22:44:27.717Z","true","false","Enterprise","false","false","38"
"DIS-010","Southeast Utilities","Distribution","IED","192.168.140.77","1","0","3","2025-09-28T06:02:29.835Z","true","true","Enterprise","false","true","78"
"DIS-011","Southeast Utilities","Distribution","HMI","192.168.143.247","4","3","2","2025-10-05T13:54:05.608Z","false","false","None","true","true","96"
"DIS-012","Southeast Utilities","Distribution","Grid Controller","192.168.83.49","4","6","3","2025-10-21T17:45:10.408Z","true","true","None","true","true","47"
"DIS-013","Southeast Utilities","Distribution","HMI","192.168.22.164","2","2","0","2025-10-12T06:48:14.689Z","true","true","None","false","true","18"
"DIS-014","Southeast Utilities","Distribution","SCADA","192.168.94.234","4","7","1","2025-10-07T21:06:02.996Z","true","true","Basic","false","false","65"
"DIS-015","Southeast Utilities","Distribution","RTU","192.168.185.125","4","8","1","2025-09-26T03:35:39.470Z","true","false","None","true","true","13"
"DIS-016","Southeast Utilities","Distribution","IED","192.168.161.155","1","1","1","2025-10-16T16:59:59.086Z","true","true","Enterprise","true","true","10"
"DIS-017","Southeast Utilities","Distribution","DMS","192.168.187.183","2","2","4","2025-10-23T04:02:16.688Z","true","true","Basic","true","true","84"
"DIS-018","Southeast Utilities","Distribution","RTU","192.168.188.134","3","0","4","2025-10-04T02:20:43.929Z","false","true","Basic","true","true","90"
"DIS-019","Southeast Utilities","Distribution","Protection Relay","192.168.83.26","2","8","0","2025-10-11T02:49:05.494Z","false","true","Advanced","false","false","22"
"DIS-020","Southeast Utilities","Distribution","Protection Relay","192.168.233.29","2","3","2","2025-10-04T08:04:18.786Z","false","false","None","false","true","50"
"DIS-021","Southeast Utilities","Distribution","Environmental Monitor","192.168.179.229","2","2","3","2025-10-19T20:32:50.491Z","true","true","None","false","true","15"
"DIS-022","Southeast Utilities","Distribution","RTU","192.168.46.90","1","2","0","2025-10-06T06:37:04.843Z","true","true","Basic","true","true","97"
"DIS-023","Southeast Utilities","Distribution","HMI","192.168.59.135","2","3","0","2025-10-13T02:58:23.167Z","true","true","Enterprise","true","true","98"
"DIS-024","Southeast Utilities","Distribution","Grid Controller","192.168.117.191","4","5","0","2025-10-03T20:10:46.069Z","true","true","Basic","false","true","82"
"DIS-025","Southeast Utilities","Distribution","Protection Relay","192.168.108.171","4","6","4","2025-10-03T04:49:19.156Z","true","false","Advanced","false","true","72"
"DIS-026","Southeast Utilities","Distribution","HMI","192.168.110.63","2","1","0","2025-10-23T09:13:12.550Z","false","true","Enterprise","true","true","32"
"DIS-027","Southeast Utilities","Distribution","Protection Relay","192.168.60.1","3","6","4","2025-10-02T21:04:46.924Z","true","false","Enterprise","false","false","34"
"DIS-028","Southeast Utilities","Distribution","Environmental Monitor","192.168.27.37","3","7","3","2025-10-20T00:37:07.855Z","true","false","Advanced","false","false","10"
"DIS-029","Southeast Utilities","Distribution","Environmental Monitor","192.168.44.252","4","8","1","2025-09-30T03:20:05.353Z","false","true","Advanced","false","true","65"
"DIS-030","Southeast Utilities","Distribution","EMS","192.168.20.28","2","2","3","2025-09-25T23:46:56.345Z","true","true","Enterprise","true","true","30"
"DIS-031","Southeast Utilities","Distribution","EMS","192.168.94.98","4","8","0","2025-10-02T18:10:24.994Z","true","true","None","true","true","12"
"DIS-032","Southeast Utilities","Distribution","Grid Controller","192.168.114.173","4","5","0","2025-09-28T10:13:12.414Z","false","true","Basic","false","true","97"
"DIS-033","Southeast Utilities","Distribution","Environmental Monitor","192.168.170.218","2","1","1","2025-10-18T23:46:12.015Z","false","true","Basic","true","true","17"
"DIS-034","Southeast Utilities","Distribution","EMS","192.168.89.43","2","0","3","2025-10-05T13:41:23.763Z","true","true","Advanced","true","false","89"
"DIS-035","Southeast Utilities","Distribution","Environmental Monitor","192.168.101.72","3","5","1","2025-10-15T20:43:58.456Z","true","false","Enterprise","false","false","70"
"DIS-036","Southeast Utilities","Distribution","Grid Controller","192.168.130.140","3","9","0","2025-10-11T16:53:57.232Z","false","true","Basic","true","true","6"
"DIS-037","Southeast Utilities","Distribution","SCADA","192.168.239.2","3","8","3","2025-09-25T09:41:12.852Z","true","true","Enterprise","false","false","77"
"DIS-038","Southeast Utilities","Distribution","EMS","192.168.73.15","4","3","2","2025-10-23T12:30:23.478Z","true","false","Enterprise","true","true","63"
"DIS-039","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.246.204","1","3","3","2025-09-26T04:23:03.802Z","false","true","None","false","true","69"
"DIS-040","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.187.223","3","4","0","2025-10-13T06:55:45.159Z","true","false","Enterprise","false","true","99"
"DIS-041","Southeast Utilities","Distribution","Environmental Monitor","192.168.202.165","3","1","2","2025-10-18T04:38:23.228Z","false","false","Advanced","false","true","11"
"DIS-042","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.237.23","2","7","1","2025-09-24T23:22:40.162Z","false","false","Enterprise","true","true","14"
"DIS-043","Southeast Utilities","Distribution","IED","192.168.144.16","1","1","4","2025-10-21T05:14:34.186Z","false","true","Enterprise","true","true","98"
"DIS-044","Southeast Utilities","Distribution","RTU","192.168.196.184","1","1","2","2025-10-08T05:02:41.981Z","true","false","Enterprise","false","true","67"
"DIS-045","Southeast Utilities","Distribution","RTU","192.168.26.12","3","2","3","2025-09-30T23:13:17.278Z","false","true","Enterprise","true","true","45"
"DIS-046","Southeast Utilities","Distribution","IED","192.168.90.236","3","0","0","2025-10-07T20:41:09.273Z","true","true","Advanced","true","false","68"
"DIS-047","Southeast Utilities","Distribution","Grid Controller","192.168.90.138","1","0","3","2025-10-21T10:19:17.444Z","true","false","Basic","false","false","72"
"DIS-048","Southeast Utilities","Distribution","IED","192.168.40.17","4","1","4","2025-09-25T18:44:54.930Z","true","false","Basic","false","false","96"
"DIS-049","Southeast Utilities","Distribution","DMS","192.168.135.10","3","9","2","2025-10-14T09:25:59.888Z","true","true","Advanced","false","true","12"
"DIS-050","Southeast Utilities","Distribution","RTU","192.168.183.71","2","5","3","2025-10-13T17:15:52.291Z","true","false","None","true","true","68"
"DIS-051","Southeast Utilities","Distribution","Protection Relay","192.168.131.143","4","4","1","2025-10-08T22:59:56.774Z","true","false","Basic","true","true","54"
"DIS-052","Southeast Utilities","Distribution","HMI","192.168.160.114","1","6","4","2025-10-09T17:59:26.751Z","true","true","None","false","true","74"
"DIS-053","Southeast Utilities","Distribution","DMS","192.168.167.155","3","7","1","2025-10-06T03:13:08.912Z","true","true","Basic","true","true","34"
"DIS-054","Southeast Utilities","Distribution","EMS","192.168.211.39","3","1","4","2025-10-11T10:29:05.440Z","true","false","Enterprise","false","true","50"
"DIS-055","Southeast Utilities","Distribution","Grid Controller","192.168.251.75","4","6","3","2025-10-13T06:33:44.512Z","true","false","None","false","true","51"
"CON-001","Southeast Utilities","Control Center","RTU","192.168.204.7","4","7","3","2025-10-06T21:19:00.338Z","false","true","None","false","true","40"
"CON-002","Southeast Utilities","Control Center","Protection Relay","192.168.85.60","4","5","3","2025-10-19T14:44:15.923Z","false","true","Basic","false","true","98"
"CON-003","Southeast Utilities","Control Center","IED","192.168.191.197","3","8","0","2025-10-14T17:37:48.660Z","false","true","Advanced","true","true","74"
"CON-004","Southeast Utilities","Control Center","EMS","192.168.0.209","3","7","2","2025-10-20T09:24:44.375Z","true","true","Basic","true","true","49"
"CON-005","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.198.101","1","5","3","2025-10-14T15:48:16.451Z","false","true","Advanced","true","false","25"
"CON-006","Southeast Utilities","Control Center","DMS","192.168.65.144","3","6","0","2025-10-03T02:11:02.507Z","true","true","Enterprise","false","true","59"
"CON-007","Southeast Utilities","Control Center","EMS","192.168.134.127","3","4","0","2025-10-04T14:08:49.961Z","true","true","Enterprise","true","false","43"
"CON-008","Southeast Utilities","Control Center","RTU","192.168.175.66","4","4","1","2025-09-30T22:01:06.506Z","true","true","Advanced","true","true","96"
"CON-009","Southeast Utilities","Control Center","Environmental Monitor","192.168.214.132","1","0","0","2025-10-04T16:44:42.808Z","true","true","Basic","false","false","76"
"CON-010","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.140.113","3","2","0","2025-10-02T21:15:34.993Z","true","false","Advanced","false","true","65"
