tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches
"GEN-035","Midwest Electric","Generation Unit","RTU","192.168.219.95","9b:c0:a5:b3:df:b2","Modbus TCP","Siemens","RTU-5793","4.7.16","2025-10-22T08:45:36.168Z","Protocol Analysis","74","VLAN-18","High","false","true"
"GEN-036","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.204.61","40:e2:e8:b6:72:07","Modbus TCP","Schneider","ArcFlashMonitor-5488","5.6.46","2025-10-22T10:34:43.657Z","Asset Inventory","98","VLAN-83","Medium","false","true"
"GEN-037","Midwest Electric","Generation Unit","Protection Relay","192.168.229.182","e4:37:fc:98:ab:82","OPC UA","ABB","ProtectionRelay-9305","5.6.62","2025-10-21T19:38:22.053Z","Protocol Analysis","66","VLAN-67","Critical","true","true"
"GEN-038","Midwest Electric","Generation Unit","DMS","192.168.4.9","f7:3b:5f:f6:c5:b2","Ethernet/IP","Honeywell","DMS-4598","5.9.43","2025-10-18T06:01:30.103Z","Asset Inventory","84","VLAN-52","High","true","false"
"GEN-039","Midwest Electric","Generation Unit","SCADA","192.168.164.21","e8:56:34:44:5b:1a","Profinet","Emerson","SCADA-4354","4.5.61","2025-10-23T01:07:48.354Z","Network Scan","63","VLAN-12","Critical","true","false"
"GEN-040","Midwest Electric","Generation Unit","IED","192.168.120.50","40:29:c3:69:f4:f3","Ethernet/IP","Emerson","IED-9953","2.0.79","2025-10-21T13:42:25.658Z","SNMP","75","VLAN-37","High","true","true"
"GEN-041","Midwest Electric","Generation Unit","SCADA","192.168.200.240","a9:47:3c:93:3f:f9","Profinet","Schneider","SCADA-2513","4.0.63","2025-10-20T18:34:11.442Z","Network Scan","97","VLAN-16","High","true","true"
"GEN-042","Midwest Electric","Generation Unit","SCADA","192.168.0.38","f1:41:cf:40:a9:7c","OPC UA","Siemens","SCADA-4315","4.1.47","2025-10-22T13:00:49.775Z","Network Scan","94","VLAN-78","Medium","true","false"
"GEN-043","Midwest Electric","Generation Unit","RTU","192.168.75.168","ca:63:7e:38:73:da","Modbus TCP","Emerson","RTU-6039","5.1.20","2025-10-18T15:46:16.827Z","Network Scan","97","VLAN-41","Medium","true","true"
"GEN-044","Midwest Electric","Generation Unit","DMS","192.168.160.66","a3:ba:1e:fe:01:63","Profinet","Siemens","DMS-3202","2.8.18","2025-10-24T10:43:54.101Z","Protocol Analysis","93","VLAN-61","High","true","false"
"GEN-045","Midwest Electric","Generation Unit","Grid Controller","192.168.187.97","83:2d:d4:6b:dd:3f","OPC UA","Schneider","GridController-1623","3.7.80","2025-10-22T14:14:37.369Z","Network Scan","92","VLAN-57","Medium","true","false"
"TRA-001","Midwest Electric","Transmission","Protection Relay","192.168.109.134","34:d1:f6:f7:5c:c4","OPC UA","Emerson","ProtectionRelay-7597","5.8.88","2025-10-22T09:33:20.492Z","Network Scan","86","VLAN-83","Medium","true","true"
"TRA-002","Midwest Electric","Transmission","Grid Controller","192.168.42.80","54:a7:53:14:48:c4","OPC UA","ABB","GridController-1872","3.0.96","2025-10-23T11:19:38.477Z","SNMP","74","VLAN-94","Critical","false","true"
"TRA-003","Midwest Electric","Transmission","Protection Relay","192.168.85.216","47:25:96:7f:08:be","Ethernet/IP","Emerson","ProtectionRelay-2823","3.3.68","2025-10-23T18:14:34.995Z","SNMP","91","VLAN-9","Medium","true","false"
"TRA-004","Midwest Electric","Transmission","Grid Controller","192.168.12.70","95:09:f7:4c:72:a7","OPC UA","Honeywell","GridController-6640","1.2.65","2025-10-22T10:10:34.205Z","Asset Inventory","90","VLAN-38","Critical","false","false"
"TRA-005","Midwest Electric","Transmission","SCADA","192.168.27.122","1e:d8:6f:9f:01:d3","Profinet","Schneider","SCADA-2975","3.3.12","2025-10-17T23:09:04.485Z","Protocol Analysis","87","VLAN-71","High","false","false"
"TRA-006","Midwest Electric","Transmission","HMI","192.168.32.198","ea:25:d0:c3:8d:22","DNP3","ABB","HMI-6096","2.2.58","2025-10-21T15:42:35.572Z","Asset Inventory","88","VLAN-98","High","false","false"
"TRA-007","Midwest Electric","Transmission","EMS","192.168.184.2","23:42:b0:e3:c3:2f","Ethernet/IP","Emerson","EMS-5055","4.9.23","2025-10-22T08:07:18.782Z","Protocol Analysis","84","VLAN-72","High","true","true"
"TRA-008","Midwest Electric","Transmission","EMS","192.168.200.210","64:3d:93:51:f5:28","Ethernet/IP","ABB","EMS-1936","2.4.24","2025-10-21T19:04:10.673Z","Network Scan","90","VLAN-9","Critical","true","false"
"TRA-009","Midwest Electric","Transmission","Environmental Monitor","192.168.12.52","65:81:06:1d:e9:be","Profinet","Rockwell","EnvironmentalMonitor-8327","5.6.88","2025-10-19T09:38:13.681Z","Protocol Analysis","82","VLAN-2","Low","true","true"
"TRA-010","Midwest Electric","Transmission","Protection Relay","192.168.168.24","36:69:c6:b9:0e:0b","Modbus TCP","Schneider","ProtectionRelay-4586","2.3.12","2025-10-24T00:47:46.361Z","SNMP","79","VLAN-53","Medium","true","true"
"TRA-011","Midwest Electric","Transmission","DMS","192.168.28.106","1b:f1:9c:8c:e1:df","Modbus TCP","Schneider","DMS-5247","4.6.18","2025-10-23T02:36:57.042Z","Asset Inventory","69","VLAN-73","High","true","true"
"TRA-012","Midwest Electric","Transmission","Grid Controller","192.168.40.199","31:d7:b1:9f:28:83","Ethernet/IP","Emerson","GridController-3874","4.2.38","2025-10-20T01:40:43.756Z","Asset Inventory","73","VLAN-53","Medium","true","true"
"TRA-013","Midwest Electric","Transmission","IED","192.168.127.169","82:6b:18:3f:6b:47","DNP3","Schneider","IED-3625","3.5.32","2025-10-24T07:51:05.944Z","SNMP","84","VLAN-32","High","true","true"
"TRA-014","Midwest Electric","Transmission","DMS","192.168.168.89","c8:15:a0:7a:67:8e","DNP3","Honeywell","DMS-1501","4.2.87","2025-10-18T17:34:17.532Z","Protocol Analysis","85","VLAN-46","Critical","true","true"
"TRA-015","Midwest Electric","Transmission","EMS","192.168.159.64","cd:9b:dc:47:0b:dc","Profinet","ABB","EMS-2751","5.2.93","2025-10-22T21:02:49.873Z","SNMP","68","VLAN-23","High","false","true"
"TRA-016","Midwest Electric","Transmission","Arc Flash Monitor","192.168.231.94","0e:77:3e:b9:2b:2e","Ethernet/IP","Honeywell","ArcFlashMonitor-7744","1.4.8","2025-10-19T21:06:43.023Z","SNMP","70","VLAN-24","Critical","true","true"
"TRA-017","Midwest Electric","Transmission","SCADA","192.168.6.207","24:da:5b:50:4b:2e","OPC UA","ABB","SCADA-5925","5.5.4","2025-10-18T03:00:56.477Z","SNMP","89","VLAN-99","Critical","true","true"
"TRA-018","Midwest Electric","Transmission","Grid Controller","192.168.58.68","bb:52:8f:56:43:8a","Modbus TCP","Rockwell","GridController-8559","3.2.66","2025-10-23T11:09:18.157Z","Asset Inventory","80","VLAN-48","High","true","true"
"TRA-019","Midwest Electric","Transmission","Arc Flash Monitor","192.168.230.231","bd:b4:7f:de:20:c0","OPC UA","Schneider","ArcFlashMonitor-9313","4.1.24","2025-10-23T10:19:26.573Z","SNMP","62","VLAN-2","High","true","true"
"TRA-020","Midwest Electric","Transmission","Arc Flash Monitor","192.168.134.154","6c:e8:16:ae:2d:a8","Profinet","Rockwell","ArcFlashMonitor-8639","1.3.54","2025-10-20T00:12:05.140Z","Asset Inventory","77","VLAN-31","Critical","true","true"
"TRA-021","Midwest Electric","Transmission","IED","192.168.128.184","7c:31:fd:f7:c8:b0","OPC UA","Emerson","IED-5662","3.6.90","2025-10-21T08:21:08.699Z","SNMP","68","VLAN-8","Critical","true","false"
"TRA-022","Midwest Electric","Transmission","Environmental Monitor","192.168.244.68","17:be:51:5c:70:1c","Ethernet/IP","Schneider","EnvironmentalMonitor-6013","2.0.47","2025-10-18T15:10:33.443Z","SNMP","69","VLAN-32","Critical","false","true"
"TRA-023","Midwest Electric","Transmission","Arc Flash Monitor","192.168.78.172","d1:48:b3:31:5a:87","Ethernet/IP","Siemens","ArcFlashMonitor-8928","5.8.94","2025-10-23T04:36:53.665Z","Network Scan","91","VLAN-19","Critical","true","false"
"TRA-024","Midwest Electric","Transmission","IED","192.168.19.149","10:22:d6:a6:3c:72","DNP3","Emerson","IED-4495","4.3.34","2025-10-23T16:26:25.524Z","Asset Inventory","90","VLAN-22","High","true","true"
"TRA-025","Midwest Electric","Transmission","Protection Relay","192.168.45.5","37:fd:97:e6:cd:43","Profinet","Emerson","ProtectionRelay-1195","4.3.3","2025-10-23T18:42:58.983Z","Network Scan","93","VLAN-48","High","true","true"
"TRA-026","Midwest Electric","Transmission","Arc Flash Monitor","192.168.197.211","ed:b8:25:af:af:8a","OPC UA","ABB","ArcFlashMonitor-6707","1.5.57","2025-10-20T04:26:45.525Z","Protocol Analysis","90","VLAN-86","Low","true","true"
"TRA-027","Midwest Electric","Transmission","Protection Relay","192.168.164.154","68:ff:60:56:96:32","Profinet","Honeywell","ProtectionRelay-4150","3.4.83","2025-10-22T00:09:50.569Z","Protocol Analysis","78","VLAN-84","Medium","false","false"
"TRA-028","Midwest Electric","Transmission","DMS","192.168.32.140","89:21:53:e7:fb:7b","Modbus TCP","ABB","DMS-6587","1.5.83","2025-10-24T04:39:03.386Z","Network Scan","92","VLAN-36","Critical","false","true"
"TRA-029","Midwest Electric","Transmission","Environmental Monitor","192.168.101.106","44:e6:e0:2e:a3:ac","Modbus TCP","ABB","EnvironmentalMonitor-6021","4.9.14","2025-10-24T05:59:09.807Z","Asset Inventory","89","VLAN-67","Critical","true","true"
"TRA-030","Midwest Electric","Transmission","EMS","192.168.235.41","28:49:d6:e3:c3:72","Profinet","ABB","EMS-1509","1.9.0","2025-10-21T01:18:57.416Z","Network Scan","92","VLAN-37","Critical","true","true"
"TRA-031","Midwest Electric","Transmission","DMS","192.168.215.243","fe:27:e2:ab:74:d3","Modbus TCP","Siemens","DMS-1168","1.1.19","2025-10-24T12:27:23.362Z","SNMP","83","VLAN-99","Medium","true","true"
"TRA-032","Midwest Electric","Transmission","Protection Relay","192.168.14.247","87:2f:5b:41:77:21","Ethernet/IP","Honeywell","ProtectionRelay-8217","1.5.40","2025-10-20T05:25:39.500Z","Asset Inventory","91","VLAN-34","Medium","false","true"
"TRA-033","Midwest Electric","Transmission","RTU","192.168.127.49","fa:57:0a:3e:8e:fa","Modbus TCP","ABB","RTU-1871","5.5.7","2025-10-19T12:40:13.281Z","Protocol Analysis","77","VLAN-70","Low","false","true"
"TRA-034","Midwest Electric","Transmission","SCADA","192.168.216.190","ff:be:93:f6:5a:06","Ethernet/IP","Siemens","SCADA-7955","2.4.58","2025-10-20T00:06:06.615Z","Protocol Analysis","61","VLAN-77","Critical","true","false"
"TRA-035","Midwest Electric","Transmission","IED","192.168.110.145","a4:9b:f4:86:de:2a","Ethernet/IP","Emerson","IED-5560","3.8.81","2025-10-23T01:20:43.982Z","Network Scan","60","VLAN-77","Low","true","true"
"TRA-036","Midwest Electric","Transmission","Arc Flash Monitor","192.168.10.241","74:7a:ab:d1:2f:88","Ethernet/IP","ABB","ArcFlashMonitor-5348","5.0.82","2025-10-18T01:57:21.589Z","SNMP","60","VLAN-98","Low","true","false"
"TRA-037","Midwest Electric","Transmission","SCADA","192.168.3.175","6c:d9:bf:14:4f:f7","Modbus TCP","Siemens","SCADA-3606","2.4.72","2025-10-23T23:53:24.482Z","Network Scan","92","VLAN-98","Medium","true","true"
"TRA-038","Midwest Electric","Transmission","Protection Relay","192.168.54.49","96:ee:4a:1d:1e:ff","Profinet","Emerson","ProtectionRelay-9470","3.4.1","2025-10-23T20:44:31.824Z","Network Scan","66","VLAN-56","High","true","true"
"DIS-001","Midwest Electric","Distribution","Arc Flash Monitor","192.168.55.171","90:ac:ca:e4:fc:0b","DNP3","Schneider","ArcFlashMonitor-3435","3.3.50","2025-10-19T07:06:10.686Z","Asset Inventory","84","VLAN-45","Low","true","false"
"DIS-002","Midwest Electric","Distribution","DMS","192.168.4.19","54:47:da:0b:ab:bc","DNP3","ABB","DMS-3961","2.8.10","2025-10-19T18:29:39.727Z","Protocol Analysis","68","VLAN-49","Critical","false","true"
"DIS-003","Midwest Electric","Distribution","IED","192.168.129.12","88:79:05:22:f9:3d","Profinet","Emerson","IED-6673","4.2.20","2025-10-23T04:17:22.501Z","Network Scan","88","VLAN-10","Critical","false","false"
"DIS-004","Midwest Electric","Distribution","Environmental Monitor","192.168.113.197","40:d6:ca:9e:38:d6","Profinet","ABB","EnvironmentalMonitor-6287","5.7.28","2025-10-18T13:53:35.091Z","Protocol Analysis","92","VLAN-1","Medium","true","false"
"DIS-005","Midwest Electric","Distribution","Arc Flash Monitor","192.168.176.135","a9:39:ff:ac:3e:6e","Modbus TCP","Rockwell","ArcFlashMonitor-5438","1.5.58","2025-10-19T12:30:28.383Z","Asset Inventory","80","VLAN-52","High","true","false"
"DIS-006","Midwest Electric","Distribution","Arc Flash Monitor","192.168.90.93","b6:88:e1:aa:a1:94","Profinet","Schneider","ArcFlashMonitor-1158","5.8.67","2025-10-19T18:32:11.105Z","SNMP","94","VLAN-97","Low","true","false"
"DIS-007","Midwest Electric","Distribution","Environmental Monitor","192.168.249.99","3a:27:c7:70:4a:00","DNP3","ABB","EnvironmentalMonitor-7293","5.5.93","2025-10-23T08:23:07.642Z","Protocol Analysis","67","VLAN-44","High","true","true"
"DIS-008","Midwest Electric","Distribution","EMS","192.168.69.90","95:51:4d:08:ae:d3","Profinet","Honeywell","EMS-4686","1.0.30","2025-10-20T05:09:34.358Z","Network Scan","79","VLAN-18","Critical","true","false"
"DIS-009","Midwest Electric","Distribution","IED","192.168.133.188","1f:c6:bc:3d:cc:19","OPC UA","Rockwell","IED-3337","1.1.92","2025-10-24T10:16:31.869Z","Network Scan","83","VLAN-31","Critical","true","true"
"DIS-010","Midwest Electric","Distribution","Protection Relay","192.168.203.26","6d:7f:cd:14:ed:72","Ethernet/IP","Emerson","ProtectionRelay-1149","2.1.85","2025-10-21T09:38:00.251Z","Network Scan","95","VLAN-81","Medium","true","true"
"DIS-011","Midwest Electric","Distribution","EMS","192.168.139.220","ea:27:32:91:7a:61","OPC UA","Siemens","EMS-3848","4.5.61","2025-10-20T15:06:31.337Z","Network Scan","60","VLAN-8","Low","false","true"
"DIS-012","Midwest Electric","Distribution","Protection Relay","192.168.208.159","36:74:10:27:48:b4","OPC UA","Schneider","ProtectionRelay-1882","4.7.36","2025-10-20T02:25:17.048Z","Network Scan","85","VLAN-23","Low","true","false"
"DIS-013","Midwest Electric","Distribution","Protection Relay","192.168.2.79","9b:2d:9b:47:68:34","Profinet","Honeywell","ProtectionRelay-9093","4.6.54","2025-10-24T00:08:31.945Z","Protocol Analysis","71","VLAN-91","Medium","true","false"
"DIS-014","Midwest Electric","Distribution","IED","192.168.21.196","99:2c:5d:4a:1e:d8","Ethernet/IP","Siemens","IED-8362","1.9.47","2025-10-21T08:23:34.715Z","Asset Inventory","99","VLAN-40","Medium","true","true"
"DIS-015","Midwest Electric","Distribution","HMI","192.168.83.188","22:04:14:8c:1d:5f","Profinet","Honeywell","HMI-8320","3.9.21","2025-10-21T04:40:13.876Z","Asset Inventory","84","VLAN-23","Low","true","false"
"DIS-016","Midwest Electric","Distribution","RTU","192.168.49.75","73:f4:d0:01:4f:aa","Profinet","Emerson","RTU-2664","2.2.81","2025-10-22T05:22:08.639Z","Asset Inventory","69","VLAN-87","High","false","true"
"DIS-017","Midwest Electric","Distribution","DMS","192.168.123.34","e2:f0:e1:44:ca:53","Modbus TCP","Rockwell","DMS-2707","5.0.32","2025-10-19T14:42:39.342Z","Protocol Analysis","67","VLAN-48","Critical","false","true"
"DIS-018","Midwest Electric","Distribution","HMI","192.168.232.113","51:32:f9:06:f2:af","Profinet","Emerson","HMI-5951","4.5.77","2025-10-21T00:14:29.124Z","Network Scan","76","VLAN-12","Medium","true","false"
"DIS-019","Midwest Electric","Distribution","DMS","192.168.99.234","ed:f5:e1:05:94:d1","OPC UA","Honeywell","DMS-4812","2.0.34","2025-10-21T11:08:19.159Z","Asset Inventory","78","VLAN-31","Low","true","false"
"DIS-020","Midwest Electric","Distribution","Environmental Monitor","192.168.140.234","af:2b:ad:ff:67:c5","DNP3","Honeywell","EnvironmentalMonitor-6010","5.6.42","2025-10-21T18:51:44.425Z","SNMP","66","VLAN-45","Low","true","true"
"DIS-021","Midwest Electric","Distribution","SCADA","192.168.192.204","73:11:75:09:15:3b","Profinet","Schneider","SCADA-3983","2.2.25","2025-10-18T14:07:21.101Z","SNMP","61","VLAN-94","Medium","true","true"
"DIS-022","Midwest Electric","Distribution","RTU","192.168.156.145","74:b9:8d:38:d9:b6","Modbus TCP","Schneider","RTU-8613","1.6.2","2025-10-17T22:22:04.609Z","Asset Inventory","87","VLAN-14","High","true","true"
"DIS-023","Midwest Electric","Distribution","IED","192.168.60.74","9e:f0:5f:24:e7:49","Modbus TCP","Schneider","IED-2775","1.5.78","2025-10-22T00:13:28.349Z","SNMP","98","VLAN-42","High","true","false"
"DIS-024","Midwest Electric","Distribution","DMS","192.168.73.136","08:e6:71:fe:0f:8e","Profinet","Schneider","DMS-7398","5.0.2","2025-10-21T17:00:08.794Z","SNMP","98","VLAN-33","Low","true","false"
"DIS-025","Midwest Electric","Distribution","HMI","192.168.99.105","ec:5d:51:af:e0:f1","Ethernet/IP","Schneider","HMI-9729","3.4.70","2025-10-24T03:43:29.906Z","SNMP","79","VLAN-91","Critical","true","true"
"DIS-026","Midwest Electric","Distribution","Protection Relay","192.168.207.60","89:12:c1:80:cb:b7","Profinet","Honeywell","ProtectionRelay-1443","5.9.60","2025-10-19T13:35:20.646Z","Protocol Analysis","69","VLAN-8","High","true","true"
"DIS-027","Midwest Electric","Distribution","SCADA","192.168.24.41","a9:7e:86:64:37:e6","Profinet","Emerson","SCADA-8258","1.8.32","2025-10-23T17:07:32.102Z","Protocol Analysis","95","VLAN-1","Critical","true","true"
"DIS-028","Midwest Electric","Distribution","Environmental Monitor","192.168.225.106","d1:56:5d:63:0c:e5","Modbus TCP","Schneider","EnvironmentalMonitor-1094","2.8.93","2025-10-19T04:26:15.636Z","Network Scan","82","VLAN-52","Low","true","true"
"DIS-029","Midwest Electric","Distribution","RTU","192.168.202.28","8f:2f:37:2b:0e:65","DNP3","Schneider","RTU-5794","1.2.62","2025-10-23T07:33:17.708Z","SNMP","79","VLAN-6","Medium","true","false"
"DIS-030","Midwest Electric","Distribution","RTU","192.168.7.30","dd:b3:60:a5:14:16","Modbus TCP","Emerson","RTU-5300","2.2.51","2025-10-21T06:38:09.524Z","Asset Inventory","80","VLAN-94","High","true","false"
"DIS-031","Midwest Electric","Distribution","SCADA","192.168.127.113","42:99:50:79:59:29","OPC UA","Emerson","SCADA-9015","3.8.94","2025-10-24T10:46:23.545Z","Network Scan","91","VLAN-28","Medium","false","false"
"DIS-032","Midwest Electric","Distribution","HMI","192.168.251.237","2a:4a:16:d9:12:38","OPC UA","Siemens","HMI-3870","5.8.25","2025-10-22T19:09:48.075Z","Asset Inventory","74","VLAN-70","Medium","true","false"
"DIS-033","Midwest Electric","Distribution","EMS","192.168.150.221","f9:db:e2:23:8e:9c","Ethernet/IP","Honeywell","EMS-4940","3.4.73","2025-10-20T17:29:22.626Z","Protocol Analysis","82","VLAN-79","High","true","false"
"DIS-034","Midwest Electric","Distribution","Grid Controller","192.168.84.180","20:f2:65:83:12:b2","DNP3","Rockwell","GridController-3517","5.6.64","2025-10-21T06:19:24.973Z","SNMP","70","VLAN-76","Critical","false","true"
"DIS-035","Midwest Electric","Distribution","Protection Relay","192.168.92.69","f2:ac:2e:31:c2:44","Modbus TCP","Siemens","ProtectionRelay-1252","2.3.83","2025-10-24T11:01:30.779Z","Protocol Analysis","68","VLAN-32","Critical","true","true"
"DIS-036","Midwest Electric","Distribution","HMI","192.168.50.115","f4:9a:77:59:02:62","Modbus TCP","Emerson","HMI-6711","1.7.93","2025-10-22T10:48:56.046Z","Protocol Analysis","66","VLAN-78","Medium","true","false"
"DIS-037","Midwest Electric","Distribution","DMS","192.168.221.96","10:1b:c0:b6:93:23","Modbus TCP","ABB","DMS-5981","4.6.11","2025-10-19T19:09:12.494Z","Asset Inventory","78","VLAN-100","Low","true","true"
"DIS-038","Midwest Electric","Distribution","IED","192.168.12.108","78:12:50:6a:98:c5","Profinet","Schneider","IED-8357","2.7.58","2025-10-22T21:16:18.631Z","Network Scan","67","VLAN-62","High","true","true"
"DIS-039","Midwest Electric","Distribution","HMI","192.168.71.123","1e:56:3e:ff:ce:c6","Modbus TCP","Siemens","HMI-2266","2.4.9","2025-10-18T18:42:49.221Z","Asset Inventory","76","VLAN-32","Low","true","true"
"DIS-040","Midwest Electric","Distribution","RTU","192.168.8.53","17:9a:da:24:a7:a7","Modbus TCP","ABB","RTU-4296","1.3.3","2025-10-22T00:58:58.549Z","Asset Inventory","61","VLAN-36","Low","false","false"
"DIS-041","Midwest Electric","Distribution","Arc Flash Monitor","192.168.86.226","17:46:b6:31:68:40","Profinet","Honeywell","ArcFlashMonitor-4061","3.7.43","2025-10-19T16:53:43.439Z","Asset Inventory","70","VLAN-11","Critical","true","false"
"DIS-042","Midwest Electric","Distribution","HMI","192.168.173.19","eb:a4:72:bc:74:f0","OPC UA","Rockwell","HMI-6261","5.2.47","2025-10-18T05:12:34.834Z","Network Scan","97","VLAN-88","Medium","false","true"
"DIS-043","Midwest Electric","Distribution","EMS","192.168.94.229","bf:89:3c:2c:79:e9","Ethernet/IP","Schneider","EMS-4205","5.0.13","2025-10-22T12:08:43.526Z","Protocol Analysis","80","VLAN-54","Low","true","false"
"DIS-044","Midwest Electric","Distribution","IED","192.168.123.99","02:89:e5:2e:d4:84","DNP3","Honeywell","IED-3155","4.6.50","2025-10-22T02:15:39.534Z","Asset Inventory","60","VLAN-75","High","false","true"
"DIS-045","Midwest Electric","Distribution","Protection Relay","192.168.96.227","b1:42:9f:bb:cb:f0","OPC UA","Honeywell","ProtectionRelay-8373","3.4.52","2025-10-21T04:49:59.658Z","SNMP","84","VLAN-29","High","true","true"
"DIS-046","Midwest Electric","Distribution","HMI","192.168.12.206","2c:23:1f:2e:ae:e7","Modbus TCP","Honeywell","HMI-6969","3.8.2","2025-10-20T11:30:54.988Z","Asset Inventory","91","VLAN-11","Low","true","false"
"DIS-047","Midwest Electric","Distribution","IED","192.168.63.204","bd:57:f6:2c:fa:7a","Profinet","ABB","IED-5007","2.5.44","2025-10-20T15:50:40.793Z","Asset Inventory","63","VLAN-53","High","true","true"
"CON-001","Midwest Electric","Control Center","RTU","192.168.47.16","3f:9a:39:97:8c:cf","Ethernet/IP","Siemens","RTU-1191","2.8.74","2025-10-20T10:14:47.983Z","Protocol Analysis","99","VLAN-84","Critical","false","false"
"CON-002","Midwest Electric","Control Center","RTU","192.168.182.242","15:c1:f6:70:41:dc","Modbus TCP","Honeywell","RTU-2472","5.4.88","2025-10-19T09:19:24.362Z","SNMP","90","VLAN-38","High","false","true"
"CON-003","Midwest Electric","Control Center","EMS","192.168.213.231","42:f7:41:6e:05:6e","DNP3","Honeywell","EMS-8057","2.1.23","2025-10-21T03:14:19.224Z","SNMP","68","VLAN-24","Critical","true","true"
"CON-004","Midwest Electric","Control Center","Environmental Monitor","192.168.138.198","90:6c:68:77:8f:35","OPC UA","ABB","EnvironmentalMonitor-8315","1.1.61","2025-10-22T16:14:00.304Z","SNMP","83","VLAN-14","Low","true","false"
"CON-005","Midwest Electric","Control Center","RTU","192.168.174.186","ac:01:ca:da:48:c6","Profinet","Rockwell","RTU-1198","3.6.69","2025-10-17T19:41:35.985Z","Network Scan","84","VLAN-13","High","true","true"
"CON-006","Midwest Electric","Control Center","EMS","192.168.104.247","19:66:e6:74:82:71","Profinet","Emerson","EMS-2738","2.6.31","2025-10-21T13:01:09.113Z","SNMP","75","VLAN-94","High","true","true"
"CON-007","Midwest Electric","Control Center","SCADA","192.168.113.131","8a:8d:23:98:d7:a5","Profinet","Schneider","SCADA-4091","2.2.97","2025-10-22T18:53:17.040Z","Asset Inventory","97","VLAN-6","Critical","true","false"
"CON-008","Midwest Electric","Control Center","HMI","192.168.194.100","80:82:53:33:23:cc","DNP3","Schneider","HMI-4438","1.0.34","2025-10-24T14:51:23.976Z","Asset Inventory","61","VLAN-90","Medium","true","false"
"CON-009","Midwest Electric","Control Center","IED","192.168.107.127","33:a6:16:95:b3:44","Profinet","Honeywell","IED-5260","1.7.55","2025-10-21T01:16:44.089Z","SNMP","88","VLAN-66","Critical","true","false"
"CON-010","Midwest Electric","Control Center","Environmental Monitor","192.168.100.19","e0:10:b4:18:86:a8","Modbus TCP","Rockwell","EnvironmentalMonitor-5092","1.3.99","2025-10-18T04:06:07.929Z","Asset Inventory","98","VLAN-21","High","true","false"
"CON-011","Midwest Electric","Control Center","IED","192.168.13.29","59:1f:36:ee:10:ae","Profinet","ABB","IED-2435","5.3.26","2025-10-23T07:23:00.744Z","Protocol Analysis","97","VLAN-4","Low","true","false"
"CON-012","Midwest Electric","Control Center","HMI","192.168.129.249","27:4f:e6:74:d9:a4","Profinet","Siemens","HMI-2728","1.1.10","2025-10-18T10:05:26.359Z","SNMP","72","VLAN-15","Low","true","false"
"CON-013","Midwest Electric","Control Center","IED","192.168.23.102","7d:63:68:08:59:42","Ethernet/IP","Honeywell","IED-6031","4.7.89","2025-10-23T07:58:22.590Z","Asset Inventory","73","VLAN-52","Low","true","false"
"CON-014","Midwest Electric","Control Center","Arc Flash Monitor","192.168.212.174","5a:d3:99:0e:79:6d","Profinet","Siemens","ArcFlashMonitor-1659","4.5.62","2025-10-23T00:46:05.404Z","Asset Inventory","75","VLAN-74","Critical","true","false"
"CON-015","Midwest Electric","Control Center","SCADA","192.168.166.235","4b:4b:29:87:34:ee","Ethernet/IP","Honeywell","SCADA-3512","5.0.31","2025-10-18T07:32:25.587Z","Network Scan","80","VLAN-8","Medium","true","false"
"CON-016","Midwest Electric","Control Center","IED","192.168.140.212","7d:a8:00:6b:85:d5","OPC UA","Honeywell","IED-9074","3.7.77","2025-10-24T05:41:09.534Z","Protocol Analysis","89","VLAN-72","High","false","true"
"CON-017","Midwest Electric","Control Center","Protection Relay","192.168.195.129","af:5b:c5:03:2f:d0","DNP3","Honeywell","ProtectionRelay-4822","1.2.15","2025-10-21T20:25:13.104Z","Asset Inventory","63","VLAN-52","Low","true","true"
"CON-018","Midwest Electric","Control Center","Protection Relay","192.168.41.67","a4:15:17:ee:ed:19","OPC UA","Honeywell","ProtectionRelay-8831","1.2.25","2025-10-20T07:11:42.814Z","SNMP","88","VLAN-91","Critical","true","false"
"CON-019","Midwest Electric","Control Center","SCADA","192.168.217.75","19:c0:8a:dd:ef:e3","DNP3","Emerson","SCADA-8048","1.7.35","2025-10-19T18:01:02.871Z","Asset Inventory","72","VLAN-6","Low","true","true"
"CON-020","Midwest Electric","Control Center","Protection Relay","192.168.25.187","e0:55:af:81:61:e0","DNP3","Emerson","ProtectionRelay-8729","4.2.34","2025-10-23T22:31:58.586Z","Protocol Analysis","68","VLAN-52","High","false","false"
"CON-021","Midwest Electric","Control Center","Grid Controller","192.168.233.208","da:ad:dc:5a:50:2e","Modbus TCP","Emerson","GridController-6937","3.2.66","2025-10-21T19:01:57.455Z","Protocol Analysis","84","VLAN-54","Critical","false","true"
"CON-022","Midwest Electric","Control Center","Environmental Monitor","192.168.213.205","b8:56:4c:b3:8c:8a","Modbus TCP","Siemens","EnvironmentalMonitor-9462","3.8.53","2025-10-20T00:26:08.865Z","Protocol Analysis","66","VLAN-43","Low","false","false"
